Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Glycerophospholipid Biosynthesis R-HSA-1483206,0.2872948874915598,1.2342942611052499,0.10612244897959183,0.4146341036585559,1.0,25/102,13.89%,SLC44A4;DGAT2;LPGAT1;PNPLA3;PHOSPHO1;CPNE7;PLA2G6;LPCAT1;LCLAT1;AGPAT3;MFSD2A;SLC44A5;PLBD1;SELENOI;ABHD3;DDHD2;ETNK1;PITPNB;CEPT1;MIGA1;LPIN1;GPD1;CHKA;PCTP;DDHD1
prerank,Reactome_2022__Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,-0.29900461555897323,-1.233996157163476,0.13840155945419103,0.3980059405931484,1.0,21/77,15.99%,POLR2G;POLR2L;POLD4;UBB;PRPF19;GPS1;POLR2H;DDB1;XAB2;POLD2;POLD1;COPS7A;ERCC2;POLR2C;UBC;POLR2E;POLE3;RPA3;POLR2I;COPS6;POLR2J
prerank,Reactome_2022__Other Semaphorin Interactions R-HSA-416700,0.4620816006874593,1.2337915075652457,0.22388059701492538,0.4140174184686425,1.0,5/13,14.02%,PLXND1;PLXNB3;SEMA4A;ITGB1;PLXNA2
prerank,Reactome_2022__PKMTs Methylate Histone Lysines R-HSA-3214841,0.3453783233078658,1.2332177316845807,0.16985138004246284,0.41360362395663697,1.0,12/42,17.20%,RBBP4;NSD3;SETD7;ASH1L;PRDM16;KMT5A;SETD2;RBBP5;ATF7IP;NSD1;DPY30;NSD2
prerank,Reactome_2022__Extra-nuclear Estrogen Signaling R-HSA-9009391,0.3256823721010239,1.2327701843444214,0.1440329218106996,0.4130077295516215,1.0,13/54,14.25%,EGFR;SRC;GNAI3;UHMK1;STRN;GNG4;NRAS;PIK3R3;GNG12;FOXO3;SPHK1;XPO1;ESR1
prerank,Reactome_2022__Mitotic Telophase/Cytokinesis R-HSA-68884,0.4565455127528525,1.2324151836931458,0.20125786163522014,0.41224386572743066,1.0,8/13,28.85%,PDS5A;SMC1A;SMC3;PDS5B;PMEPA1;STAG2;NIPBL;WAPL
prerank,Reactome_2022__TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,0.3403991034160123,1.2303209341353762,0.16962524654832348,0.4150392925922923,1.0,14/41,18.59%,FURIN;ZFYVE9;PPP1CB;SMAD2;UCHL5;ITGB6;TGFBR1;ITGB1;SMAD4;LTBP3;XPO1;PPP1CC;TGFB1;SMURF2
prerank,"Reactome_2022__Cell Cycle, Mitotic R-HSA-69278",-0.23319314034900795,-1.2303019054039988,0.03137254901960784,0.4039046988419979,1.0,94/491,15.41%,TUBA1A;CDKN2A;TUBB6;MYC;DCTN3;TP53;H2AX;TUBB2A;CDT1;IST1;NUMA1;RPS27;PSMB10;BANF1;TK1;CDK4;PSMB8;AURKB;PSME1;TUBB4B;CDC25B;MZT2B;CSNK1D;TUBA1B;E2F4;H2BC12;SSNA1;DCTN2;UBE2S;OPTN;NUP210;POLD4;MAX;UBB;AKT2;CDC25C;LCMT1;PSMB9;NUP62;PSMF1;NUP93;RAB1B;VPS4A;CENPT;TUBB2B;CEP250;PSME3;TYMS;HAUS5;ANAPC11;H2AJ;MCM7;RCC1;PKMYT1;PSME2;CDCA5;BIRC5;ANAPC2;PSMD2;POLA2;NEK9;POLD2;UBE2C;POLD1;PSMB7;CENPM;FZR1;ANAPC15;SFI1;AKT1;GINS2;MZT2A;FEN1;FKBPL;ABL1;PSMB6;AJUBA;RAN;CCNB2;CDC20;MCM5;PSMD13;UBC;PLK1;POLE3;RPA3;PPP2R3B;PTTG1;NUP85;H2AC6;CENPO;PSMC3;MYBL2;PPP2R1A
prerank,Reactome_2022__Interleukin-7 Signaling R-HSA-1266695,0.44237057061790774,1.2293895021526347,0.23031496062992127,0.41540438520343115,1.0,5/14,12.64%,IRS2;JAK1;SOS1;PIK3R3;BRWD1
prerank,Reactome_2022__RHOJ GTPase Cycle R-HSA-9013409,0.32348249072357177,1.2263459424646717,0.16795366795366795,0.420078689977886,1.0,14/50,14.96%,OPHN1;OCRL;NIPSNAP2;PKN2;FNBP1L;CDC42;SNAP23;DIAPH3;ARHGEF7;TMPO;WASL;FNBP1;FMNL3;VANGL1
prerank,Reactome_2022__Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406,-0.32940979107477275,-1.2254693172808755,0.16770186335403728,0.4117082896291803,1.0,13/47,12.54%,DLST;IDH3B;GSTZ1;LDHA;PDPR;LDHB;IDH2;ADHFE1;CS;PDK2;LDLR;D2HGDH;BSG
prerank,Reactome_2022__Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,-0.3139536286583465,-1.224837761552105,0.15581854043392504,0.4112396062731788,1.0,24/59,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;RELA;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;UBE2M;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,MSigDB_Hallmark_2020__Inflammatory Response,0.29069745844656725,1.2229494927336997,0.1411764705882353,0.2209562952407018,0.934,35/92,24.61%,ITGA5;ABCA1;MET;GNAI3;ICOSLG;PTGER4;PDE4B;SLC31A1;RGS16;PTAFR;NOD2;TIMP1;IFNAR1;LYN;AHR;HIF1A;CX3CL1;ACVR2A;ICAM1;CCRL2;SPHK1;ATP2A2;ABI1;EIF2AK2;DCBLD2;GABBR1;ATP2B1;GCH1;KIF1B;CSF3R;CCL22;BDKRB1;SLC11A2;TAPBP;CD55
prerank,Reactome_2022__Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,0.4674223868149699,1.2217152127849433,0.22267206477732793,0.42789108610669846,1.0,7/12,20.53%,FOXO4;FOXO1;FOXO3;YWHAB;YWHAG;YWHAZ;FOXO6
prerank,Reactome_2022__Degradation Of AXIN R-HSA-4641257,-0.31742520432281374,-1.220975893155397,0.16227180527383367,0.41740459265827023,1.0,23/52,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;AXIN1;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,0.42790954771491657,1.219191986171773,0.22674418604651161,0.4315620370397725,1.0,4/16,8.73%,F12;SERPINA5;F2R;F7
prerank,Reactome_2022__HIV Infection R-HSA-162906,-0.25241468307133713,-1.2186460340419485,0.0744466800804829,0.4207027637972507,1.0,58/210,19.13%,AP2M1;PSMB10;BANF1;TAF10;VPS28;SLC25A6;POLR2G;PSMB8;PSME1;AP1M2;POLR2L;NUP210;UBB;UBAP1;PSMB9;B2M;NUP62;PSMF1;NUP93;VPS4A;PSME3;NELFCD;POLR2H;HLA-A;RCC1;PSME2;SLC25A4;PSMD2;VPS37C;PACS1;PSMB7;CDK9;SSRP1;ERCC2;PPIA;VPS37B;POLR2C;FEN1;PSMB6;NELFB;RAN;PSMD13;UBC;POLR2E;POLR2I;NUP85;PSMC3;TAF12;POLR2J;PSMB3;NELFE;ELOB;SUPT4H1;SUPT5H;PSMB1;TAF15;PSMD8;CHMP6
prerank,Reactome_2022__RHO GTPases Activate NADPH Oxidases R-HSA-5668599,0.43185681006464255,1.218588750462603,0.23471400394477318,0.4312792782957896,1.0,9/15,26.98%,PRKCA;S100A9;MAPK11;PIK3C3;S100A8;PRKCD;MAPK1;MAPK14;PDZD2
prerank,Reactome_2022__Golgi Associated Vesicle Biogenesis R-HSA-432722,0.32303076709798073,1.2181407432090678,0.15547024952015356,0.4307641704385728,1.0,12/53,14.36%,ACBD3;PUM1;YIPF6;SORT1;CLTC;AP3B1;OCRL;VAMP7;GOLGB1;CLINT1;TPD52;PICALM
prerank,Reactome_2022__Neddylation R-HSA-8951664,-0.2529848150558782,-1.2177175021798194,0.07945736434108527,0.42103167841977723,1.0,63/209,20.47%,FBXO32;ASB13;PSMB10;DDB2;PSMB8;PSME1;FBXO31;COMMD9;WDR5;UBB;PSMB9;PSMF1;DCAF11;BTBD6;PSME3;GPS1;KLHL21;ASB9;COMMD4;PSME2;DDB1;NPLOC4;BIRC5;DCAF4;PSMD2;COMMD7;PSMB7;COPS7A;KEAP1;SQSTM1;PSMB6;FBXL15;PSMD13;UBC;FBXO44;FBXW5;OBSL1;SPSB3;PSMC3;UBE2D2;COMMD3;COPS6;CISH;PSMB3;FBXL12;FBXO10;SOCS2;ELOB;KLHL25;FBXW9;COMMD5;MUL1;NEDD8;PSMB1;FBXO4;PSMD8;RNF7;UBE2M;VCP;ASB6;SPSB2;FBXL18;FBXO7
prerank,Reactome_2022__Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,-0.3824282067582901,-1.2160638840823932,0.21850393700787402,0.4226553182763274,1.0,4/24,3.48%,ITPK1;INPP5J;PLCD3;ITPKC
prerank,Reactome_2022__Sensory Perception Of Taste R-HSA-9717189,0.48044574450822614,1.2157793884582246,0.20496894409937888,0.43386571481366204,1.0,9/11,44.84%,ITPR3;TAS1R3;GRM4;SCNN1A;GNG13;GNB1;SCNN1B;PLCB2;TRPM4
prerank,Reactome_2022__mRNA 3-End Processing R-HSA-72187,-0.3109231671065967,-1.2140687103018613,0.156,0.42480862429360705,1.0,19/57,22.16%,COLEC12;CPSF7;THOC6;CPSF4;U2AF2;SRSF5;DDX39A;ALYREF;SYMPK;EIF4A3;THOC3;U2AF1L4;NUDT21;CASC3;DHX38;RNPS1;DDX39B;POLDIP3;PABPN1
prerank,MSigDB_Hallmark_2020__Hypoxia,-0.2640061970522456,-1.2125539172425912,0.10961538461538461,0.246254188606989,0.952,23/161,7.66%,AK4;STC2;CA12;PKP1;SIAH2;SDC2;GRHPR;ANXA2;BCL2;PFKP;LDHA;EFNA3;NDST1;SLC37A4;ENO2;EFNA1;TPI1;FOSL2;ENO1;GAPDH;PPP1R15A;GPC1;MT2A
prerank,Reactome_2022__G2/M Transition R-HSA-69275,-0.2590057592984392,-1.2125464551312357,0.11670020120724346,0.4263183013519506,1.0,47/177,20.12%,TUBA1A;DCTN3;TP53;PSMB10;PSMB8;PSME1;TUBB4B;CDC25B;MZT2B;CSNK1D;SSNA1;DCTN2;OPTN;UBB;CDC25C;LCMT1;PSMB9;PSMF1;CEP250;PSME3;HAUS5;PKMYT1;PSME2;PSMD2;PSMB7;SFI1;MZT2A;FKBPL;PSMB6;AJUBA;CCNB2;PSMD13;UBC;PLK1;PPP2R3B;PSMC3;MYBL2;PPP2R1A;PSMB3;ACTR1A;FOXM1;PPME1;PSMB1;TUBG2;PSMD8;HAUS4;FBXL18
prerank,Reactome_2022__RNA Polymerase I Transcription Termination R-HSA-73863,-0.3571391922697206,-1.211674818419507,0.1910569105691057,0.42652285144538477,1.0,10/29,24.69%,POLR2L;TAF1C;POLR2H;POLR1E;ERCC2;POLR1H;POLR2E;POLR1G;GTF2H4;TBP
prerank,Reactome_2022__ERKs Are Inactivated R-HSA-202670,0.45063507249022117,1.210832772223742,0.22075471698113208,0.44259944197109113,1.0,3/13,7.52%,DUSP4;DUSP6;PPP2R1B
prerank,Reactome_2022__NIK To Noncanonical NF-kB Signaling R-HSA-5676590,-0.3115939520873707,-1.210386100055653,0.162426614481409,0.42751140311897234,1.0,23/56,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;UBE2M;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__tRNA Aminoacylation R-HSA-379724,0.32759169869244104,1.2089995620641014,0.19308943089430894,0.44458330840448385,1.0,12/42,13.79%,EPRS1;IARS2;NARS1;DARS2;NARS2;TARS1;RARS1;GARS1;RARS2;LARS1;PPA1;IARS1
prerank,Reactome_2022__Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,-0.39628660350360656,-1.208964994687536,0.22879684418145957,0.4286999508730604,1.0,6/21,14.19%,UBE2S;ANAPC11;ANAPC2;UBE2C;ANAPC15;CDC20
prerank,Reactome_2022__Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382,0.410044381742321,1.2089237712575756,0.21428571428571427,0.4430912679295827,1.0,3/18,7.62%,EGFR;NRAS;SOS1
prerank,Reactome_2022__Regulation Of RUNX3 Expression And Activity R-HSA-8941858,-0.3102400487206408,-1.207773796948351,0.18725099601593626,0.4295948194505695,1.0,23/54,23.47%,CDKN2A;PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__EGFR Downregulation R-HSA-182971,0.37051134326947044,1.2054609996700671,0.20396039603960395,0.4488680318444338,1.0,9/26,19.08%,EGFR;CDC42;STAM2;SPRY1;ARHGEF7;STAM;PTPN12;PTPN3;EPS15
prerank,Reactome_2022__TNF Signaling R-HSA-75893,-0.3321475347242626,-1.204582139691113,0.1830065359477124,0.43458608362923595,1.0,11/43,14.24%,RBCK1;RACK1;SHARPIN;UBB;RNF31;TAB1;TRADD;SPPL2B;FADD;TNFRSF1A;UBC
prerank,Reactome_2022__Azathioprine ADME R-HSA-9748787,-0.4568491274146878,-1.2041102321656818,0.22431865828092243,0.43391173455220905,1.0,4/13,9.23%,NME2;IMPDH2;ABCC5;SLC29A2
prerank,Reactome_2022__Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,-0.3381908562891703,-1.2027679481801898,0.19488188976377951,0.43526935457729427,1.0,7/35,11.94%,CDK4;UBE2S;ANAPC11;ANAPC2;UBE2C;FZR1;ANAPC15
prerank,Reactome_2022__Translesion Synthesis By POLI R-HSA-5656121,-0.41058575531408564,-1.202243877875286,0.2219959266802444,0.4346775803391662,1.0,7/17,25.15%,UBB;UBC;RPA3;MAD2L2;RFC2;PCNA;RFC5
prerank,Reactome_2022__Translesion Synthesis By REV1 R-HSA-110312,-0.41667578834668706,-1.2008030451110632,0.22874493927125505,0.4360545814110632,1.0,7/16,25.15%,UBB;UBC;RPA3;MAD2L2;RFC2;PCNA;RFC5
prerank,Reactome_2022__Telomere C-strand Synthesis Initiation R-HSA-174430,-0.44701012842343274,-1.2004580344642661,0.23346303501945526,0.4351068867525102,1.0,6/12,19.79%,TINF2;CTC1;POLA2;ACD;STN1;TERF2
prerank,Reactome_2022__Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,-0.3147105668058804,-1.2003896753445902,0.16046966731898238,0.43365560288672544,1.0,12/55,15.43%,DDX41;POLR2L;UBB;POLR2H;RELA;NKIRAS2;TREX1;TICAM1;TRIM21;UBC;POLR2E;TRIM32
prerank,Reactome_2022__Inwardly Rectifying K+ Channels R-HSA-1296065,0.430013141425611,1.200181696181228,0.23828920570264767,0.45873048155926277,1.0,4/15,9.46%,ABCC8;KCNJ6;GNG4;GNG12
prerank,Reactome_2022__Molecules Associated With Elastic Fibres R-HSA-2129379,0.4111444869058421,1.1997604359106948,0.2435344827586207,0.4579725273281674,1.0,12/18,32.57%,VTN;ITGB6;FBLN5;ITGB1;LTBP3;TGFB1;ITGB8;ITGB5;LTBP1;ITGAV;BMP7;FBLN1
prerank,Reactome_2022__Mitotic G2-G2/M Phases R-HSA-453274,-0.2552741657965507,-1.1981006366499567,0.12625250501002003,0.4368555400305588,1.0,47/179,20.12%,TUBA1A;DCTN3;TP53;PSMB10;PSMB8;PSME1;TUBB4B;CDC25B;MZT2B;CSNK1D;SSNA1;DCTN2;OPTN;UBB;CDC25C;LCMT1;PSMB9;PSMF1;CEP250;PSME3;HAUS5;PKMYT1;PSME2;PSMD2;PSMB7;SFI1;MZT2A;FKBPL;PSMB6;AJUBA;CCNB2;PSMD13;UBC;PLK1;PPP2R3B;PSMC3;MYBL2;PPP2R1A;PSMB3;ACTR1A;FOXM1;PPME1;PSMB1;TUBG2;PSMD8;HAUS4;FBXL18
prerank,Reactome_2022__NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,0.39758236913466355,1.1980815525387103,0.22782258064516128,0.4599520255118472,1.0,5/20,13.44%,PLXND1;PBX1;RBPJ;EP300;STAT1
prerank,Reactome_2022__Regulation Of TP53 Degradation R-HSA-6804757,-0.338719723708909,-1.1977625443022215,0.21611001964636542,0.43430672597963454,1.0,8/35,15.41%,CDKN2A;TP53;UBB;AKT2;MLST8;AKT1;UBC;PPP2R1A
prerank,Reactome_2022__Regulation Of TP53 Expression And Degradation R-HSA-6806003,-0.338719723708909,-1.1977625443022215,0.21611001964636542,0.43430672597963454,1.0,8/35,15.41%,CDKN2A;TP53;UBB;AKT2;MLST8;AKT1;UBC;PPP2R1A
prerank,"Reactome_2022__Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",-0.32950860398583803,-1.1963523100219309,0.20440881763527055,0.43558706943465003,1.0,11/43,14.06%,BCL2;BCL2L1;CASP4;PYCARD;AAMP;RELA;TXN2;TAB1;IRAK1;NOD1;CASP2
prerank,Reactome_2022__Dual Incision In GG-NER R-HSA-5696400,-0.33020554809173,-1.196259157496794,0.1903807615230461,0.4341855938972033,1.0,16/41,25.21%,DDB2;POLD4;UBB;DDB1;POLD2;POLD1;ERCC2;UBC;POLE3;RPA3;RFC2;PCNA;GTF2H4;ERCC1;RFC5;POLE
prerank,Reactome_2022__COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,0.3546424248178983,1.1946543807169854,0.22336065573770492,0.465520229549942,1.0,14/31,26.54%,GALNT1;PLA2G6;AGPAT3;DYNC1I2;DYNC1LI1;DCTN6;CAPZA1;RAB3GAP2;PAFAH1B2;RAB18;RAB6B;RAB3GAP1;BICD2;CAPZA2
prerank,Reactome_2022__Meiotic Synapsis R-HSA-1221632,-0.3268315938059291,-1.194526340023334,0.2046783625730994,0.4360337460422239,1.0,19/41,31.91%,H2AX;H2BC12;TINF2;H2AJ;SUN2;ACD;SYNE1;H2AC6;H2BC21;TERF2;H2BC11;LMNA;SYCP2;H2BC5;UBE2I;TERF2IP;SMC1B;H2AC7;H2BC15
prerank,Reactome_2022__Hedgehog On State R-HSA-5632684,-0.2936661447657987,-1.1940709952919923,0.17296222664015903,0.43534177487566217,1.0,28/72,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;SMOX;PSMB6;PSMD13;UBC;PSMC3;SUFU;KIF7;PSMB3;ARRB1;GLI3;PSMB1;PSMD8;ULK3;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Arachidonic Acid Metabolism R-HSA-2142753,0.3590722987506932,1.193467716634269,0.21205821205821207,0.4665467006811438,1.0,10/30,13.68%,PTGES;GPX2;ALOX15B;GGT1;FAAH2;CYP1B1;GGT5;LTA4H;PON2;PTGS1
prerank,Reactome_2022__Signaling By BMP R-HSA-201451,0.4023222353112339,1.1933957951995293,0.23541247484909456,0.4650171266663797,1.0,7/18,11.76%,NOG;ZFYVE16;AMH;ACVR2B;SMAD1;ACVR2A;SMAD4
prerank,Reactome_2022__Hedgehog Off State R-HSA-5610787,-0.27840002215100546,-1.1928590225296836,0.1670061099796334,0.4363377144273036,1.0,32/88,23.60%,PRKAR1B;PSMB10;PSMB8;PSME1;UBB;PSMB9;IFT122;PSMF1;PSME3;PSME2;PSMD2;MKS1;PSMB7;SMOX;GNAS;PSMB6;PSMD13;UBC;PSMC3;SUFU;KIF7;PSMB3;GLI3;PSMB1;PSMD8;PSMD9;ADCY9;PSMC5;PSMC4;PSMA7;PSMA1;IFT172
prerank,Reactome_2022__Leading Strand Synthesis R-HSA-69109,-0.42816527549039773,-1.1919392041987589,0.23046092184368738,0.43654369263654214,1.0,7/14,25.15%,POLD4;POLA2;POLD2;POLD1;RFC2;PCNA;RFC5
prerank,"Reactome_2022__Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183",0.45213067141608204,1.191493936929841,0.2567287784679089,0.4676126798361324,1.0,5/12,14.58%,ISYNA1;OCRL;INPP4A;SYNJ1;INPP5A
prerank,Reactome_2022__Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,-0.24065719740700148,-1.1914440477020476,0.07662835249042145,0.4359336674608562,1.0,66/239,22.61%,SNRPN;COLEC12;NXT1;POLR2G;CPSF7;SNRPB;POLR2L;NUP210;PRPF19;SNRPD2;THOC6;PUF60;HNRNPA0;NUP62;NUP93;CPSF4;SF1;SF3B5;U2AF2;SF3B3;SRSF5;POLR2H;SF3A2;DDX39A;LSM4;ALYREF;PCBP2;USP39;XAB2;SYMPK;SNRPA;EIF4A3;PTBP1;THOC3;RBM42;RBM22;U2AF1L4;EFTUD2;POLR2C;SART1;SNU13;SF3B2;POLR2E;POLR2I;NUP85;NUDT21;POLR2J;PHF5A;CASC3;NXF1;SNRNP70;PRPF31;PQBP1;DHX38;LSM7;HNRNPUL1;RNPS1;DDX39B;ZMAT5;SNRPC;SUGP1;LSM2;POLDIP3;PABPN1;PRPF4;POLR2A
prerank,Reactome_2022__mRNA Splicing - Minor Pathway R-HSA-72165,-0.3141641822948678,-1.1913462297029478,0.16981132075471697,0.4345683098376943,1.0,13/49,15.99%,POLR2G;SNRPB;POLR2L;SNRPD2;SF3B5;SF3B3;POLR2H;EFTUD2;POLR2C;SF3B2;POLR2E;POLR2I;POLR2J
prerank,Reactome_2022__CTLA4 Inhibitory Signaling R-HSA-389513,0.41361064342240206,1.1910240652328101,0.2151394422310757,0.4669771947379233,1.0,5/17,10.12%,SRC;PPP2R5A;PPP2R1B;PTPN11;LYN
prerank,Reactome_2022__COPII-mediated Vesicle Transport R-HSA-204005,0.2995296364465764,1.1907907968756417,0.1814595660749507,0.4658114499893357,1.0,11/61,5.64%,LMAN1;SEC23IP;SEC24A;SEC24D;TMED2;SEC22B;SEC23A;RAB1A;NAPG;TRAPPC10;USO1
prerank,Reactome_2022__Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,-0.2910058728013275,-1.1904081631146322,0.15975103734439833,0.43505372138890847,1.0,16/74,8.96%,FSTL1;STC2;FAM20C;SDC2;IGFBP5;IGFBP2;IGFBP4;APOE;CST3;NUCB1;BMP4;PRKCSH;LMNB2;TRIM26;MEN1;TF
prerank,Reactome_2022__Signaling By NOTCH R-HSA-157118,0.2513408627880565,1.1899864763090335,0.11153119092627599,0.46601944103749826,1.0,35/179,13.74%,EGFR;PLXND1;DTX1;NBEA;FURIN;AGO1;TNRC6C;AGO4;DLK1;CDK8;TNRC6B;PBX1;TMED2;LFNG;CCNC;HDAC2;RBPJ;MIB1;PSMD14;PSMD6;AGO3;TLE1;ADAM17;HIF1A;HDAC1;PSMC2;HDAC8;ADAM10;TLE4;HDAC4;PSMD5;EP300;STAT1;E2F3;ATP2A2
prerank,Reactome_2022__Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,-0.44531493996977123,-1.1898866316175123,0.2280334728033473,0.43456192473303834,1.0,4/13,8.36%,PYCARD;RELA;P2RX4;TXN2
prerank,Reactome_2022__DNA Double Strand Break Response R-HSA-5693606,-0.31441130270788187,-1.1894299626507008,0.20423892100192678,0.4339438345272512,1.0,13/50,17.25%,TP53;H2AX;APBB1;KAT5;H2BC12;UBB;KDM4B;UBXN1;ABL1;UBC;PPP5C;KPNA2;H2BC21
prerank,Reactome_2022__NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543,-0.4619796318677326,-1.1893999937623625,0.2549800796812749,0.4324246719080418,1.0,5/11,28.64%,MAVS;FADD;RNF135;CASP8;IFIH1
prerank,Reactome_2022__Autophagy R-HSA-9612973,-0.2684011926734663,-1.1886400925893847,0.13347022587268995,0.4324698457274271,1.0,26/119,14.48%,MAP1LC3A;VPS28;LAMTOR1;MTMR14;ATG4B;HSF1;ATG13;UBB;ATG7;UBAP1;AMBRA1;GABARAP;TOMM5;ATG9A;PRKAG1;VPS37C;WIPI1;MLST8;TOMM40;PEX5;LAMTOR4;VPS37B;SQSTM1;PARK7;UBC;ATG4D
prerank,Reactome_2022__COPI-mediated Anterograde Transport R-HSA-6807878,0.2912310742162972,1.1885364227787136,0.16733067729083664,0.4676604066824857,1.0,25/72,19.22%,ARFGAP3;TMED2;RAB1A;NAPG;SPTBN1;COG3;COG5;USO1;ARCN1;SPTBN2;DYNC1I2;DYNC1LI1;GOSR1;COPB2;GOLGB1;DCTN6;CAPZA1;ARF4;COG6;NSF;ANK1;BET1;TMED7;COPB1;COPG2
prerank,Reactome_2022__Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,-0.2981513849843456,-1.1878628168284842,0.18604651162790697,0.43251131921982366,1.0,25/61,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;AJUBA;PSMD13;UBC;PSMC3;UBE2D2;PSMB3;ELOB;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__DNA Strand Elongation R-HSA-69190,-0.35884950329401716,-1.18753850405904,0.22270742358078602,0.43156230701903114,1.0,11/31,21.24%,POLD4;MCM7;POLA2;POLD2;POLD1;GINS2;FEN1;MCM5;RPA3;RFC2;PCNA
prerank,Reactome_2022__DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,-0.31376614395335345,-1.1860480027326996,0.20396039603960395,0.43289544286141834,1.0,8/47,10.67%,TP53;H2AX;KAT5;H2BC12;TINF2;H2AJ;H1-2;ACD
prerank,Reactome_2022__Lysosome Vesicle Biogenesis R-HSA-432720,-0.349384572853761,-1.1859595530396612,0.2153209109730849,0.43151697489357765,1.0,11/31,23.51%,CLTB;AP1M2;AP1G2;DNM2;CLTA;HGS;BLOC1S1;AP4S1;ARRB1;VAMP2;CHMP2A
prerank,Reactome_2022__Transcriptional Regulation By VENTX R-HSA-8853884,-0.33424534094785785,-1.1857007870630834,0.17849898580121704,0.4305547327080022,1.0,10/36,11.94%,CDKN2A;TP53;UBE2S;CEBPB;ANAPC11;RELA;ANAPC2;UBE2C;FZR1;ANAPC15
prerank,Reactome_2022__MAPK6/MAPK4 Signaling R-HSA-5687128,0.28192655215586343,1.1841433282213472,0.15789473684210525,0.4755954121589853,1.0,30/82,20.43%,PSME4;AGO1;ETV4;TNRC6C;AGO4;TNRC6B;PKN2;PRKCA;FOXO1;CDC42;PSMD14;PSMD6;CDC42EP5;MAPK6;AGO3;CDC42EP3;FOXO3;ARHGEF7;PSMC2;PSMD5;XPO1;CDC14A;MAPK4;PSMA4;PSMB2;TNRC6A;AGO2;IGF2BP1;SEM1;KALRN
prerank,Reactome_2022__Signaling By Hippo R-HSA-2028269,0.37690109033946323,1.1833432626829101,0.24229979466119098,0.4758146141581385,1.0,8/20,22.96%,AMOT;TJP1;STK4;YWHAB;LATS1;MOB1A;LATS2;TJP2
prerank,Reactome_2022__Gap Junction Trafficking And Regulation R-HSA-157858,0.41608832030209847,1.1814753880100723,0.2588726513569937,0.4783639736354824,1.0,7/15,14.80%,SRC;MYO6;CLTC;TJP1;GJC2;GJB2;GJB5
