Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,APP;BCL2L11
Reactome_2022,FRS-mediated FGFR4 Signaling R-HSA-5654712,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,NRAS;SOS1
Reactome_2022,Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,F12;SERPINA5
Reactome_2022,Negative Regulation Of MET Activity R-HSA-6807004,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,SOS1;STAM2
Reactome_2022,Presynaptic Function Of Kainate Receptors R-HSA-500657,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,GNG4;PLCB1
Reactome_2022,RHO GTPases Activate PAKs R-HSA-5627123,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,PKN2;MYH10
Reactome_2022,Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,GGT5;GGT1
Reactome_2022,"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",2/21,0.4397505725586024,0.8865354478898433,0,0,1.3937052181415763,1.1449951678118946,MPP2;GRIN2D
Reactome_2022,2-LTR Circle Formation R-HSA-164843,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,LIG4
Reactome_2022,AMPK Inhibits chREBP Transcriptional Activity R-HSA-163680,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,PRKAA2
Reactome_2022,Axonal Growth Inhibition (RHOA Activation) R-HSA-193634,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,LINGO1
Reactome_2022,DNA Damage Reversal R-HSA-73942,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,ASCC3
Reactome_2022,"Defective CHST14 Causes EDS, Musculocontractural Type R-HSA-3595174",1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,CSPG5
Reactome_2022,Defective CHST3 Causes SEDCJD R-HSA-3595172,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,CSPG5
Reactome_2022,Defective CHSY1 Causes TPBS R-HSA-3595177,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,CSPG5
Reactome_2022,Defects In Biotin (Btn) Metabolism R-HSA-3323169,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,PCCA
Reactome_2022,Fatty Acids Bound To GPR40 (FFAR1) Regulate Insulin Secretion R-HSA-434316,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,PLCB1
Reactome_2022,Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,APP
Reactome_2022,Gain-of-function MRAS Complexes Activate RAF Signaling R-HSA-9726842,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,MRAS
Reactome_2022,Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,EGFR
Reactome_2022,InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,SRC
Reactome_2022,Ligand-receptor Interactions R-HSA-5632681,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,PTCH1
Reactome_2022,Linoleic Acid (LA) Metabolism R-HSA-2046105,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,ABCD1
Reactome_2022,ROBO Receptors Bind AKAP5 R-HSA-9010642,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,PRKCA
Reactome_2022,RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,ITGA5
Reactome_2022,RUNX3 Regulates WNT Signaling R-HSA-8951430,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,RUNX3
Reactome_2022,RUNX3 Regulates YAP1-mediated Transcription R-HSA-8951671,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,RUNX3
Reactome_2022,Recycling Of eIF2:GDP R-HSA-72731,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,EIF2S2
Reactome_2022,Regulation Of Gene Expression In Early Pancreatic Precursor Cells R-HSA-210747,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,ONECUT1
Reactome_2022,Synthesis Of Ketone Bodies R-HSA-77111,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,SOAT1
Reactome_2022,Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,CYP1B1
Reactome_2022,Transport Of RCbl Within Body R-HSA-9758890,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,LMBRD1
Reactome_2022,Transport Of Fatty Acids R-HSA-804914,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,APOD
Reactome_2022,Ubiquinol Biosynthesis R-HSA-2142789,1/8,0.441678950740818,0.8865354478898433,0,0,1.8913308913308915,1.5455426785619564,PDSS2
Reactome_2022,Transcriptional Regulation By Small RNAs R-HSA-5578749,6/76,0.4455026349389089,0.8878055124816993,0,0,1.1349943837434902,0.9177021123528656,NDC1;H2BC9;RANBP2;IPO8;AGO1;NUP58
Reactome_2022,Phase I - Functionalization Of Compounds R-HSA-211945,8/104,0.448491283173417,0.8878055124816993,0,0,1.1034955857790505,0.8848556280035252,MAOA;CYP1B1;AHRR;FMO1;MIA3;FMO4;CES3;PTGS1
Reactome_2022,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,8/104,0.448491283173417,0.8878055124816993,0,0,1.1034955857790505,0.8848556280035252,SLC12A3;SLC4A8;SLC9A4;SLC25A18;SLC9A7;SLC7A11;SLC38A3;SLC8B1
Reactome_2022,Inwardly Rectifying K+ Channels R-HSA-1296065,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,KCNJ6;GNG4;ABCC8
Reactome_2022,Metabolism Of Steroid Hormones R-HSA-196071,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,SRD5A1;HSD17B2;AKR1B1
Reactome_2022,N-glycan Trimming In ER And Calnexin/Calreticulin Cycle R-HSA-532668,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,EDEM3;UGGT2;UGGT1
Reactome_2022,NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,NDC1;RANBP2;NUP58
Reactome_2022,Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,NDC1;RANBP2;NUP58
Reactome_2022,SUMOylation Of SUMOylation Proteins R-HSA-4085377,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,NDC1;RANBP2;NUP58
Reactome_2022,Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,NDC1;RANBP2;NUP58
Reactome_2022,Transport Of SLBP Independent Mature mRNA R-HSA-159227,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,NDC1;RANBP2;NUP58
Reactome_2022,Vpr-mediated Nuclear Import Of PICs R-HSA-180910,3/35,0.4499487436018361,0.8878055124816993,0,0,1.2412847717546365,0.9913168376889848,NDC1;RANBP2;NUP58
Reactome_2022,Peroxisomal Protein Import R-HSA-9033241,5/63,0.4567979600836164,0.9000468281308543,0,0,1.1414408866995074,0.8943350134268275,ACOX2;ZFAND6;IDH1;AGPS;AGXT
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,7/91,0.4588844011681468,0.9001820000141459,0,0,1.103421554601812,0.8595178886793139,CDK8;TGFB1;ZFYVE9;ITGB8;CCNC;FURIN;ITGB6
Reactome_2022,Ion Channel Transport R-HSA-983712,13/175,0.4588967867271373,0.9001820000141459,0,0,1.0626374698453245,0.8277201615898004,MCOLN3;ATP8A1;ATP2B4;ATP11C;ATP2B3;ATP11A;ANO5;ASPH;OSTM1;TRPV4;CLCA2;ATP13A5;SGK1
Reactome_2022,tRNA Processing R-HSA-72306,8/105,0.4592827417174888,0.9001820000141459,0,0,1.0920603059575378,0.8497203992053434,NDC1;RANBP2;TRMT10A;EPRS1;ZBTB8OS;MTO1;NUP58;ADAT3
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,9/119,0.4594477304731698,0.9001820000141459,0,0,1.083387600937744,0.8425831436490586,H2BC9;TNRC6C;AGO3;CITED1;AGO4;AGO1;ZNF217;KCTD6;TNRC6B
Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170,2/22,0.4639110082665219,0.9005083068930692,0,0,1.3239486813970065,1.016875383991171,GNG4;GNAI3
Reactome_2022,Common Pathway Of Fibrin Clot Formation R-HSA-140875,2/22,0.4639110082665219,0.9005083068930692,0,0,1.3239486813970065,1.016875383991171,F2R;SERPINA5
Reactome_2022,ERK/MAPK Targets R-HSA-198753,2/22,0.4639110082665219,0.9005083068930692,0,0,1.3239486813970065,1.016875383991171,DUSP4;DUSP6
Reactome_2022,FRS-mediated FGFR1 Signaling R-HSA-5654693,2/22,0.4639110082665219,0.9005083068930692,0,0,1.3239486813970065,1.016875383991171,NRAS;SOS1
Reactome_2022,Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274,3/36,0.4686108704434347,0.9005083068930692,0,0,1.2036052392685774,0.9123117750437892,NDC1;RANBP2;NUP58
Reactome_2022,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,3/36,0.4686108704434347,0.9005083068930692,0,0,1.2036052392685774,0.9123117750437892,ACAA2;PCCA;ACOT11
Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,3/36,0.4686108704434347,0.9005083068930692,0,0,1.2036052392685774,0.9123117750437892,NDC1;RANBP2;NUP58
Reactome_2022,RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,3/36,0.4686108704434347,0.9005083068930692,0,0,1.2036052392685774,0.9123117750437892,ACTR2;WIPF1;ARPC5
Reactome_2022,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,3/36,0.4686108704434347,0.9005083068930692,0,0,1.2036052392685774,0.9123117750437892,CDK8;CCNC;FURIN
Reactome_2022,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,3/36,0.4686108704434347,0.9005083068930692,0,0,1.2036052392685774,0.9123117750437892,NDC1;RANBP2;NUP58
Reactome_2022,ATF6 (ATF6-alpha) Activates Chaperone Genes R-HSA-381183,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,HSP90B1
Reactome_2022,Activation Of Ca-permeable Kainate Receptor R-HSA-451308,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,NCALD
Reactome_2022,BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,BCL2L11
Reactome_2022,Beta-oxidation Of pristanoyl-CoA R-HSA-389887,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,ACOX2
Reactome_2022,CHL1 Interactions R-HSA-447041,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,ANK1
Reactome_2022,Chylomicron Remodeling R-HSA-8963901,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,LPL
Reactome_2022,Displacement Of DNA Glycosylase By APEX1 R-HSA-110357,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,TDG
Reactome_2022,Downregulation Of ERBB4 Signaling R-HSA-1253288,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,SRC
Reactome_2022,EGFR Interacts With Phospholipase C-gamma R-HSA-212718,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,EGFR
Reactome_2022,GP1b-IX-V Activation Signaling R-HSA-430116,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,SRC
Reactome_2022,Hydrolysis Of LPC R-HSA-1483115,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,PLBD1
Reactome_2022,Lipophagy R-HSA-9613354,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,PRKAA2
Reactome_2022,MET Receptor Recycling R-HSA-8875656,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,SOS1
Reactome_2022,NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,SCD
Reactome_2022,PI3K/AKT Activation R-HSA-198203,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,IRS2
Reactome_2022,Phase 3 - Rapid Repolarisation R-HSA-5576890,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,KCNH2
Reactome_2022,Prostanoid Ligand Receptors R-HSA-391908,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,PTGER4
Reactome_2022,RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,RTKN
Reactome_2022,Regulation Of PTEN Localization R-HSA-8948747,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,XIAP
Reactome_2022,Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,CYP1B1
Reactome_2022,Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,GPX2
Reactome_2022,p75NTR Regulates Axonogenesis R-HSA-193697,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,LINGO1
Reactome_2022,tRNA Modification In Mitochondrion R-HSA-6787450,1/9,0.4809166226776605,0.9005083068930692,0,0,1.6548254985754989,1.2114338141981589,MTO1
Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,5/65,0.4844546903774811,0.9054393747120936,0,0,1.1032738095238095,0.7995771398332878,SPRED2;SPRED1;NRAS;PSME4;RASAL2
Reactome_2022,Interactions Of Rev With Host Cellular Proteins R-HSA-177243,3/37,0.4869831024310613,0.9054393747120936,0,0,1.1681421498699338,0.8405084777079317,NDC1;RANBP2;NUP58
Reactome_2022,RHOV GTPase Cycle R-HSA-9013424,3/37,0.4869831024310613,0.9054393747120936,0,0,1.1681421498699338,0.8405084777079317,PEAK1;CLTC;PKN2
Reactome_2022,Triglyceride Metabolism R-HSA-8979227,3/37,0.4869831024310613,0.9054393747120936,0,0,1.1681421498699338,0.8405084777079317,DGAT2;GK;PRKCA
Reactome_2022,RHOBTB2 GTPase Cycle R-HSA-9013418,2/23,0.4874444232321019,0.9054393747120936,0,0,1.2608356243423955,0.9060100004269186,MYO6;PHIP
Reactome_2022,Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,2/23,0.4874444232321019,0.9054393747120936,0,0,1.2608356243423955,0.9060100004269186,RDH10;STRA6
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,7/95,0.5046741184569791,0.9171169026617388,0,0,1.053038431525556,0.7201122946042445,NRAS;BCL2L11;TGFB1;MAML2;SRC;ITGAL;RUNX3
Reactome_2022,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,3/38,0.5050411650591632,0.9171169026617388,0,0,1.134705522722641,0.7751347467535684,NDC1;RANBP2;NUP58
Reactome_2022,Cytosolic tRNA Aminoacylation R-HSA-379716,2/24,0.5103196425013835,0.9171169026617388,0,0,1.203460117929113,0.8095892831157777,EPRS1;NARS1
Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,2/24,0.5103196425013835,0.9171169026617388,0,0,1.203460117929113,0.8095892831157777,APP;BCL2L11
Reactome_2022,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,2/24,0.5103196425013835,0.9171169026617388,0,0,1.203460117929113,0.8095892831157777,EGFR;UHMK1
Reactome_2022,Glycogen Metabolism R-HSA-8982491,2/24,0.5103196425013835,0.9171169026617388,0,0,1.203460117929113,0.8095892831157777,UGP2;GYG2
Reactome_2022,Growth Hormone Receptor Signaling R-HSA-982772,2/24,0.5103196425013835,0.9171169026617388,0,0,1.203460117929113,0.8095892831157777,LYN;IRS2
Reactome_2022,Xenobiotics R-HSA-211981,2/24,0.5103196425013835,0.9171169026617388,0,0,1.203460117929113,0.8095892831157777,AHRR;MIA3
Reactome_2022,HCMV Early Events R-HSA-9609690,7/96,0.5159268556802936,0.9171169026617388,0,0,1.0411502788895854,0.6890231305341653,NDC1;H2BC9;RANBP2;DYNC1LI1;RBBP4;NUP58;EGFR
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,7/96,0.5159268556802936,0.9171169026617388,0,0,1.0411502788895854,0.6890231305341653,DUSP4;IKBIP;APP;PELI1;NOD2;MAP3K7;DUSP6
Reactome_2022,Nuclear Envelope Breakdown R-HSA-2980766,4/53,0.5163542000703709,0.9171169026617388,0,0,1.0806275400952672,0.7142540802773713,NDC1;RANBP2;PRKCA;NUP58
Reactome_2022,Nuclear Receptor Transcription Pathway R-HSA-383280,4/53,0.5163542000703709,0.9171169026617388,0,0,1.0806275400952672,0.7142540802773713,NR4A2;NR6A1;PPARA;NR0B2
Reactome_2022,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,PRKAA2
Reactome_2022,Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,PRKAA2
Reactome_2022,Bicarbonate Transporters R-HSA-425381,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SLC4A8
Reactome_2022,Cohesin Loading Onto Chromatin R-HSA-2470946,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,PDS5A
Reactome_2022,Creatine Metabolism R-HSA-71288,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SLC6A11
Reactome_2022,FGFR2b Ligand Binding And Activation R-HSA-190377,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,FGFR2
Reactome_2022,Folding Of Actin By CCT/TriC R-HSA-390450,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,CCT8
Reactome_2022,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,PRKCA
Reactome_2022,IRAK1 Recruits IKK Complex R-HSA-937039,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,PELI1
Reactome_2022,IRAK2 Mediated Activation Of TAK1 Complex R-HSA-937042,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,MAP3K7
Reactome_2022,Integration Of Provirus R-HSA-162592,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,LIG4
Reactome_2022,Ketone Body Metabolism R-HSA-74182,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SOAT1
Reactome_2022,Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors R-HSA-8866904,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,TFAP2E
Reactome_2022,Neurotoxicity Of Clostridium Toxins R-HSA-168799,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SYT1
Reactome_2022,Neurotransmitter Clearance R-HSA-112311,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,MAOA
Reactome_2022,Organic Anion Transporters R-HSA-428643,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SLC25A18
Reactome_2022,Organic Cation Transport R-HSA-549127,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SLC22A15
Reactome_2022,RHO GTPases Activate KTN1 R-HSA-5625970,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,KLC3
Reactome_2022,RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,NFATC2
Reactome_2022,Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,FURIN
Reactome_2022,Sodium/Calcium Exchangers R-HSA-425561,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SLC8B1
Reactome_2022,Synthesis Of Pyrophosphates In Cytosol R-HSA-1855167,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,NUDT3
Reactome_2022,Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,LMBRD1
Reactome_2022,Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380,1/10,0.5173985680249379,0.9171169026617388,0,0,1.470876859765749,0.9692222115316208,SLC39A4
Reactome_2022,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,3/39,0.5227637130507152,0.9254509894742992,0,0,1.1031264859724204,0.7155161985243073,NDC1;RANBP2;NUP58
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,5/68,0.5249547352524332,0.928151908336051,0,0,1.0505668934240362,0.6770307312422277,LYN;SRC;PPP2R5A;PKN2;ICOSLG
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,14/198,0.529938696904151,0.9308967123634084,0,0,1.007071859469259,0.6394845332897114,H2BC9;TLE4;FZD2;WNT3A;WNT5A;XIAP;PPP2R5A;AXIN2;RUNX3;CXXC4;SOX2;PYGO1;PSME4;PIP5K1B
Reactome_2022,RHOJ GTPase Cycle R-HSA-9013409,4/54,0.5313235024252065,0.9308967123634084,0,0,1.0589578872234118,0.6696682477904262,FMNL3;OPHN1;PKN2;FNBP1L
Reactome_2022,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,6/83,0.5320385565395235,0.9308967123634084,0,0,1.031423187248777,0.6508685842055936,NDC1;RANBP2;RNASEL;PDE12;KPNA3;NUP58
Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,2/25,0.5325129580401433,0.9308967123634084,0,0,1.1510737859865503,0.7253468985916804,SRC;GNG4
Reactome_2022,Glucuronidation R-HSA-156588,2/25,0.5325129580401433,0.9308967123634084,0,0,1.1510737859865503,0.7253468985916804,UGP2;SLC35D1
Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,2/25,0.5325129580401433,0.9308967123634084,0,0,1.1510737859865503,0.7253468985916804,LYN;CSF3R
Reactome_2022,Interleukin-7 Signaling R-HSA-1266695,2/25,0.5325129580401433,0.9308967123634084,0,0,1.1510737859865503,0.7253468985916804,IRS2;SOS1
Reactome_2022,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,2/25,0.5325129580401433,0.9308967123634084,0,0,1.1510737859865503,0.7253468985916804,MAML2;PLXND1
Reactome_2022,TRP Channels R-HSA-3295583,2/25,0.5325129580401433,0.9308967123634084,0,0,1.1510737859865503,0.7253468985916804,MCOLN3;TRPV4
Reactome_2022,Glycolysis R-HSA-70171,5/69,0.5381453470275548,0.9356417574017194,0,0,1.0340959821428573,0.6407533708150067,NDC1;RANBP2;GNPDA2;PRKCA;NUP58
Reactome_2022,Signaling By FGFR4 R-HSA-5654743,3/40,0.5401321729045242,0.9356417574017194,0,0,1.073254424181671,0.6610618376693558,NRAS;SRC;SOS1
Reactome_2022,ATF6 (ATF6-alpha) Activates Chaperones R-HSA-381033,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,HSP90B1
Reactome_2022,Activation Of Phototransduction Cascade R-HSA-2485179,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,CNGB1
Reactome_2022,Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,MAP3K7
Reactome_2022,Androgen Biosynthesis R-HSA-193048,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,SRD5A1
Reactome_2022,Beta-oxidation Of Very Long Chain Fatty Acids R-HSA-390247,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,ABCD1
Reactome_2022,Biotin Transport And Metabolism R-HSA-196780,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,PCCA
Reactome_2022,Carnitine Metabolism R-HSA-200425,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,PRKAA2
Reactome_2022,Erythrocytes Take Up Carbon Dioxide And Release Oxygen R-HSA-1237044,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,CYB5R4
Reactome_2022,Establishment Of Sister Chromatid Cohesion R-HSA-2468052,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,PDS5A
Reactome_2022,"Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854",1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,FURIN
Reactome_2022,Killing Mechanisms R-HSA-9664420,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,WNT5A
Reactome_2022,Mucopolysaccharidoses R-HSA-2206281,1/11,0.5513181977929884,0.9356417574017194,0,0,1.323717948717949,0.7881987785515806,ARSB
