priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative
638,3,Tier 3 — Partial reversal,2,BRD-K82731415,olomoucine,2.008457,-41.275345,-37.943428,3,2,0,-25.736772,-37.943428,-41.275345,-90.000000,638,False,False,True,False,True,False
639,3,Tier 3 — Partial reversal,2,BRD-K72264770,QW-BI-011,0.000000,-37.836708,-74.167120,3,2,0,-37.334609,-37.836708,-74.167120,-90.000000,639,False,False,True,False,True,False
640,3,Tier 3 — Partial reversal,2,BRD-A42346008,metanephrine,0.000000,-37.538320,-68.011750,3,2,0,-35.183357,-37.538320,-68.011750,-90.000000,640,False,False,True,False,True,False
641,3,Tier 3 — Partial reversal,2,BRD-K64245000,GW-4064,0.000000,-37.294754,-41.287870,3,2,0,-26.194208,-37.294754,-41.287870,-90.000000,641,False,False,True,False,True,False
642,3,Tier 3 — Partial reversal,2,BRD-A24228527,ofloxacin,4.545454,-58.855140,-37.287704,3,2,0,-30.532463,-37.287704,-58.855140,-90.000000,642,False,False,True,False,True,False
643,3,Tier 3 — Partial reversal,2,BRD-K31627533,rimexolone,0.000000,-39.204544,-37.072025,3,2,0,-25.425523,-37.072025,-39.204544,-90.000000,643,False,False,True,False,True,False
644,3,Tier 3 — Partial reversal,2,BRD-K14880289,GW-501516,2.959831,-36.660625,-44.852850,3,2,0,-26.184548,-36.660625,-44.852850,-90.000000,644,False,False,True,False,True,False
645,3,Tier 3 — Partial reversal,2,BRD-A98378129,talniflumate,0.000000,-36.310100,-36.302643,3,2,0,-24.204248,-36.302643,-36.310100,-90.000000,645,False,False,True,False,True,False
646,3,Tier 3 — Partial reversal,2,BRD-K15563106,phloretin,0.000000,-37.116245,-36.248770,3,2,0,-24.455005,-36.248770,-37.116245,-90.000000,646,False,False,True,False,True,False
647,3,Tier 3 — Partial reversal,2,BRD-K19533706,tranilast,0.000000,-48.171482,-36.179690,3,2,0,-28.117057,-36.179690,-48.171482,-90.000000,647,False,False,True,False,True,False
648,3,Tier 3 — Partial reversal,2,BRD-K89152108,liothyronine,0.000000,-36.099510,-53.624916,3,2,0,-29.908142,-36.099510,-53.624916,-90.000000,648,False,False,True,False,True,False
649,3,Tier 3 — Partial reversal,2,BRD-K06024458,N-arachidonyl-GABA,0.000000,-36.093826,-50.313255,3,2,0,-28.802360,-36.093826,-50.313255,-90.000000,649,False,False,True,False,True,False
650,3,Tier 3 — Partial reversal,2,BRD-K41895714,AS-605240,0.000000,-35.727528,-42.651196,3,2,0,-26.126241,-35.727528,-42.651196,-90.000000,650,False,False,True,False,True,False
651,3,Tier 3 — Partial reversal,2,BRD-K07265709,dexrazoxane,0.000000,-35.518402,-48.658905,3,2,0,-28.059102,-35.518402,-48.658905,-90.000000,651,False,False,True,False,True,False
652,3,Tier 3 — Partial reversal,2,BRD-K74763371,bosentan,0.000000,-35.480804,-41.296790,3,2,0,-25.592531,-35.480804,-41.296790,-90.000000,652,False,False,True,False,True,False
653,3,Tier 3 — Partial reversal,2,BRD-A35623999,CGP-37157,0.000000,-36.261013,-35.429730,3,2,0,-23.896914,-35.429730,-36.261013,-90.000000,653,False,False,True,False,True,False
654,3,Tier 3 — Partial reversal,2,BRD-K43149758,myricetin,0.000000,-43.037530,-35.271920,3,2,0,-26.103150,-35.271920,-43.037530,-90.000000,654,False,False,True,False,True,False
655,3,Tier 3 — Partial reversal,2,BRD-A39268308,epibatidine,12.256795,-34.566980,-39.197807,3,2,0,-20.502664,-34.566980,-39.197807,-90.000000,655,False,False,True,False,True,False
656,3,Tier 3 — Partial reversal,2,BRD-K13819402,desoxypeganine,0.000000,-51.310387,-34.381584,3,2,0,-28.563990,-34.381584,-51.310387,-90.000000,656,False,False,True,False,True,False
657,3,Tier 3 — Partial reversal,2,BRD-A29731977,17-hydroxyprogesterone-caproate,4.338247,-33.954266,-37.235554,3,2,0,-22.283858,-33.954266,-37.235554,-90.000000,657,False,False,True,False,True,False
658,3,Tier 3 — Partial reversal,2,BRD-K24994810,androstenol,0.000000,-43.960052,-33.631954,3,2,0,-25.864002,-33.631954,-43.960052,-90.000000,658,False,False,True,False,True,False
659,3,Tier 3 — Partial reversal,2,BRD-A66395008,parthenolide,0.000000,-68.246160,-33.346420,3,2,0,-33.864193,-33.346420,-68.246160,-90.000000,659,False,False,True,False,True,False
660,3,Tier 3 — Partial reversal,2,BRD-A28318179,aminomethyltransferase,0.000000,-58.428802,-33.192497,3,2,0,-30.540433,-33.192497,-58.428802,-90.000000,660,False,False,True,False,True,False
661,3,Tier 3 — Partial reversal,2,BRD-A50157456,terbutaline,0.000000,-42.802612,-33.100636,3,2,0,-25.301083,-33.100636,-42.802612,-90.000000,661,False,False,True,False,True,False
662,3,Tier 3 — Partial reversal,2,BRD-K49807096,benazepril,0.000000,-33.011806,-36.454567,3,2,0,-23.155458,-33.011806,-36.454567,-90.000000,662,False,False,True,False,True,False
663,3,Tier 3 — Partial reversal,2,BRD-A98725278,methysergide,1.021846,-32.922470,-49.065937,3,2,0,-26.988854,-32.922470,-49.065937,-90.000000,663,False,False,True,False,True,False
664,3,Tier 3 — Partial reversal,2,BRD-A16665823,butoconazole,0.000000,-50.782630,-32.632442,3,2,0,-27.805024,-32.632442,-50.782630,-90.000000,664,False,False,True,False,True,False
665,3,Tier 3 — Partial reversal,2,BRD-K05464208,JX-401,1.585624,-32.274944,-53.875427,3,2,0,-28.188249,-32.274944,-53.875427,-90.000000,665,False,False,True,False,True,False
666,3,Tier 3 — Partial reversal,2,BRD-A47706533,buthionine-sulfoximine,3.347428,-32.150240,-40.631050,3,2,0,-23.144621,-32.150240,-40.631050,-90.000000,666,False,False,True,False,True,False
667,3,Tier 3 — Partial reversal,2,BRD-K11742128,triprolidine,0.000000,-44.621677,-32.135570,3,2,0,-25.585749,-32.135570,-44.621677,-90.000000,667,False,False,True,False,True,False
668,3,Tier 3 — Partial reversal,2,BRD-A49765801,fludroxycortide,-32.036926,19.830887,-73.845870,3,2,0,-28.683970,-32.036926,-73.845870,-90.000000,668,True,False,False,False,True,False
669,3,Tier 3 — Partial reversal,2,BRD-A17819071,gedunin,0.000000,-31.732721,-33.637900,3,2,0,-21.790207,-31.732721,-33.637900,-90.000000,669,False,False,True,False,True,False
670,3,Tier 3 — Partial reversal,2,BRD-K79759585,sildenafil,0.000000,-31.675108,-41.791700,3,2,0,-24.488936,-31.675108,-41.791700,-90.000000,670,False,False,True,False,True,False
671,3,Tier 3 — Partial reversal,2,BRD-K51557114,BRD-K51557114,0.000000,-59.698788,-31.666016,3,2,0,-30.454935,-31.666016,-59.698788,-90.000000,671,False,False,True,False,True,False
672,3,Tier 3 — Partial reversal,2,BRD-K66206289,lobeline,0.000000,-56.985126,-31.288265,3,2,0,-29.424464,-31.288265,-56.985126,-90.000000,672,False,False,True,False,True,False
673,3,Tier 3 — Partial reversal,2,BRD-K21971034,OM-137,0.000000,-39.549820,-31.160496,3,2,0,-23.570105,-31.160496,-39.549820,-90.000000,673,False,False,True,False,True,False
674,3,Tier 3 — Partial reversal,2,BRD-A65615053,zacopride,0.000000,-31.032137,-37.043610,3,2,0,-22.691916,-31.032137,-37.043610,-90.000000,674,False,False,True,False,True,False
675,3,Tier 3 — Partial reversal,2,BRD-K00337317,NU-7441,59.751762,-31.649963,-31.008570,3,2,0,-0.968924,-31.008570,-31.649963,-90.000000,675,False,False,True,False,True,False
676,3,Tier 3 — Partial reversal,2,BRD-K50128260,sildenafil,-30.814380,23.593685,-35.802013,3,2,0,-14.340903,-30.814380,-35.802013,-90.000000,676,True,False,False,False,True,False
677,3,Tier 3 — Partial reversal,2,BRD-K33818169,GW-3965,0.000000,-30.765442,-79.125590,3,2,0,-36.630344,-30.765442,-79.125590,-90.000000,677,False,False,True,False,True,False
678,3,Tier 3 — Partial reversal,2,BRD-A89672324,CGP-55845,2.466093,-37.834663,-30.683111,3,2,0,-22.017227,-30.683111,-37.834663,-90.000000,678,False,False,True,False,True,False
679,3,Tier 3 — Partial reversal,2,BRD-K46419649,U0126,0.000000,-30.673542,-49.501297,3,2,0,-26.724946,-30.673542,-49.501297,-90.000000,679,False,False,True,False,True,False
680,3,Tier 3 — Partial reversal,2,BRD-A83859836,tropisetron,0.000000,-30.598743,-34.943005,3,2,0,-21.847249,-30.598743,-34.943005,-90.000000,680,False,False,True,False,True,False
681,3,Tier 3 — Partial reversal,2,BRD-K73824630,skatole,2.325581,-30.488573,-35.980846,3,2,0,-21.381279,-30.488573,-35.980846,-90.000000,681,False,False,True,False,True,False
682,3,Tier 3 — Partial reversal,2,BRD-A88282067,delcorine,0.000000,-30.283558,-31.832285,3,2,0,-20.705281,-30.283558,-31.832285,-90.000000,682,False,False,True,False,True,False
683,3,Tier 3 — Partial reversal,2,BRD-A84389633,"tropanyl-3,5-dimethylbenzoate",0.000000,-43.808662,-30.150549,3,2,0,-24.653070,-30.150549,-43.808662,-90.000000,683,False,False,True,False,True,False
684,3,Tier 3 — Partial reversal,2,BRD-K94379058,BML-190,0.000000,-30.005325,-45.187325,3,2,0,-25.064217,-30.005325,-45.187325,-90.000000,684,False,False,True,False,True,False
685,3,Tier 3 — Partial reversal,2,BRD-K19687926,lapatinib,4.228330,-29.981476,-33.703850,3,2,0,-19.818999,-29.981476,-33.703850,-90.000000,685,False,False,True,False,True,False
686,3,Tier 3 — Partial reversal,2,BRD-K05395900,nicotine,0.000000,-29.822062,-33.410217,3,2,0,-21.077426,-29.822062,-33.410217,-90.000000,686,False,False,True,False,True,False
687,3,Tier 3 — Partial reversal,2,BRD-K76568384,PHTPP,0.000000,-40.989280,-29.790054,3,2,0,-23.593111,-29.790054,-40.989280,-90.000000,687,False,False,True,False,True,False
688,3,Tier 3 — Partial reversal,2,BRD-K07507905,BRL-37344,2.139008,-50.633900,-29.760960,3,2,0,-26.085284,-29.760960,-50.633900,-90.000000,688,False,False,True,False,True,False
689,3,Tier 3 — Partial reversal,2,BRD-K75181824,acetyl-geranygeranyl-cysteine,0.000000,-29.757202,-49.917940,3,2,0,-26.558381,-29.757202,-49.917940,-90.000000,689,False,False,True,False,True,False
690,3,Tier 3 — Partial reversal,2,BRD-K35586044,yohimbine,-29.571936,7.121448,-55.196390,3,2,0,-25.882293,-29.571936,-55.196390,-90.000000,690,True,False,False,False,True,False
691,3,Tier 3 — Partial reversal,2,BRD-A73680854,PT-630,0.000000,-61.370950,-29.170360,3,2,0,-30.180437,-29.170360,-61.370950,-90.000000,691,False,False,True,False,True,False
692,3,Tier 3 — Partial reversal,2,BRD-K74284736,L-689560,0.000000,-29.140152,-48.108566,3,2,0,-25.749573,-29.140152,-48.108566,-90.000000,692,False,False,True,False,True,False
693,3,Tier 3 — Partial reversal,2,BRD-A13807286,HA-14-1,0.000000,-29.018906,-39.852080,3,2,0,-22.956995,-29.018906,-39.852080,-90.000000,693,False,False,True,False,True,False
694,3,Tier 3 — Partial reversal,2,BRD-K82823076,Ro-15-4513,0.000000,-32.754883,-28.827978,3,2,0,-20.527620,-28.827978,-32.754883,-90.000000,694,False,False,True,False,True,False
695,3,Tier 3 — Partial reversal,2,BRD-A74667430,etodolac,0.000000,-28.816240,-34.381855,3,2,0,-21.066032,-28.816240,-34.381855,-90.000000,695,False,False,True,False,True,False
696,3,Tier 3 — Partial reversal,2,BRD-K92731339,perindopril,0.000000,-28.790184,-31.557276,3,2,0,-20.115820,-28.790184,-31.557276,-90.000000,696,False,False,True,False,True,False
697,3,Tier 3 — Partial reversal,2,BRD-A90515964,guaifenesin,5.285412,-33.734035,-28.507076,3,2,0,-18.985233,-28.507076,-33.734035,-90.000000,697,False,False,True,False,True,False
698,3,Tier 3 — Partial reversal,2,BRD-K09907482,PRL-3-inhibitor-I,0.000000,-28.334888,-56.150528,3,2,0,-28.161805,-28.334888,-56.150528,-90.000000,698,False,False,True,False,True,False
699,3,Tier 3 — Partial reversal,2,BRD-K15588452,R-96544,0.000000,-33.611640,-28.266857,3,2,0,-20.626166,-28.266857,-33.611640,-90.000000,699,False,False,True,False,True,False
700,3,Tier 3 — Partial reversal,2,BRD-K62736196,guanaben-acetate,1.479915,-28.191992,-32.845947,3,2,0,-19.852675,-28.191992,-32.845947,-90.000000,700,False,False,True,False,True,False
701,3,Tier 3 — Partial reversal,2,BRD-K62982419,cilomilast,0.000000,-28.168953,-49.001534,3,2,0,-25.723496,-28.168953,-49.001534,-90.000000,701,False,False,True,False,True,False
702,3,Tier 3 — Partial reversal,2,BRD-K62206109,VUF-5681,0.000000,-44.708480,-28.024551,3,2,0,-24.244344,-28.024551,-44.708480,-90.000000,702,False,False,True,False,True,False
703,3,Tier 3 — Partial reversal,2,BRD-K45542189,diethylcarbamazine,0.000000,-27.474222,-35.812645,3,2,0,-21.095622,-27.474222,-35.812645,-90.000000,703,False,False,True,False,True,False
704,3,Tier 3 — Partial reversal,2,BRD-K17294426,clebopride,0.000000,-27.415348,-53.374220,3,2,0,-26.929856,-27.415348,-53.374220,-90.000000,704,False,False,True,False,True,False
705,3,Tier 3 — Partial reversal,2,BRD-K01555864,dibenzoylmethane,0.000000,-27.358181,-39.316010,3,2,0,-22.224730,-27.358181,-39.316010,-90.000000,705,False,False,True,False,True,False
706,3,Tier 3 — Partial reversal,2,BRD-K82484965,carmoxirole,0.000000,-45.746340,-27.207825,3,2,0,-24.318055,-27.207825,-45.746340,-90.000000,706,False,False,True,False,True,False
707,3,Tier 3 — Partial reversal,2,BRD-K70778732,trazodone,0.000000,-27.102394,-33.449554,3,2,0,-20.183983,-27.102394,-33.449554,-90.000000,707,False,False,True,False,True,False
708,3,Tier 3 — Partial reversal,2,BRD-K95237249,probenecid,0.000000,-31.417057,-26.968525,3,2,0,-19.461861,-26.968525,-31.417057,-90.000000,708,False,False,True,False,True,False
709,3,Tier 3 — Partial reversal,2,BRD-K49404994,levetiracetam,-39.240078,37.524162,-26.915934,3,2,0,-9.543950,-26.915934,-39.240078,-90.000000,709,True,False,False,False,True,False
710,3,Tier 3 — Partial reversal,2,BRD-K47693913,evoxine,8.851402,-55.430977,-26.826473,3,2,0,-24.468683,-26.826473,-55.430977,-90.000000,710,False,False,True,False,True,False
711,3,Tier 3 — Partial reversal,2,BRD-K77554836,triamcinolone,0.000000,-58.443280,-26.611897,3,2,0,-28.351726,-26.611897,-58.443280,-90.000000,711,False,False,True,False,True,False
712,3,Tier 3 — Partial reversal,2,BRD-K61480498,epoxycholesterol,0.000000,-30.934360,-26.252424,3,2,0,-19.062261,-26.252424,-30.934360,-90.000000,712,False,False,True,False,True,False
713,3,Tier 3 — Partial reversal,2,BRD-K37130656,rivaroxaban,0.000000,-25.941010,-26.293110,3,2,0,-17.411373,-25.941010,-26.293110,-90.000000,713,False,False,True,False,True,False
714,3,Tier 3 — Partial reversal,2,BRD-K12516989,zaprinast,-25.771702,28.331404,-26.394028,3,2,0,-7.944775,-25.771702,-26.394028,-90.000000,714,True,False,False,False,True,False
715,3,Tier 3 — Partial reversal,2,BRD-K50859149,sulfafurazole,0.000000,-57.222908,-25.700289,3,2,0,-27.641066,-25.700289,-57.222908,-90.000000,715,False,False,True,False,True,False
716,3,Tier 3 — Partial reversal,2,BRD-A71009679,KU-C103420N,0.000000,-55.458280,-25.512250,3,2,0,-26.990177,-25.512250,-55.458280,-90.000000,716,False,False,True,False,True,False
717,3,Tier 3 — Partial reversal,2,BRD-K56558538,ambroxol,0.000000,-40.889280,-25.433440,3,2,0,-22.107573,-25.433440,-40.889280,-90.000000,717,False,False,True,False,True,False
718,3,Tier 3 — Partial reversal,2,BRD-K38449220,seneciphylline,0.000000,-25.412443,-35.879913,3,2,0,-20.430785,-25.412443,-35.879913,-90.000000,718,False,False,True,False,True,False
719,3,Tier 3 — Partial reversal,2,BRD-K64935403,ebelactone-b,0.000000,-57.471878,-25.305063,3,2,0,-27.592314,-25.305063,-57.471878,-90.000000,719,False,False,True,False,True,False
720,3,Tier 3 — Partial reversal,2,BRD-K95309561,dienestrol,0.000000,-52.341470,-25.261360,3,2,0,-25.867610,-25.261360,-52.341470,-90.000000,720,False,False,True,False,True,False
721,3,Tier 3 — Partial reversal,2,BRD-K70301876,escitalopram,0.493305,-25.230179,-38.135420,3,2,0,-20.957431,-25.230179,-38.135420,-90.000000,721,False,False,True,False,True,False
722,3,Tier 3 — Partial reversal,2,BRD-K01663662,diphenidol,2.871008,-47.119408,-25.006779,3,2,0,-23.085060,-25.006779,-47.119408,-90.000000,722,False,False,True,False,True,False
723,3,Tier 3 — Partial reversal,2,BRD-K91696562,orantinib,0.000000,-24.911058,-70.380970,3,2,0,-31.764009,-24.911058,-70.380970,-90.000000,723,False,False,True,False,True,False
724,3,Tier 3 — Partial reversal,2,BRD-K21317336,phentolamine,0.000000,-30.546143,-24.894548,3,2,0,-18.480230,-24.894548,-30.546143,-90.000000,724,False,False,True,False,True,False
725,3,Tier 3 — Partial reversal,2,BRD-A33833419,TER-14687,2.043693,-38.197998,-24.588995,3,2,0,-20.247767,-24.588995,-38.197998,-90.000000,725,False,False,True,False,True,False
726,3,Tier 3 — Partial reversal,2,BRD-U94846492,quinine,0.000000,-24.529684,-35.652580,3,2,0,-20.060755,-24.529684,-35.652580,-90.000000,726,False,False,True,False,True,False
727,3,Tier 3 — Partial reversal,2,BRD-K40578143,GR-79236,0.000000,-26.346745,-24.500850,3,2,0,-16.949198,-24.500850,-26.346745,-90.000000,727,False,False,True,False,True,False
728,3,Tier 3 — Partial reversal,2,BRD-K35498378,alrestatin,0.000000,-39.734070,-24.017761,3,2,0,-21.250610,-24.017761,-39.734070,-90.000000,728,False,False,True,False,True,False
729,3,Tier 3 — Partial reversal,2,BRD-A22032524,amlodipine,0.281889,-44.940056,-23.941702,3,2,0,-22.866623,-23.941702,-44.940056,-90.000000,729,False,False,True,False,True,False
730,3,Tier 3 — Partial reversal,2,BRD-K85402309,dovitinib,0.000000,-30.472153,-23.390799,3,2,0,-17.954317,-23.390799,-30.472153,-90.000000,730,False,False,True,False,True,False
731,3,Tier 3 — Partial reversal,2,BRD-K57545991,enalapril,0.000000,-46.145010,-23.032910,3,2,0,-23.059307,-23.032910,-46.145010,-90.000000,731,False,False,True,False,True,False
732,3,Tier 3 — Partial reversal,2,BRD-K78280988,anandamide,0.000000,-32.597970,-22.611767,3,2,0,-18.403246,-22.611767,-32.597970,-90.000000,732,False,False,True,False,True,False
733,3,Tier 3 — Partial reversal,2,BRD-K03670461,tyrphostin-AG-82,0.000000,-40.599100,-22.547417,3,2,0,-21.048839,-22.547417,-40.599100,-90.000000,733,False,False,True,False,True,False
734,3,Tier 3 — Partial reversal,2,BRD-K15522385,cinanserin,0.000000,-22.269226,-26.441580,3,2,0,-16.236935,-22.269226,-26.441580,-90.000000,734,False,False,True,False,True,False
735,3,Tier 3 — Partial reversal,2,BRD-K50018155,RS-67506,1.973221,-22.194489,-38.662086,3,2,0,-19.627785,-22.194489,-38.662086,-90.000000,735,False,False,True,False,True,False
736,3,Tier 3 — Partial reversal,2,BRD-K21672174,Ro-28-1675,0.000000,-34.974660,-21.937473,3,2,0,-18.970711,-21.937473,-34.974660,-90.000000,736,False,False,True,False,True,False
737,3,Tier 3 — Partial reversal,2,BRD-K84085265,CG-930,0.000000,-21.909416,-26.433435,3,2,0,-16.114284,-21.909416,-26.433435,-90.000000,737,False,False,True,False,True,False
738,3,Tier 3 — Partial reversal,2,BRD-K93618743,ipriflavone,0.000000,-25.286594,-21.760155,3,2,0,-15.682250,-21.760155,-25.286594,-90.000000,738,False,False,True,False,True,False
739,3,Tier 3 — Partial reversal,2,BRD-K80396088,gliquidone,0.000000,-21.724623,-30.715700,3,2,0,-17.480108,-21.724623,-30.715700,-90.000000,739,False,False,True,False,True,False
740,3,Tier 3 — Partial reversal,2,BRD-A09472452,flecainide,0.000000,-32.143135,-21.387756,3,2,0,-17.843630,-21.387756,-32.143135,-90.000000,740,False,False,True,False,True,False
741,3,Tier 3 — Partial reversal,2,BRD-K28452084,BRD-K28452084,-22.119246,32.071117,-21.079924,3,2,0,-3.709351,-21.079924,-22.119246,-90.000000,741,True,False,False,False,True,False
742,3,Tier 3 — Partial reversal,2,BRD-A38030642,cyclosporin-a,8.785809,-38.283497,-21.020800,3,2,0,-16.839496,-21.020800,-38.283497,-90.000000,742,False,False,True,False,True,False
743,3,Tier 3 — Partial reversal,2,BRD-K93176058,AC-55649,0.000000,-21.009426,-37.437927,3,2,0,-19.482451,-21.009426,-37.437927,-90.000000,743,False,False,True,False,True,False
744,3,Tier 3 — Partial reversal,2,BRD-A05680309,BRD-A05680309,0.000000,-20.738321,-28.278618,3,2,0,-16.338980,-20.738321,-28.278618,-90.000000,744,False,False,True,False,True,False
745,3,Tier 3 — Partial reversal,2,BRD-K49027941,PSB-1115,0.000000,-30.926748,-20.696781,3,2,0,-17.207843,-20.696781,-30.926748,-90.000000,745,False,False,True,False,True,False
746,3,Tier 3 — Partial reversal,2,BRD-K18787491,U-0126,0.000000,-20.460730,-21.814728,3,2,0,-14.091819,-20.460730,-21.814728,-90.000000,746,False,False,True,False,True,False
747,3,Tier 3 — Partial reversal,2,BRD-K95739795,tetrabenazine,0.000000,-35.646782,-19.934326,3,2,0,-18.527036,-19.934326,-35.646782,-90.000000,747,False,False,True,False,True,False
748,3,Tier 3 — Partial reversal,2,BRD-A93255169,thalidomide,0.000000,-19.807978,-24.280853,3,2,0,-14.696277,-19.807978,-24.280853,-90.000000,748,False,False,True,False,True,False
749,3,Tier 3 — Partial reversal,2,BRD-K06817181,"1,2,3,4,5,6-hexabromocyclohexane",0.000000,-19.706755,-30.655073,3,2,0,-16.787276,-19.706755,-30.655073,-90.000000,749,False,False,True,False,True,False
750,3,Tier 3 — Partial reversal,2,BRD-K83153774,mirtazapine,12.717055,-25.916130,-19.578110,3,2,0,-10.925728,-19.578110,-25.916130,-90.000000,750,False,False,True,False,True,False
751,3,Tier 3 — Partial reversal,2,BRD-K10176267,L-701252,2.868962,-19.549429,-19.975279,3,2,0,-12.218582,-19.549429,-19.975279,-90.000000,751,False,False,True,False,True,False
752,3,Tier 3 — Partial reversal,2,BRD-K93258693,GW-9662,0.000000,-25.939274,-19.525488,3,2,0,-15.154921,-19.525488,-25.939274,-90.000000,752,False,False,True,False,True,False
753,3,Tier 3 — Partial reversal,2,BRD-U97083655,teicoplanin,2.783650,-30.491318,-19.261986,3,2,0,-15.656551,-19.261986,-30.491318,-90.000000,753,False,False,True,False,True,False
754,3,Tier 3 — Partial reversal,2,BRD-K67013324,luzindole,1.726568,-19.203870,-20.814861,3,2,0,-12.764054,-19.203870,-20.814861,-90.000000,754,False,False,True,False,True,False
755,3,Tier 3 — Partial reversal,2,BRD-K26373640,IKK-2-inhibitor,0.000000,-19.180298,-33.437637,3,2,0,-17.539312,-19.180298,-33.437637,-90.000000,755,False,False,True,False,True,False
756,3,Tier 3 — Partial reversal,2,BRD-K51033547,tramadol,0.000000,-19.178130,-25.932953,3,2,0,-15.037028,-19.178130,-25.932953,-90.000000,756,False,False,True,False,True,False
757,3,Tier 3 — Partial reversal,2,BRD-K54416256,methimazole,0.000000,-20.664387,-19.173570,3,2,0,-13.279319,-19.173570,-20.664387,-90.000000,757,False,False,True,False,True,False
758,3,Tier 3 — Partial reversal,2,BRD-K83289131,CAY-10618,1.761804,-19.009396,-53.057034,3,2,0,-23.434875,-19.009396,-53.057034,-90.000000,758,False,False,True,False,True,False
759,3,Tier 3 — Partial reversal,2,BRD-K00662280,CL-218872,0.000000,-22.977943,-18.940166,3,2,0,-13.972703,-18.940166,-22.977943,-90.000000,759,False,False,True,False,True,False
760,3,Tier 3 — Partial reversal,2,BRD-K54210043,NS-1619,0.000000,-34.515903,-18.887526,3,2,0,-17.801143,-18.887526,-34.515903,-90.000000,760,False,False,True,False,True,False
761,3,Tier 3 — Partial reversal,2,BRD-K56658166,BRD-K56658166,82.452600,-18.270040,-21.808740,3,2,0,14.124607,-18.270040,-21.808740,-90.000000,761,False,False,True,False,True,False
762,3,Tier 3 — Partial reversal,2,BRD-K84175871,pseudoephedrine,0.000000,-18.180683,-29.181225,3,2,0,-15.787303,-18.180683,-29.181225,-90.000000,762,False,False,True,False,True,False
763,3,Tier 3 — Partial reversal,2,BRD-K86682249,BRD-K86682249,0.023749,-18.802755,-18.120808,3,2,0,-12.299938,-18.120808,-18.802755,-90.000000,763,False,False,True,False,True,False
764,3,Tier 3 — Partial reversal,2,BRD-A65597028,RX-821002,0.000000,-18.120504,-34.733880,3,2,0,-17.618128,-18.120504,-34.733880,-90.000000,764,False,False,True,False,True,False
765,3,Tier 3 — Partial reversal,2,BRD-K59851896,calycanthine,0.000000,-25.316456,-17.688750,3,2,0,-14.335069,-17.688750,-25.316456,-90.000000,765,False,False,True,False,True,False
766,3,Tier 3 — Partial reversal,2,BRD-M07438658,lapatinib,0.000000,-31.599869,-17.663248,3,2,0,-16.421039,-17.663248,-31.599869,-90.000000,766,False,False,True,False,True,False
767,3,Tier 3 — Partial reversal,2,BRD-K16233984,eriochrome-black-t,0.000000,-17.544893,-28.738140,3,2,0,-15.427678,-17.544893,-28.738140,-90.000000,767,False,False,True,False,True,False
768,3,Tier 3 — Partial reversal,2,BRD-K54314721,zolmitriptan,0.022399,-31.314537,-17.543356,3,2,0,-16.278498,-17.543356,-31.314537,-90.000000,768,False,False,True,False,True,False
769,3,Tier 3 — Partial reversal,2,BRD-K64610608,EMF-BCA1-57,0.528541,-17.123022,-30.978567,3,2,0,-15.857683,-17.123022,-30.978567,-90.000000,769,False,False,True,False,True,False
770,3,Tier 3 — Partial reversal,2,BRD-K21009077,BRD-K21009077,0.000000,-21.818540,-17.008041,3,2,0,-12.942194,-17.008041,-21.818540,-90.000000,770,False,False,True,False,True,False
771,3,Tier 3 — Partial reversal,2,BRD-K31553034,zibotentan,1.303735,-31.146858,-16.992252,3,2,0,-15.611792,-16.992252,-31.146858,-90.000000,771,False,False,True,False,True,False
772,3,Tier 3 — Partial reversal,2,BRD-K16604360,BRD-K16604360,0.157381,-27.720720,-16.837446,3,2,0,-14.800262,-16.837446,-27.720720,-90.000000,772,False,False,True,False,True,False
773,3,Tier 3 — Partial reversal,2,BRD-A10303790,talampicillin,0.000000,-16.734034,-23.003660,3,2,0,-13.245898,-16.734034,-23.003660,-90.000000,773,False,False,True,False,True,False
774,3,Tier 3 — Partial reversal,2,BRD-K11433652,aspirin,-16.641079,-75.035300,0.000000,3,2,0,-30.558793,-16.641079,-75.035300,-90.000000,774,True,False,True,False,False,False
775,3,Tier 3 — Partial reversal,2,BRD-K51730347,diphencyprone,0.961415,-21.774510,-16.552792,3,2,0,-12.455296,-16.552792,-21.774510,-90.000000,775,False,False,True,False,True,False
776,3,Tier 3 — Partial reversal,2,BRD-A25143711,hydrocortisone-valerate,0.000000,-23.299532,-16.543720,3,2,0,-13.281084,-16.543720,-23.299532,-90.000000,776,False,False,True,False,True,False
777,3,Tier 3 — Partial reversal,2,BRD-K92758126,MD-920,-20.548977,34.781555,-16.468128,3,2,0,-0.745183,-16.468128,-20.548977,-90.000000,777,True,False,False,False,True,False
778,3,Tier 3 — Partial reversal,2,BRD-K51941867,LM-1685,0.000000,-30.872517,-16.454449,3,2,0,-15.775655,-16.454449,-30.872517,-90.000000,778,False,False,True,False,True,False
779,3,Tier 3 — Partial reversal,2,BRD-A43849199,karakoline,-16.167942,25.222265,-21.997152,3,2,0,-4.314276,-16.167942,-21.997152,-90.000000,779,True,False,False,False,True,False
