priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status,regulatory_verification_date_utc,regulatory_jurisdiction,regulatory_primary_source,clinical_trial_source,fda_application_record_found,fda_application_number,fda_sponsor_name,fda_product_number,fda_marketing_status,fda_dosage_form,fda_route,fda_active_ingredient,fda_drugsfda_match_name,fda_drugsfda_http_status,fda_label_record_found,fda_label_generic_name,fda_label_brand_name,fda_label_manufacturer,fda_label_product_type,fda_label_route,fda_label_indications_excerpt,fda_label_match_name,fda_label_http_status,clinical_trial_record_found,clinical_trial_count_returned,clinical_trial_nct_ids,clinical_trial_statuses,clinical_trial_phases,clinical_trial_conditions,clinical_trial_match_name,clinicaltrials_http_status,regulatory_evidence_category,clinical_evidence_level,manual_regulatory_review_required,her2_breast_cancer_indication_verified,trastuzumab_resistance_indication_verified,final_fda_approval_claim,regulatory_processing_status
1163,3,Tier 3 — Partial reversal,2,BRD-K68402494,ML-9,2.043693,-0.951374,-3.979188,3,2,0,-0.962290,-0.951374,-3.979188,-90.000000,1163,False,False,True,False,True,False,108047.000000,"1H-1,4-Diazepine, 1-((5-chloro-1-naphthalenyl)sulfonyl)hexahydro-, monohydrochloride",C15H18Cl2N2O2S,361.300000,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl.Cl,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl.Cl,"InChI=1S/C15H17ClN2O2S.ClH/c16-14-6-1-5-13-12(14)4-2-7-15(13)21(19,20)18-10-3-8-17-9-11-18;/h1-2,4-7,17H,3,8-11H2;1H",ZNRYCIVTNLZOGI-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00796705 | NCT02032394 | NCT02959112 | NCT02995083 | NCT03443622 | NCT05627440 | NCT05740878 | NCT06196606 | NCT06213662 | NCT07459920,NOT_YET_RECRUITING | RECRUITING | TERMINATED | UNKNOWN | WITHDRAWN,EARLY_PHASE1 | NA | PHASE1 | PHASE2 | PHASE4,"Advanced Malignant Solid Tumor | Brain Stem Infarctions, Dysphagia, Oropharyngeal, Dysphagia, Esophageal | Cricopharyngeal Achalasia, Dysphagia | Heart Failure, Muscle Atrophy | Oral Nutritional Supplement | Pancreatitis, Acute | Refractory Solid Tumor | Rheumatoid Arthritis | Symptomatic Osteoarthritis of the Knee | Urinary Tract Infection, Nosocomial Infection, Bacteriuria",ML-9,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1164,3,Tier 3 — Partial reversal,2,BRD-K66615216,moxifloxacin,-0.951374,-1.127555,4.686399,3,2,0,0.869157,-0.951374,-1.127555,-90.000000,1164,True,False,True,False,False,False,152946.000000,Moxifloxacin,C21H24FN3O4,401.400000,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,"InChI=1S/C21H24FN3O4/c1-29-20-17-13(19(26)14(21(27)28)9-25(17)12-4-5-12)7-15(22)18(20)24-8-11-3-2-6-23-16(11)10-24/h7,9,11-12,16,23H,2-6,8,10H2,1H3,(H,27,28)/t11-,16+/m0/s1",FABPRXSRWADJSP-MEDUHNTESA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00460759 | NCT00579020 | NCT00840580 | NCT00876850 | NCT01653990 | NCT01756521 | NCT02494609 | NCT02637193 | NCT04724044 | NCT05566288,COMPLETED | TERMINATED | UNKNOWN | WITHDRAWN,NA | PHASE1 | PHASE2 | PHASE3 | PHASE4,"Cataract Extraction | Community-acquired Pneumonia, Sepsis, Inflammatory Response, Mortality, Biomarkers | Corneal Infiltrates | Healthy | Healthy Subjects | Mycobacterium Tuberculosis | QT Interval Prolongation | Skin Structures and Soft Tissue Infections | Smoking Cessation | the Effect of Moxifloxacin on QT/QTc Interval",moxifloxacin,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1168,3,Tier 3 — Partial reversal,2,BRD-K80738081,resveratrol,-0.875691,2.184637,-1.303735,3,2,0,0.001737,-0.875691,-1.303735,-90.000000,1168,True,False,False,False,True,False,445154.000000,Resveratrol,C14H12O3,228.240000,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H/b2-1+",LUKBXSAWLPMMSZ-OWOJBTEDSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT01321151 | NCT02095873 | NCT02129595 | NCT02130440 | NCT02616822 | NCT04117022 | NCT04449198 | NCT05648422 | NCT06235294 | NCT06383442,COMPLETED | RECRUITING | UNKNOWN,"EARLY_PHASE1 | NA | PHASE1 | PHASE1, PHASE2 | PHASE3","Aging, Infertility | Cerebral Palsy, Spastic, Malnutrition | Diabetes, Diabetic Retinopathy | Endothelial Dysfunction | Glucose Intolerance, Aortic Stiffness, Vasodilation | Overweight or Obesity | Pre-diabetes | Seasonal Allergic Rhinitis | Sports Concussion | Type 1 Diabetes",resveratrol,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1171,3,Tier 3 — Partial reversal,2,BRD-K41903098,diphenoxylate,28.521622,-0.845666,-8.045177,3,2,0,6.543593,-0.845666,-8.045177,-90.000000,1171,False,False,True,False,True,False,13505.000000,Diphenoxylate,C30H32N2O2,452.600000,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,"InChI=1S/C30H32N2O2/c1-2-34-28(33)29(25-12-6-3-7-13-25)18-21-32(22-19-29)23-20-30(24-31,26-14-8-4-9-15-26)27-16-10-5-11-17-27/h3-17H,2,18-23H2,1H3",HYPPXZBJBPSRLK-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT01391962 | NCT01851369 | NCT02242656 | NCT02246816 | NCT02666014 | NCT03030417 | NCT03094052 | NCT06865677 | NCT07016737 | NCT07756359,COMPLETED | ENROLLING_BY_INVITATION | NOT_YET_RECRUITING | TERMINATED | WITHDRAWN,"PHASE1 | PHASE1, PHASE2 | PHASE2 | PHASE3 | PHASE4","Esophageal Squamous Cell Carcinoma (ESCC) | HER2-positive Breast Cancer, Breast Adenocarcinoma, Stage II Breast Cancer AJCC v6 and v7, Stage IIA Breast Cancer AJCC v6 and v7, Stage IIB Breast Cancer AJCC v6 and v7 | Lymphomas, Solid Tumors, NSCLC, Metastatic Colon Carcinoma, Granulosa Cell Ovarian Cancer | Postoperative Nausea and Vomiting | Pouch, Ileal, Pouches, Ileoanal, Bowel Diseases, Inflammatory | Recurrent Platinum Resistant Epithelial Ovarian Carcinoma, Recurrent Epithelial Endometrial Carcinoma, Recurrent Epithelial Cervical Carcinoma | Sarcoma, Alveolar Soft Part | Short Bowel Syndrome, Short Gut Syndrome, SBS, Short Bowel, Short Gut | Short Bowel Syndrome, Short Gut Syndrome, SBS, Short Gut | Solid Tumors, Lymphoma",diphenoxylate,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1173,3,Tier 3 — Partial reversal,2,BRD-K72903603,zidovudine,0.000000,-13.382148,-0.810430,3,2,0,-4.730859,-0.810430,-13.382148,-90.000000,1173,False,False,True,False,True,False,35370.000000,Zidovudine,C10H13N5O4,267.240000,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],"InChI=1S/C10H13N5O4/c1-5-3-15(10(18)12-9(5)17)8-2-6(13-14-11)7(4-16)19-8/h3,6-8,16H,2,4H2,1H3,(H,12,17,18)/t6-,7+,8+/m0/s1",HBOMLICNUCNMMY-XLPZGREQSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00000670 | NCT00000681 | NCT00000851 | NCT00002184 | NCT00002334 | NCT00084149 | NCT00192595 | NCT01386970 | NCT01737359 | NCT02057796,COMPLETED | TERMINATED,NA | PHASE1 | PHASE2 | PHASE3 | PHASE4,"HIV | HIV Infection, Hepatitis B Coinfection | HIV Infections | HIV-1 Infection | Human Immunodeficiency Virus Infection | Sarcoma, Kaposi, HIV Infections",zidovudine,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1174,3,Tier 3 — Partial reversal,2,BRD-A61793559,metolazone,0.000000,-29.501705,-0.775194,3,2,0,-10.092300,-0.775194,-29.501705,-90.000000,1174,False,False,True,False,True,False,4170.000000,Metolazone,C16H16ClN3O3S,365.800000,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,"InChI=1S/C16H16ClN3O3S/c1-9-5-3-4-6-14(9)20-10(2)19-13-8-12(17)15(24(18,22)23)7-11(13)16(20)21/h3-8,10,19H,1-2H3,(H2,18,22,23)",AQCHWTWZEMGIFD-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00649181 | NCT01617798 | NCT01817803 | NCT01921829 | NCT02183792 | NCT02606253 | NCT04572867 | NCT05904808 | NCT06218199 | NCT06273397,COMPLETED | NOT_YET_RECRUITING | RECRUITING | TERMINATED | WITHDRAWN,NA | PHASE1 | PHASE4,"Cardiac Failure, Renal Failure, Kidney Failure | Chronic Heart Failure, Diuretics Drug Reactions, Congestive Heart Failure | Congestive Heart Failure | Healthy | Heart Failure | Heart Failure Acute, Decompensated Heart Failure | Heart Failure, Congestive | Heart Failure, Congestive Heart Failure, Decompensated Heart Failure | Respiratory Failure, Volume Overload, Hypernatremia",metolazone,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1175,3,Tier 3 — Partial reversal,2,BRD-A87445400,yohimbine,0.000000,-15.291097,-0.775194,3,2,0,-5.355430,-0.775194,-15.291097,-90.000000,1175,False,False,True,False,True,False,8969.000000,Yohimbine,C21H26N2O3,354.400000,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,"InChI=1S/C21H26N2O3/c1-26-21(25)19-15-10-17-20-14(13-4-2-3-5-16(13)22-20)8-9-23(17)11-12(15)6-7-18(19)24/h2-5,12,15,17-19,22,24H,6-11H2,1H3/t12-,15-,17-,18-,19+/m0/s1",BLGXFZZNTVWLAY-SCYLSFHTSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00001329 | NCT00029627 | NCT00103987 | NCT00217048 | NCT00267657 | NCT00814047 | NCT02578849 | NCT04359147 | NCT06430580 | NCT06939608,COMPLETED | UNKNOWN,"EARLY_PHASE1 | NA | PHASE1 | PHASE1, PHASE2 | PHASE4","Amphetamine-Related Disorders | Autonomic Nervous System Disease, Healthy, Hypertension | Blood Flow Velocity, Autoregulation, Ocular Physiology | Cannabis Use Disorder | Healthy | Healthy Volunteers | Panic Disorder | Parkinson´s Disease | Pharmacokinetic Study in Healthy Volunteers | Yohimbine, Hydrocortisone, Yohimbine + Hydrocortisone, Placebo",yohimbine,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1176,3,Tier 3 — Partial reversal,2,BRD-K42098891,protriptyline,0.000000,-0.775194,-3.840733,3,2,0,-1.538642,-0.775194,-3.840733,-90.000000,1176,False,False,True,False,True,False,4976.000000,Protriptyline,C19H21N,263.400000,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,"InChI=1S/C19H21N/c1-20-14-6-11-19-17-9-4-2-7-15(17)12-13-16-8-3-5-10-18(16)19/h2-5,7-10,12-13,19-20H,6,11,14H2,1H3",BWPIARFWQZKAIA-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,2,NCT00704860 | NCT00754962,COMPLETED,NA | PHASE4,Depression | Major Depression,protriptyline,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1182,3,Tier 3 — Partial reversal,2,BRD-K06557128,voriconazole,0.000000,-0.704722,-18.405712,3,2,0,-6.370145,-0.704722,-18.405712,-90.000000,1182,False,False,True,False,True,False,71616.000000,Voriconazole,C16H14F3N5O,349.310000,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,"InChI=1S/C16H14F3N5O/c1-10(15-14(19)5-20-7-22-15)16(25,6-24-9-21-8-23-24)12-3-2-11(17)4-13(12)18/h2-5,7-10,25H,6H2,1H3/t10-,16+/m0/s1",BCEHBSKCWLPMDN-MGPLVRAMSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00005912 | NCT00386802 | NCT01073618 | NCT01539330 | NCT01869829 | NCT03799809 | NCT04865419 | NCT05822544 | NCT06068621 | NCT07101588,ACTIVE_NOT_RECRUITING | COMPLETED | RECRUITING | TERMINATED | UNKNOWN,"PHASE1 | PHASE2 | PHASE2, PHASE3 | PHASE4","Acute Myeloid Leukemia | Allogeneic Hematopoietic Stem Cell Transplantation (HSCT) | Aspergilloma | Aspergillosis, Candidiasis, Fungal Diseases, Mycoses | Haematological Malignancies | Healthy | Healthy Subjects, Obesity, Type 2 Diabetes | Invader Fungal Infection | Pediatric Invasive Candidiasis | Serious Fungal Infections",voriconazole,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1183,3,Tier 3 — Partial reversal,2,BRD-K86930074,cediranib,0.000000,-0.669486,-54.262344,3,2,0,-18.310610,-0.669486,-54.262344,-90.000000,1183,False,False,True,False,True,False,9933475.000000,Cediranib,C25H27FN4O3,450.500000,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,"InChI=1S/C25H27FN4O3/c1-16-12-17-19(29-16)6-7-21(24(17)26)33-25-18-13-22(31-2)23(14-20(18)27-15-28-25)32-11-5-10-30-8-3-4-9-30/h6-7,12-15,29H,3-5,8-11H2,1-2H3",XXJWYDDUDKYVKI-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00245154 | NCT00306891 | NCT00310089 | NCT00423332 | NCT00458978 | NCT00502164 | NCT00750841 | NCT01208051 | NCT02974621 | NCT03699449,ACTIVE_NOT_RECRUITING | COMPLETED | UNKNOWN,"NA | PHASE1 | PHASE1, PHASE2 | PHASE2 | PHASE2, PHASE3","Advanced Prostate Adenocarcinoma | Breast Cancer | Cancer | Lung Cancer | Platinum-resistant Recurrent Ovarian Cancer | Recurrent Glioblastoma | Recurrent Hypopharyngeal Squamous Cell Carcinoma, Recurrent Laryngeal Squamous Cell Carcinoma, Recurrent Laryngeal Verrucous Carcinoma, Recurrent Lip and Oral Cavity Squamous Cell Carcinoma, Recurrent Metastatic Squamous Cell Carcinoma in the Neck With Occult Primary | Refractory Differentiated Thyroid Gland Carcinoma, Refractory Thyroid Gland Follicular Carcinoma, Refractory Thyroid Gland Hurthle Cell Carcinoma, Refractory Thyroid Gland Papillary Carcinoma, Unresectable Thyroid Gland Carcinoma | Renal Cell Carcinoma | Solid Tumors",cediranib,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1184,3,Tier 3 — Partial reversal,2,BRD-K37270826,mifepristone,-2.149401,-0.669486,4.743912,3,2,0,0.641675,-0.669486,-2.149401,-90.000000,1184,True,False,True,False,False,False,55245.000000,Mifepristone,C29H35NO2,429.600000,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",VKHAHZOOUSRJNA-GCNJZUOMSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00120224 | NCT00130676 | NCT00208156 | NCT00219778 | NCT00410345 | NCT01150422 | NCT01333098 | NCT01862991 | NCT04063904 | NCT04588688,COMPLETED | TERMINATED,"NA | PHASE1, PHASE2 | PHASE2 | PHASE3 | PHASE4","Abortion, Missed | Anxiety Disorders | Central Adrenal Insufficiency, Mifepristone | Depressive Disorder, Major | Legally Induced Abortion Without Mention of Complication | Leiomyoma | Major Depressive Disorder, Psychotic Disorders | Medical Abortion | Second Trimester Abortion",mifepristone,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1189,3,Tier 3 — Partial reversal,2,BRD-K14888893,minoxidil,-0.599013,-4.673552,11.816105,3,2,0,2.181180,-0.599013,-4.673552,-90.000000,1189,True,False,True,False,False,False,4201.000000,Minoxidil,C9H15N5O,209.250000,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,"InChI=1S/C9H15N5O/c10-7-6-8(12-9(11)14(7)15)13-4-2-1-3-5-13/h6,11,15H,1-5,10H2",ZIMGGGWCDYVHOY-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00607477 | NCT01325337 | NCT02280603 | NCT02460289 | NCT02460497 | NCT05296863 | NCT05864885 | NCT05990400 | NCT06218498 | NCT07038941,COMPLETED | TERMINATED | UNKNOWN,"NA | PHASE1 | PHASE1, PHASE2 | PHASE2 | PHASE2, PHASE3 | PHASE3","Alopecia, Alopecia, Androgenetic, Baldness | Alopecia, Androgenetic, Hair Loss/Baldness | Androgenetic Alopecia | Female Pattern Hair Loss, Androgenic Alopecia | Male Pattern of Hair Loss, Androgenic Alopecia | Male Pattern of Hair Loss, Androgenic Alopecia, Androgenetic Alopecia (AGA) | Treatment Induced Hypertension",minoxidil,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1190,3,Tier 3 — Partial reversal,2,BRD-K66404838,nalbuphine,12.236267,-1.092318,-0.599013,3,2,0,3.514978,-0.599013,-1.092318,-90.000000,1190,False,False,True,False,True,False,5311304.000000,Nalbuphine,C21H27NO4,357.400000,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,"InChI=1S/C21H27NO4/c23-14-5-4-13-10-16-21(25)7-6-15(24)19-20(21,17(13)18(14)26-19)8-9-22(16)11-12-2-1-3-12/h4-5,12,15-16,19,23-25H,1-3,6-11H2/t15-,16+,19-,20-,21+/m0/s1",NETZHAKZCGBWSS-CEDHKZHLSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00923000 | NCT00924079 | NCT02143973 | NCT02820051 | NCT03918187 | NCT04689217 | NCT05041270 | NCT06490614 | NCT06577155 | NCT06837129,COMPLETED | UNKNOWN,"NA | PHASE1 | PHASE2 | PHASE2, PHASE3 | PHASE4","Anterior Cervical Discectomy and Fusion (ACDF) | Cesarean Section Pain | Conscious Sedation Failure During Procedure | Healthy | Intrathecal Morphine, Caesarean Section, Postoperative Nausea and Vomiting, Neuraxial Opioid | Lower Limb Surgeries | Pain, Acute | Total Hip Arthroplasty, Analgesia | Uremic Pruritus, Pruritus",nalbuphine,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
1193,3,Tier 3 — Partial reversal,2,BRD-A77291778,cyclopentolate,-0.563777,1.867512,-1.585624,3,2,0,-0.093963,-0.563777,-1.585624,-90.000000,1193,True,False,False,False,True,False,2905.000000,Cyclopentolate,C17H25NO3,291.400000,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,"InChI=1S/C17H25NO3/c1-18(2)12-13-21-16(19)15(14-8-4-3-5-9-14)17(20)10-6-7-11-17/h3-5,8-9,15,20H,6-7,10-13H2,1-2H3",SKYSRIRYMSLOIN-UHFFFAOYSA-N,resolved,identified_compound,Compound identity and structure were resolved through PubChem.,NOT_VERIFIED,,,True,True,True,False,CANDIDATE_FOR_DRUG_STATUS_REVIEW,2026-08-31,United States,FDA/openFDA,ClinicalTrials.gov,False,,,,,,,,,429,False,,,,,,,,429,True,10,NCT00348166 | NCT01170130 | NCT02459600 | NCT02717871 | NCT03375996 | NCT03851172 | NCT04838665 | NCT05204069 | NCT05614622 | NCT05927740,COMPLETED | UNKNOWN | WITHDRAWN,EARLY_PHASE1 | NA | PHASE1 | PHASE2 | PHASE3 | PHASE4,"Amblyopia, Strabismus, Anisometropia | Cataract | Cataract Surgery | Cataract, Miosis | Corneal Dystrophy, Macular Dystrophy, Hyperemesis Gravidarum - Severe | General Anesthesia | Keratitis; Infectious Disease (Manifestation) | Posterior Synechiae of Iris | Refractive Error - Myopia | Retinopathy of Prematurity",cyclopentolate,200,CLINICAL_TRIAL_EVIDENCE_ONLY,CLINICAL_INVESTIGATION_EVIDENCE,True,False,False,NOT_ASSIGNED_AUTOMATICALLY,PROCESSED
