priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
914,3,Tier 3 — Partial reversal,2,BRD-K27141178,SB-203186,0.000000,-7.703654,-8.168635,3,2,0,-5.290763,-7.703654,-8.168635,-90.000000,914,False,False,True,False,True,False,3272300.000000,SB 203186,C16H20N2O2,272.34,C1CCN(CC1)CCOC(=O)C2=CNC3=CC=CC=C32,C1CCN(CC1)CCOC(=O)C2=CNC3=CC=CC=C32,"InChI=1S/C16H20N2O2/c19-16(20-11-10-18-8-4-1-5-9-18)14-12-17-15-7-3-2-6-13(14)15/h2-3,6-7,12,17H,1,4-5,8-11H2",YGKPIROTKVQCCU-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
946,3,Tier 3 — Partial reversal,2,BRD-A38793261,BRD-A38793261,0.000000,-5.990134,-12.730184,3,2,0,-6.240106,-5.990134,-12.730184,-90.000000,946,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
953,3,Tier 3 — Partial reversal,2,BRD-K26947839,BRD-K26947839,-59.578117,-5.610674,4.060347,3,2,0,-20.376148,-5.610674,-59.578117,-90.000000,953,True,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
959,3,Tier 3 — Partial reversal,2,BRD-K70751730,BRD-K70751730,0.000000,-44.232243,-5.426357,3,2,0,-16.552867,-5.426357,-44.232243,-90.000000,959,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
979,3,Tier 3 — Partial reversal,2,BRD-K51541829,Ro-25-6981,-4.651163,-11.657699,9.071819,3,2,0,-2.412348,-4.651163,-11.657699,-90.000000,979,True,False,True,False,False,False,6604887.000000,Ro 25-6981,C22H29NO2,339.5,CC(CN1CCC(CC1)CC2=CC=CC=C2)C(C3=CC=C(C=C3)O)O,C[C@@H](CN1CCC(CC1)CC2=CC=CC=C2)[C@H](C3=CC=C(C=C3)O)O,"InChI=1S/C22H29NO2/c1-17(22(25)20-7-9-21(24)10-8-20)16-23-13-11-19(12-14-23)15-18-5-3-2-4-6-18/h2-10,17,19,22,24-25H,11-16H2,1H3/t17-,22+/m0/s1",WVZSEUPGUDIELE-HTAPYJJXSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
985,3,Tier 3 — Partial reversal,2,BRD-K68191783,ALW-II-38-3,0.000000,-10.584691,-4.439746,3,2,0,-5.008146,-4.439746,-10.584691,-90.000000,985,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
998,3,Tier 3 — Partial reversal,2,BRD-K27074404,BRD-K27074404,-4.042503,-4.113632,16.965180,3,2,0,2.936348,-4.042503,-4.113632,-90.000000,998,True,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
1033,3,Tier 3 — Partial reversal,2,BRD-K14807180,SB-221284,0.000000,-2.973519,-9.247992,3,2,0,-4.073837,-2.973519,-9.247992,-90.000000,1033,False,False,True,False,True,False,443389.000000,SB 221284,C16H14F3N3OS,353.4,CSC1=C(C=C2C(=C1)CCN2C(=O)NC3=CN=CC=C3)C(F)(F)F,CSC1=C(C=C2C(=C1)CCN2C(=O)NC3=CN=CC=C3)C(F)(F)F,"InChI=1S/C16H14F3N3OS/c1-24-14-7-10-4-6-22(13(10)8-12(14)16(17,18)19)15(23)21-11-3-2-5-20-9-11/h2-3,5,7-9H,4,6H2,1H3,(H,21,23)",OQZOXHCRSXYSPM-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
1035,3,Tier 3 — Partial reversal,2,BRD-K32656671,BRD-K32656671,0.000000,-2.854123,-16.834316,3,2,0,-6.562813,-2.854123,-16.834316,-90.000000,1035,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
1050,3,Tier 3 — Partial reversal,2,BRD-K78883024,BRD-K78883024,-2.536998,14.921373,-37.777657,3,2,0,-8.464427,-2.536998,-37.777657,-90.000000,1050,True,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
1059,3,Tier 3 — Partial reversal,2,BRD-A54632525,BRD-A54632525,0.000000,-12.376345,-2.396054,3,2,0,-4.924133,-2.396054,-12.376345,-90.000000,1059,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
1075,3,Tier 3 — Partial reversal,2,BRD-A63836183,PD-123319,0.000000,-21.306643,-2.114165,3,2,0,-7.806936,-2.114165,-21.306643,-90.000000,1075,False,False,True,False,True,False,5311345.000000,"(6S)-1-((4-(Dimethylamino)-3-methylphenyl)methyl)-5-(2,2-diphenylacetyl)-4,5,6,7-tetrahydro-1H-imidazo(4,5-c)pyridine-6-carboxylic acid",C31H32N4O3,508.6,CC1=C(C=CC(=C1)CN2C=NC3=C2CC(N(C3)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)O)N(C)C,CC1=C(C=CC(=C1)CN2C=NC3=C2C[C@H](N(C3)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)O)N(C)C,"InChI=1S/C31H32N4O3/c1-21-16-22(14-15-26(21)33(2)3)18-34-20-32-25-19-35(28(31(37)38)17-27(25)34)30(36)29(23-10-6-4-7-11-23)24-12-8-5-9-13-24/h4-16,20,28-29H,17-19H2,1-3H3,(H,37,38)/t28-/m0/s1",YSTVFDAKLDMYCR-NDEPHWFRSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
1099,3,Tier 3 — Partial reversal,2,BRD-K67680372,CI-966,1.233263,-1.761804,-21.526545,3,2,0,-7.351695,-1.761804,-21.526545,-90.000000,1099,False,False,True,False,True,False,198693.000000,"1-(2-(Bis(4-(trifluoromethyl)phenyl)methoxy)ethyl)-1,2,5,6-tetrahydro-3-pyridinecarboxylic acid",C23H21F6NO3,473.4,C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F,C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F,"InChI=1S/C23H21F6NO3/c24-22(25,26)18-7-3-15(4-8-18)20(16-5-9-19(10-6-16)23(27,28)29)33-13-12-30-11-1-2-17(14-30)21(31)32/h2-10,20H,1,11-14H2,(H,31,32)",CMHQDSBIBSKHFP-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
1107,3,Tier 3 — Partial reversal,2,BRD-A89049230,BRD-A89049230,0.000000,-1.544083,-12.487419,3,2,0,-4.677167,-1.544083,-12.487419,-90.000000,1107,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
1114,3,Tier 3 — Partial reversal,2,BRD-A49370193,Ro-60-0175,-5.135679,-1.444679,0.000000,3,2,0,-2.193453,-1.444679,-5.135679,-90.000000,1114,True,False,True,False,False,False,3045227.000000,(S)-1-(6-chloro-5-fluoro-1H-indol-1-yl)propan-2-amine,C11H12ClFN2,226.68,CC(CN1C=CC2=CC(=C(C=C21)Cl)F)N,C[C@@H](CN1C=CC2=CC(=C(C=C21)Cl)F)N,"InChI=1S/C11H12ClFN2/c1-7(14)6-15-3-2-8-4-10(13)9(12)5-11(8)15/h2-5,7H,6,14H2,1H3/t7-/m0/s1",XJJZQXUGLLXTHO-ZETCQYMHSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
1121,3,Tier 3 — Partial reversal,2,BRD-K00256256,BRD-K00256256,-1.330936,4.686399,-13.323057,3,2,0,-3.322531,-1.330936,-13.323057,-90.000000,1121,True,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
1157,3,Tier 3 — Partial reversal,2,BRD-K00486786,Ro-08-2750,-0.986610,-4.439746,0.775194,3,2,0,-1.550388,-0.986610,-4.439746,-90.000000,1157,True,False,True,False,False,False,17756791.000000,"7,10-Dimethyl-2,4-dioxo-2,3,4,10-tetrahydrobenzo[g]pteridine-8-carbaldehyde",C13H10N4O3,270.24,CC1=CC2=C(C=C1C=O)N(C3=NC(=O)NC(=O)C3=N2)C,CC1=CC2=C(C=C1C=O)N(C3=NC(=O)NC(=O)C3=N2)C,"InChI=1S/C13H10N4O3/c1-6-3-8-9(4-7(6)5-18)17(2)11-10(14-8)12(19)16-13(20)15-11/h3-5H,1-2H3,(H,16,19,20)",JDEMVNYMYPJJIM-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
1242,4,Tier 4 — Weak/single-signature,1,BRD-K12079898,PD-160170,1.122445,,-3.584734,2,1,0,-1.231144,-1.231144,-3.584734,-90.000000,1242,False,False,False,False,True,False,9820766.000000,6-[[2-(1-Methylethyl)phenyl]]sulfonyl-5-nitro-8-quinolinamine,C18H17N3O4S,371.4,CC(C)C1=CC=CC=C1S(=O)(=O)C2=C(C3=C(C(=C2)N)N=CC=C3)[N+](=O)[O-],CC(C)C1=CC=CC=C1S(=O)(=O)C2=C(C3=C(C(=C2)N)N=CC=C3)[N+](=O)[O-],"InChI=1S/C18H17N3O4S/c1-11(2)12-6-3-4-8-15(12)26(24,25)16-10-14(19)17-13(7-5-9-20-17)18(16)21(22)23/h3-11H,19H2,1-2H3",YUVNGBZROXQYQH-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1253,4,Tier 4 — Weak/single-signature,1,BRD-A61599461,BRD-A61599461,0.000000,-46.383034,0.000000,3,1,0,-15.461011,0.000000,-46.383034,-90.000000,1253,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1276,4,Tier 4 — Weak/single-signature,1,BRD-K61463582,BRD-K61463582,0.000000,-16.121506,0.000000,3,1,0,-5.373835,0.000000,-16.121506,-90.000000,1276,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1283,4,Tier 4 — Weak/single-signature,1,BRD-K59633790,VU-0420363-1,0.000000,-12.442986,0.000000,3,1,0,-4.147662,0.000000,-12.442986,-90.000000,1283,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1293,4,Tier 4 — Weak/single-signature,1,BRD-A07614565,BRD-A07614565,0.000000,-11.358015,0.000000,3,1,0,-3.786005,0.000000,-11.358015,-90.000000,1293,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1297,4,Tier 4 — Weak/single-signature,1,BRD-K14609189,BRD-K14609189,-12.863323,2.924595,0.000000,3,1,0,-3.312909,0.000000,-12.863323,-90.000000,1297,True,False,False,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1300,4,Tier 4 — Weak/single-signature,1,BRD-K14236372,BRD-K14236372,0.000000,0.000000,-8.856493,3,1,0,-2.952164,0.000000,-8.856493,-90.000000,1300,False,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1334,4,Tier 4 — Weak/single-signature,1,BRD-K72817452,BRD-K72817452,0.000000,0.000000,-2.677942,3,1,0,-0.892647,0.000000,-2.677942,-90.000000,1334,False,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1339,4,Tier 4 — Weak/single-signature,1,BRD-K06217810,BRD-K06217810,0.000000,1.902748,-3.946441,3,1,0,-0.681231,0.000000,-3.946441,-90.000000,1339,False,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1367,4,Tier 4 — Weak/single-signature,1,BRD-K84421793,BRD-K84421793,-0.739958,0.599013,0.000000,3,1,0,-0.046981,0.000000,-0.739958,-90.000000,1367,True,False,False,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1387,4,Tier 4 — Weak/single-signature,1,BRD-K82091397,SB-239063,0.000000,-3.284249,4.369274,3,1,0,0.361675,0.000000,-3.284249,-90.000000,1387,False,False,True,False,False,False,5166.000000,SB 239063,C20H21FN4O2,368.4,COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,"InChI=1S/C20H21FN4O2/c1-27-20-22-11-10-17(24-20)19-18(13-2-4-14(21)5-3-13)23-12-25(19)15-6-8-16(26)9-7-15/h2-5,10-12,15-16,26H,6-9H2,1H3",ZQUSFAUAYSEREK-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1390,4,Tier 4 — Weak/single-signature,1,BRD-K19985802,BRD-K19985802,0.000000,7.575757,-5.277701,3,1,0,0.766019,0.000000,-5.277701,-90.000000,1390,False,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1393,4,Tier 4 — Weak/single-signature,1,BRD-K47761761,PD-168077,7.416944,-4.725630,0.000000,3,1,0,0.897105,0.000000,-4.725630,-90.000000,1393,False,False,True,False,False,False,3645619.000000,PD-168077,C20H22N4O,334.4,CC1=CC(=CC=C1)C(=O)NCN2CCN(CC2)C3=CC=CC=C3C#N,CC1=CC(=CC=C1)C(=O)NCN2CCN(CC2)C3=CC=CC=C3C#N,"InChI=1S/C20H22N4O/c1-16-5-4-7-17(13-16)20(25)22-15-23-9-11-24(12-10-23)19-8-3-2-6-18(19)14-21/h2-8,13H,9-12,15H2,1H3,(H,22,25)",DNULYRGWTFLJQL-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1403,4,Tier 4 — Weak/single-signature,1,BRD-K39823328,VU-0366037-2,0.000000,-14.964619,18.770794,3,1,0,1.268725,0.000000,-14.964619,-90.000000,1403,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1428,4,Tier 4 — Weak/single-signature,1,BRD-A11609859,SB-205607,0.000000,-2.818887,13.762253,3,1,0,3.647789,0.000000,-2.818887,-90.000000,1428,False,False,True,False,False,False,9950038.000000,Tan-67,C23H24N2O,344.4,CN1CCC2(CC3=NC4=CC=CC=C4C=C3CC2C1)C5=CC(=CC=C5)O,CN1CC[C@@]2(CC3=NC4=CC=CC=C4C=C3C[C@H]2C1)C5=CC(=CC=C5)O,"InChI=1S/C23H24N2O/c1-25-10-9-23(18-6-4-7-20(26)13-18)14-22-17(12-19(23)15-25)11-16-5-2-3-8-21(16)24-22/h2-8,11,13,19,26H,9-10,12,14-15H2,1H3/t19-,23+/m0/s1",LEPBHAAYNPPRRA-WMZHIEFXSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1438,4,Tier 4 — Weak/single-signature,1,BRD-K48969316,BRD-K48969316,0.000000,-2.854123,19.453611,3,1,0,5.533163,0.000000,-2.854123,-90.000000,1438,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1439,4,Tier 4 — Weak/single-signature,1,BRD-K58033748,BRD-K58033748,0.000000,27.661644,-11.028691,3,1,0,5.544318,0.000000,-11.028691,-90.000000,1439,False,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1484,4,Tier 4 — Weak/single-signature,1,BRD-K04414442,SB-222200,0.352361,0.387597,-7.227215,3,1,0,-2.162419,0.352361,-7.227215,-90.000000,1484,False,False,False,False,True,False,6604009.000000,SB 222200,C26H24N2O,380.5,CCC(C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)C,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)C,"InChI=1S/C26H24N2O/c1-3-22(19-12-6-4-7-13-19)28-26(29)24-18(2)25(20-14-8-5-9-15-20)27-23-17-11-10-16-21(23)24/h4-17,22H,3H2,1-2H3,(H,28,29)/t22-/m0/s1",MQNYRKWJSMQECI-QFIPXVFZSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1504,4,Tier 4 — Weak/single-signature,1,BRD-K20168484,BRD-K20168484,0.528541,-10.840423,19.762638,3,1,0,3.150252,0.528541,-10.840423,-90.000000,1504,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1516,4,Tier 4 — Weak/single-signature,1,BRD-K82823804,PD-407824,0.724613,5.561493,-19.673882,3,1,0,-4.462592,0.724613,-19.673882,-90.000000,1516,False,False,False,False,True,False,4369491.000000,"9-Hydroxy-4-phenylpyrrolo[3,4-C]carbazole-1,3(2H,6H)-dione",C20H12N2O3,328.3,C1=CC=C(C=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O,C1=CC=C(C=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O,"InChI=1S/C20H12N2O3/c23-11-6-7-14-13(8-11)16-15(21-14)9-12(10-4-2-1-3-5-10)17-18(16)20(25)22-19(17)24/h1-9,21,23H,(H,22,24,25)",IAUZTOZLTFSMIE-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1519,4,Tier 4 — Weak/single-signature,1,BRD-K98948170,BRD-K98948170,0.845666,-13.201563,1.409443,3,1,0,-3.648818,0.845666,-13.201563,-90.000000,1519,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1554,4,Tier 4 — Weak/single-signature,1,BRD-A83255679,BRD-A83255679,1.444679,-1.057082,6.819906,3,1,0,2.402501,1.444679,-1.057082,-90.000000,1554,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1572,4,Tier 4 — Weak/single-signature,1,BRD-K53913732,SB-408124,-1.973221,16.670393,1.973221,3,1,0,5.556798,1.973221,-1.973221,-90.000000,1572,True,False,False,False,False,False,4331799.000000,SB-408124,C19H18F2N4O,356.4,CC1=CC(=C2C=C(C=C(C2=N1)F)F)NC(=O)NC3=CC=C(C=C3)N(C)C,CC1=CC(=C2C=C(C=C(C2=N1)F)F)NC(=O)NC3=CC=C(C=C3)N(C)C,"InChI=1S/C19H18F2N4O/c1-11-8-17(15-9-12(20)10-16(21)18(15)22-11)24-19(26)23-13-4-6-14(7-5-13)25(2)3/h4-10H,1-3H3,(H2,22,23,24,26)",JTARFZSNUAGHRB-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1582,4,Tier 4 — Weak/single-signature,1,BRD-K24127443,BRD-K24127443,-11.951841,2.219873,7.681466,3,1,0,-0.683501,2.219873,-11.951841,-90.000000,1582,True,False,False,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1590,4,Tier 4 — Weak/single-signature,1,BRD-A34208323,VU-0404997-2,-62.027798,8.527132,2.396054,3,1,0,-17.034871,2.396054,-62.027798,-90.000000,1590,True,False,False,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1602,4,Tier 4 — Weak/single-signature,1,BRD-K44432556,VU-0418946-1,2.748414,-5.320648,29.239230,3,1,0,8.888999,2.748414,-5.320648,-90.000000,1602,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1645,4,Tier 4 — Weak/single-signature,1,BRD-K64314806,BRD-K64314806,5.673009,28.232367,-27.075842,3,1,0,2.276511,5.673009,-27.075842,-90.000000,1645,False,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1668,4,Tier 4 — Weak/single-signature,1,BRD-K98143437,SB-239063,-3.946441,7.361519,13.776866,3,1,0,5.730648,7.361519,-3.946441,-90.000000,1668,True,False,False,False,False,False,5166.000000,SB 239063,C20H21FN4O2,368.4,COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,"InChI=1S/C20H21FN4O2/c1-27-20-22-11-10-17(24-20)19-18(13-2-4-14(21)5-3-13)23-12-25(19)15-6-8-16(26)9-7-15/h2-5,10-12,15-16,26H,6-9H2,1H3",ZQUSFAUAYSEREK-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1700,4,Tier 4 — Weak/single-signature,1,BRD-A62021152,WAY-161503,-0.627658,10.821315,27.131733,3,1,0,12.441797,10.821315,-0.627658,-90.000000,1700,True,False,False,False,False,False,3906894.000000,"8,9-dichloro-2,3,4,4a-tetrahydro-1H-pyrazino(1,2-a)quinoxalin-5(6H)-one",C11H11Cl2N3O,272.13,C1CN2C(CN1)C(=O)NC3=CC(=C(C=C32)Cl)Cl,C1CN2C(CN1)C(=O)NC3=CC(=C(C=C32)Cl)Cl,"InChI=1S/C11H11Cl2N3O/c12-6-3-8-9(4-7(6)13)16-2-1-14-5-10(16)11(17)15-8/h3-4,10,14H,1-2,5H2,(H,15,17)",PHGWDAICBXUJDU-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,False,False,RESEARCH_COMPOUND_REVIEW
1730,4,Tier 4 — Weak/single-signature,1,BRD-K91781484,BRD-K91781484,17.873634,-8.247793,16.295135,3,1,0,8.640325,16.295135,-8.247793,-90.000000,1730,False,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
1740,4,Tier 4 — Weak/single-signature,1,BRD-K15107389,BRD-K15107389,-2.665906,18.474640,71.237520,3,1,0,29.015418,18.474640,-2.665906,-90.000000,1740,True,False,False,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,False,False,RESEARCH_COMPOUND_REVIEW
