pert_id,pert_iname,n_signatures,median_connectivity,mean_connectivity,best_connectivity,worst_connectivity,n_negative_signatures
BRD-A64479082,quinidine,5,-0.23503742,-0.23293824600000002,-0.27672416,-0.19000953,5
BRD-K14791739,fluticasone,6,-0.23501875500000002,-0.253785045,-0.32250267,-0.20171809,6
BRD-K66043364,noscapine,1,-0.23487128,-0.23487128,-0.23487128,-0.23487128,1
BRD-K00317371,RITA,7,-0.23482205,-0.25743935714285715,-0.3920372,-0.14979938,7
BRD-K27074404,BRD-K27074404,6,-0.23471637,-0.2482664883333333,-0.30244687,-0.21121243,6
BRD-K49481516,galantamine,3,-0.23464815,-0.21926340666666666,-0.23851323,-0.18462884,3
BRD-A84389091,L-655708,5,-0.23455417,-0.23771247,-0.2891963,-0.20071194,5
BRD-K93658967,aloisine,7,-0.23448145,-0.24218717857142855,-0.291228,-0.17716202,7
BRD-K07220430,cinnarizine,5,-0.2344344,-0.255994984,-0.32069415,-0.21822143,5
BRD-K39356024,pregnenolone,3,-0.2344104,-0.24744395666666666,-0.27482185,-0.23309962,3
BRD-K19352500,prochlorperazine,4,-0.23419276,-0.2312438175,-0.2592855,-0.19730425,4
BRD-K67298865,SB-431542,3,-0.23417091,-0.23209743666666668,-0.2477862,-0.2143352,3
BRD-K77390737,xanthohumol,8,-0.23416734,-0.2574732925,-0.33916342,-0.19439465,8
BRD-K21283037,riluzole,4,-0.23402252499999998,-0.2457088525,-0.31756544,-0.19722492,4
BRD-K97309399,thiothixene,2,-0.233623005,-0.233623005,-0.25978124,-0.20746477,2
BRD-K73838513,cinacalcet,5,-0.23347643,-0.257518694,-0.3175337,-0.19151655,5
BRD-K02283807,GR-32191,2,-0.23323317,-0.23323317,-0.24260929,-0.22385705,2
BRD-A79479878,testosterone,4,-0.233172375,-0.23895363749999998,-0.3133607,-0.1761091,4
BRD-K46137903,prednicarbate,4,-0.23312331,-0.24218934,-0.3027835,-0.19972724,4
BRD-A29901043,KIN001-127,3,-0.23311612,-0.29408419,-0.41671437,-0.23242208,3
BRD-K99922388,DPO-1,3,-0.23302999,-0.28285637333333336,-0.39361128,-0.22192785,3
BRD-K83597974,pargyline,7,-0.23302701,-0.2459568342857143,-0.32491896,-0.17402878,7
BRD-K14221570,benzopurpurin-4b,3,-0.23267856,-0.27607904,-0.40546814,-0.19009042,3
BRD-A49680073,cucurbitacin-i,1,-0.23255426,-0.23255426,-0.23255426,-0.23255426,1
BRD-K15409150,penfluridol,3,-0.23254289,-0.2541286566666667,-0.3094139,-0.22042918,3
BRD-K94144010,cotinine,1,-0.23251873,-0.23251873,-0.23251873,-0.23251873,1
BRD-A29644307,nomifensine,6,-0.23240892000000002,-0.24192228000000002,-0.32394224,-0.18697606,6
BRD-K95992530,cyclo-[Arg-Gly-Asp-D-Phe-Val],5,-0.23230715,-0.269388048,-0.39026833,-0.16983289,5
BRD-K26664453,cytochalasin-b,4,-0.232130185,-0.25484994,-0.34757158,-0.20756781,4
BRD-K99498722,plinabulin,1,-0.23206131,-0.23206131,-0.23206131,-0.23206131,1
BRD-K45988865,tetramethylsilane,3,-0.23199953,-0.25786918,-0.31343943,-0.22816858,3
BRD-A13133631,fluorometholone,6,-0.23196393999999998,-0.25338365333333335,-0.33982354,-0.18478876,6
BRD-K92991072,PAC-1,1,-0.23185636,-0.23185636,-0.23185636,-0.23185636,1
BRD-K39983086,loteprednol,5,-0.23128845,-0.253654388,-0.31073862,-0.21152127,5
BRD-A69951442,dexamethasone,8,-0.231224655,-0.23628974625000002,-0.3041837,-0.18136877,8
BRD-A24191444,ifenprodil,3,-0.23121446,-0.25336954666666667,-0.34203696,-0.18685722,3
BRD-K66198023,losartan,3,-0.23115985,-0.23982594666666665,-0.28976744,-0.19855055,3
BRD-K15107389,BRD-K15107389,5,-0.2311534,-0.271881408,-0.37770462,-0.22914016,5
BRD-K29113274,ketoconazole,5,-0.2311324,-0.24801780199999998,-0.29003596,-0.22177005,5
BRD-K76703230,YM-155,3,-0.23108506,-0.22525694,-0.2746616,-0.17002416,3
BRD-A31204924,mitotane,8,-0.2308992,-0.24019519375,-0.33477268,-0.19125468,8
BRD-K51677086,erythromycin-ethylsuccinate,7,-0.23089896,-0.2332940157142857,-0.25921485,-0.20010777,7
BRD-K35189033,levonorgestrel,6,-0.23083670499999998,-0.25191435833333337,-0.34930027,-0.19656006,6
BRD-K71860425,CDK2-5-inhibitor,4,-0.23082179,-0.2444388475,-0.3222826,-0.19382921,4
BRD-A71157293,fursultiamine,6,-0.230665215,-0.2507155066666667,-0.34844595,-0.18214422,6
BRD-K79092138,nitrofural,3,-0.23040776,-0.23510224999999998,-0.28471577,-0.19018322,3
BRD-K10705233,GW-405833,4,-0.230385215,-0.23984075500000002,-0.2867139,-0.21187869,4
BRD-A16998493,etodolac,1,-0.23027411,-0.23027411,-0.23027411,-0.23027411,1
BRD-K14696368,"9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide",1,-0.23026937,-0.23026937,-0.23026937,-0.23026937,1
BRD-K89997465,chlorpromazine,9,-0.23025182,-0.25077304777777776,-0.35145873,-0.1914427,9
BRD-K80639402,SB-258585,2,-0.23020673,-0.23020673,-0.23287374,-0.22753972,2
BRD-K77987382,mebendazole,3,-0.2301194,-0.24514135,-0.29081652,-0.21448813,3
BRD-A54845972,dihydroergotamine,5,-0.22994891,-0.25156915,-0.3164628,-0.21303266,5
BRD-K19462402,buflomedil,1,-0.2299229,-0.2299229,-0.2299229,-0.2299229,1
BRD-K70281171,U-99194,6,-0.22983016,-0.24425426833333333,-0.35670573,-0.16322957,6
BRD-K08219523,5-nonyloxytryptamine,3,-0.22976294,-0.25207252333333335,-0.30508366,-0.22137097,3
BRD-K41567364,SB-334867,2,-0.22973824999999998,-0.22973824999999998,-0.25387812,-0.20559838,2
BRD-K00603606,ticlopidine,4,-0.22968573,-0.2393091625,-0.33695117,-0.16091402,4
BRD-K02867583,minaprine,6,-0.22954149499999998,-0.22404140666666664,-0.25647154,-0.1720432,6
BRD-A29485665,bicalutamide,9,-0.22951324,-0.24850037444444442,-0.36485094,-0.19784582,9
BRD-K52989797,clomipramine,3,-0.22949725,-0.26394349333333333,-0.351719,-0.21061423,3
BRD-K33583600,isoliquiritigenin,2,-0.22944885999999998,-0.22944885999999998,-0.23712492,-0.2217728,2
BRD-A87848830,bimatoprost,2,-0.22941358,-0.22941358,-0.2835226,-0.17530456,2
BRD-K99946902,hexylresorcinol,1,-0.22934845,-0.22934845,-0.22934845,-0.22934845,1
BRD-K64890080,BI-2536,3,-0.22923261,-0.22322761333333332,-0.24293593,-0.1975143,3
BRD-K76723084,isotretinoin,4,-0.22922019500000002,-0.2374150725,-0.2748909,-0.216329,4
BRD-K26573499,DMAB-anabaseine,4,-0.229139375,-0.2377220475,-0.29937708,-0.19323236,4
BRD-K89732114,trifluoperazine,16,-0.229024975,-0.23829739,-0.29045817,-0.17358035,16
BRD-K55055802,BRD-K55055802,2,-0.22883513,-0.22883513,-0.24583462,-0.21183564,2
BRD-K69688083,mestinon,2,-0.228784455,-0.228784455,-0.2312078,-0.22636111,2
BRD-A38747044,KU-14R,3,-0.22868249,-0.23088252333333334,-0.24307388,-0.2208912,3
BRD-A67748489,K-858,2,-0.228620655,-0.228620655,-0.24429937,-0.21294194,2
BRD-K78485176,olmesartan-medoxomil,4,-0.228564875,-0.2194227,-0.22990358,-0.19065747,4
BRD-K76698671,HNHA,1,-0.22846696,-0.22846696,-0.22846696,-0.22846696,1
BRD-K85318537,OBAA,2,-0.228412645,-0.228412645,-0.26065505,-0.19617024,2
BRD-K69690935,curcumin,5,-0.2282871,-0.234794708,-0.27644348,-0.2162427,5
BRD-K66175015,afatinib,3,-0.22821388,-0.22460705,-0.26401716,-0.18159011,3
BRD-K09497549,kawain,3,-0.22796535,-0.24130501666666668,-0.26881167,-0.22713803,3
BRD-K95901403,XL-147,4,-0.22796096500000002,-0.2283957625,-0.24166924,-0.21599188,4
BRD-A06352418,terfenadine,8,-0.227909595,-0.2398720675,-0.31462386,-0.19813928,8
BRD-K12932420,YM-976,6,-0.227830265,-0.23307968333333332,-0.26099002,-0.20725584,6
BRD-K91904471,SD-169,4,-0.227740145,-0.2357012225,-0.26889256,-0.21843204,4
BRD-K31843556,T-0070907,3,-0.22769362,-0.22976976000000002,-0.25420636,-0.2074093,3
BRD-K43468059,byssochlamic-acid,2,-0.22763558,-0.22763558,-0.2500165,-0.20525466,2
BRD-K32906660,bis-tyrphostin,4,-0.227613925,-0.2593987125,-0.37552342,-0.20684358,4
BRD-A99571536,dubinidine,2,-0.22754053,-0.22754053,-0.27901012,-0.17607094,2
BRD-K96319534,phentermine,4,-0.22751452500000002,-0.274199385,-0.42273343,-0.21903506,4
BRD-K23369905,oxiconazole,3,-0.22750089,-0.26531621333333333,-0.34776187,-0.22068588,3
BRD-K43068349,AMG-9810,2,-0.227416865,-0.227416865,-0.22922198,-0.22561175,2
BRD-K46469693,SCH-442416,2,-0.22733177000000002,-0.22733177000000002,-0.26120868,-0.19345486,2
BRD-K07762753,aminopurvalanol-a,4,-0.227240855,-0.2475009525,-0.36212596,-0.17339614,4
BRD-K77175907,calcifediol,4,-0.227175285,-0.2361351925,-0.2852392,-0.204951,4
BRD-K42125900,docetaxel,4,-0.226784355,-0.2321686775,-0.2649956,-0.2101104,4
BRD-K44432556,VU-0418946-1,7,-0.22673535,-0.2640496457142857,-0.38851768,-0.18794054,7
BRD-K09638361,IC-261,3,-0.22666332,-0.2190419366666667,-0.24964091,-0.18082158,3
BRD-K76840893,RS-17053,2,-0.22665301,-0.22665301,-0.25142014,-0.20188588,2
BRD-K98404142,BRD-K98404142,4,-0.226620065,-0.22718823,-0.23972878,-0.21578401,4
BRD-A45498368,WYE-125132,1,-0.22658005,-0.22658005,-0.22658005,-0.22658005,1
BRD-K48427617,U-0124,7,-0.2265299,-0.24889373142857144,-0.3087836,-0.20450145,7
BRD-K06159959,CCMQ,6,-0.22645986,-0.227535445,-0.28998494,-0.16151384,6
BRD-K99029477,prometon,1,-0.22642007,-0.22642007,-0.22642007,-0.22642007,1
BRD-A10070317,propranolol,4,-0.22640656,-0.2221065825,-0.2356334,-0.19997981,4
BRD-K39670393,amthamine,3,-0.22625765,-0.22933601,-0.26190558,-0.1998448,3
BRD-A59985574,topotecan,1,-0.22613029,-0.22613029,-0.22613029,-0.22613029,1
BRD-A64290322,cyclosporin-a,2,-0.226024875,-0.226024875,-0.25161815,-0.2004316,2
BRD-A33447119,oxfendazole,1,-0.2259239,-0.2259239,-0.2259239,-0.2259239,1
BRD-K94832621,Y-134,3,-0.22589351,-0.22521233666666665,-0.2424681,-0.2072754,3
BRD-K18849474,dalcetrapib,3,-0.22589324,-0.23364852333333333,-0.29595295,-0.17909938,3
BRD-A64125466,dehydrocholate,7,-0.22575113,-0.23461539857142857,-0.34258035,-0.18660796,7
BRD-A86044036,flurbiprofen-(+/-),8,-0.22568383,-0.23917618625,-0.33647093,-0.19338408,8
BRD-K46742498,alosetron,3,-0.22568342,-0.26202117333333336,-0.3526108,-0.2077693,3
BRD-K17796732,JWH-015,5,-0.22548977,-0.22445629399999997,-0.24342763,-0.19942941,5
BRD-K50891186,GR-103691,3,-0.22538257,-0.24383690000000002,-0.28270462,-0.22342351,3
BRD-A53107311,BRD-A53107311,2,-0.22537580000000002,-0.22537580000000002,-0.23095542,-0.21979618,2
BRD-K74112339,acetohydroxamic-acid,2,-0.2253718,-0.2253718,-0.22872785,-0.22201575,2
BRD-K69328504,L-690488,2,-0.22527923,-0.22527923,-0.27414486,-0.1764136,2
BRD-A20243730,danazol,2,-0.22521654,-0.22521654,-0.2687154,-0.18171768,2
BRD-A04553218,chlorphenamine,11,-0.2249308,-0.26364547727272725,-0.41231105,-0.19312884,11
BRD-K08998509,fananserin,4,-0.22481683,-0.22380344,-0.2673722,-0.1782079,4
BRD-K27351809,nomegestrol-acetate,10,-0.224812395,-0.229166308,-0.36657527,-0.15080199,10
BRD-K95851186,CGP-13501,3,-0.22476313,-0.24567208666666665,-0.29460716,-0.21764597,3
BRD-K50836978,purvalanol-a,3,-0.22462064,-0.24603464,-0.32108226,-0.19240102,3
BRD-K69840642,ISOX,1,-0.22455892,-0.22455892,-0.22455892,-0.22455892,1
BRD-K79602928,metformin,4,-0.224367965,-0.22007103249999999,-0.2421576,-0.1893906,4
BRD-K93201660,ML-7,5,-0.22432977,-0.225623708,-0.25737497,-0.19963302,5
BRD-K62221994,T-98475,2,-0.22431425,-0.22431425,-0.2548477,-0.1937808,2
BRD-K79131256,albendazole,7,-0.22389972,-0.23628348428571427,-0.3025518,-0.20349929,7
BRD-K00959089,thenoyltrifluoroacetone,4,-0.223872305,-0.247934985,-0.33542883,-0.2085665,4
BRD-A92537424,danazol,6,-0.223861765,-0.22405819500000002,-0.26418036,-0.16193858,6
BRD-A76279427,myriocin,2,-0.22381220000000002,-0.22381220000000002,-0.23869568,-0.20892872,2
BRD-A88254928,salbutamol,1,-0.22371992,-0.22371992,-0.22371992,-0.22371992,1
BRD-K76617868,fasudil,4,-0.22366771000000002,-0.2309730175,-0.2651957,-0.21136095,4
BRD-K95763993,trapidil,3,-0.22357596,-0.24890697666666664,-0.30023032,-0.22291465,3
BRD-A35033682,eriodictyol,5,-0.22346425,-0.238874252,-0.3380615,-0.17507865,5
BRD-K06956503,BRD-K06956503,2,-0.22343878,-0.22343878,-0.23537838,-0.21149918,2
BRD-K32398298,alprazolam,3,-0.22298944,-0.27012775,-0.36923984,-0.21815397,3
BRD-A63043573,cabergoline,3,-0.22280559,-0.24633199333333333,-0.31869256,-0.19749783,3
BRD-K02407574,parbendazole,4,-0.22274708,-0.2359498925,-0.32109237,-0.17721304,4
BRD-K69837166,trap-101,4,-0.22268640499999998,-0.2241704525,-0.27208972,-0.17921928,4
BRD-K66707493,lawsone,3,-0.22248831,-0.22318182333333333,-0.23229021,-0.21476695,3
BRD-K36258877,AZ-10417808,3,-0.22236714,-0.21648045333333332,-0.23058006,-0.19649416,3
BRD-A11170096,pravastatin,3,-0.22215536,-0.22614285999999997,-0.26335105,-0.19292217,3
BRD-K96720755,relcovaptan,2,-0.222141285,-0.222141285,-0.22749875,-0.21678382,2
BRD-A91452556,estradiol-cypionate,4,-0.22182981999999998,-0.2561821425,-0.43906015,-0.14200878,4
BRD-A78360835,cercosporin,5,-0.22173615,-0.240292718,-0.30793804,-0.18073535,5
BRD-K17705806,JTC-801,3,-0.22164682,-0.21682569666666665,-0.2749596,-0.15387067,3
BRD-K67352070,TC-2559,3,-0.22131546,-0.22102112333333332,-0.23351797,-0.20822994,3
BRD-K56957086,dacinostat,1,-0.2212199,-0.2212199,-0.2212199,-0.2212199,1
BRD-A37432947,ipratropium,3,-0.22119716,-0.23482308,-0.2657215,-0.21755058,3
BRD-A66199457,asiaticoside,3,-0.22102271,-0.2515466433333334,-0.34407446,-0.18954276,3
BRD-A62182663,YK-4279,1,-0.22097805,-0.22097805,-0.22097805,-0.22097805,1
BRD-A09495397,bicuculline,3,-0.22095874,-0.2601489666666667,-0.34681082,-0.21267734,3
BRD-K48974000,BRD-K48974000,3,-0.22094747,-0.2222084,-0.27007455,-0.17560318,3
BRD-K51816706,oxindole-I,2,-0.22075778,-0.22075778,-0.26030728,-0.18120828,2
BRD-A45333398,periplocymarin,4,-0.22075284499999998,-0.22822001,-0.2752022,-0.19617215,4
BRD-K31912990,CGP-71683,3,-0.22050875,-0.23202848333333334,-0.2870868,-0.1884899,3
BRD-K19540840,saracatinib,7,-0.2204915,-0.22122207714285716,-0.27050963,-0.18100932,7
BRD-A71459254,cymarin,2,-0.22039035,-0.22039035,-0.2448405,-0.1959402,2
BRD-K14536225,piceid,2,-0.22022627,-0.22022627,-0.26404598,-0.17640656,2
BRD-K54142781,cirazoline,3,-0.22022364,-0.22023200333333334,-0.23478661,-0.20568576,3
BRD-A92439610,triamcinolone-acetonide,6,-0.22018959,-0.23285291500000002,-0.33444253,-0.1951607,6
BRD-K91301684,noscapine,4,-0.22007786000000001,-0.222883405,-0.26296383,-0.18841407,4
BRD-K17953061,staurosporine,7,-0.21987551,-0.21711352,-0.25145224,-0.1907573,7
BRD-K12260308,xanthoxyline,1,-0.21977702,-0.21977702,-0.21977702,-0.21977702,1
BRD-K24526313,levcromakalim,5,-0.21954322,-0.22768242600000002,-0.25662273,-0.21511272,5
BRD-K83508485,FK-888,2,-0.21943922999999999,-0.21943922999999999,-0.2771607,-0.16171776,2
BRD-K56851771,enzalutamide,6,-0.21940906500000001,-0.21958859666666666,-0.29488719,-0.16115542,6
BRD-A50928468,norgestrel,5,-0.21911654,-0.242228328,-0.29695618,-0.19714162,5
BRD-K39111395,BCL2-inhibitor,1,-0.21904522,-0.21904522,-0.21904522,-0.21904522,1
BRD-K03842655,penitrem-a,3,-0.21903779,-0.22873235666666666,-0.2568797,-0.21027958,3
BRD-A65076780,dihydroergocristine,1,-0.21866906,-0.21866906,-0.21866906,-0.21866906,1
BRD-K69608737,tacrolimus,7,-0.21841316,-0.22216812571428574,-0.27055895,-0.18497398,7
BRD-K48932581,cetraxate,3,-0.2182467,-0.24054127999999997,-0.30077064,-0.2026065,3
BRD-K93331255,lypressin,2,-0.21797571999999998,-0.21797571999999998,-0.2307339,-0.20521754,2
BRD-A63998256,helveticoside,3,-0.21789807,-0.23372283666666668,-0.28165138,-0.20161906,3
BRD-K68065987,MK-2206,4,-0.21779281,-0.2401508775,-0.32563156,-0.19938633,4
BRD-A79237180,ascorbic-acid,2,-0.217700075,-0.217700075,-0.22151007,-0.21389008,2
BRD-K24201553,SB-269970,3,-0.21746773,-0.23081635666666667,-0.26721776,-0.20776358,3
BRD-K02526760,QS-11,3,-0.21706021,-0.22671205333333333,-0.27156907,-0.19150688,3
BRD-A94756469,digoxin,8,-0.21635459499999998,-0.223463415,-0.2901405,-0.1710447,8
BRD-K06217810,BRD-K06217810,3,-0.21615988,-0.21223713,-0.22748226,-0.19306925,3
BRD-K07325606,hispidin,3,-0.21597883,-0.21355276666666667,-0.21925294,-0.20542653,3
BRD-K97354755,SU-6656,2,-0.21596417,-0.21596417,-0.23347494,-0.1984534,2
BRD-K87573634,propylpyrazole,4,-0.21589095,-0.2292934025,-0.27480865,-0.21058306,4
BRD-K17743697,KB-R7943,3,-0.2158036,-0.25749581,-0.3479267,-0.20875713,3
BRD-K52836380,AZD-7545,3,-0.21579853,-0.22601027666666665,-0.28799582,-0.17423648,3
BRD-K56047318,RHC-80267,3,-0.2157188,-0.21587429,-0.227929,-0.20397507,3
BRD-K47761761,PD-168077,5,-0.21562758,-0.24922098799999998,-0.38040388,-0.18196192,5
BRD-A80383043,4-carboxy-3-hydroxyphenylglycine-(RS),3,-0.21557856,-0.21996391,-0.23684256,-0.20747061,3
BRD-K53263234,CITCO,4,-0.21548638,-0.2199530275,-0.23531386,-0.21352549,4
BRD-K36038115,BRD-K36038115,1,-0.21528248,-0.21528248,-0.21528248,-0.21528248,1
BRD-U82589721,HG-5-113-01,5,-0.21471827,-0.251840302,-0.3651188,-0.17523831,5
BRD-K96402602,farnesylthiotriazole,2,-0.214465425,-0.214465425,-0.21466807,-0.21426278,2
BRD-A93477898,PETCM,3,-0.21432376,-0.21135115666666668,-0.26917362,-0.15055609,3
BRD-K18316707,O-1918,3,-0.214236,-0.24661490666666666,-0.32068658,-0.20492214,3
BRD-A94543220,bifonazole,5,-0.21419689,-0.26448074200000005,-0.38764837,-0.18430853,5
BRD-K52394958,GR-159897,4,-0.21389837,-0.25487514,-0.38372028,-0.20798354,4
BRD-K85606544,neratinib,7,-0.21386632,-0.23677781285714286,-0.30720836,-0.18887451,7
BRD-A67552655,etomoxir,3,-0.21365018,-0.20564941,-0.24155983,-0.16173822,3
BRD-K07212038,selinidin,1,-0.21358936,-0.21358936,-0.21358936,-0.21358936,1
BRD-A15079084,phorbol-12-myristate-13-acetate,4,-0.21323082999999998,-0.22407929499999998,-0.2765604,-0.19329512,4
BRD-A15034104,bergenin,1,-0.21294585,-0.21294585,-0.21294585,-0.21294585,1
BRD-K25433859,maprotiline,3,-0.21291716,-0.21628599333333334,-0.24812032,-0.1878205,3
BRD-A08003242,rhodomyrtoxin-b,4,-0.21279626000000001,-0.2191672325,-0.2640894,-0.18698701,4
BRD-K00675675,CL-82198,5,-0.2126582,-0.26980699599999997,-0.3962192,-0.19414613,5
BRD-K86465814,HO-013,3,-0.21206763,-0.25175336,-0.34365273,-0.19953972,3
BRD-A44551378,LFM-A12,2,-0.21193893,-0.21193893,-0.22057667,-0.20330119,2
BRD-K42142750,retrorsine,2,-0.211797375,-0.211797375,-0.2184594,-0.20513535,2
BRD-A20697603,thiostrepton,3,-0.2115126,-0.24088329,-0.32490426,-0.18623301,3
BRD-A72711497,lasalocid,2,-0.21127938000000002,-0.21127938000000002,-0.21668798,-0.20587078,2
BRD-K56001384,antimycin-a,3,-0.21125877,-0.21661480666666666,-0.25944507,-0.17914058,3
BRD-K51066026,aminoindazole,3,-0.21120861,-0.22819482333333332,-0.2655215,-0.20785436,3
BRD-K20168442,vecuronium,3,-0.20933455,-0.22586471,-0.2659964,-0.20226318,3
BRD-A67788537,salermide,2,-0.20874977,-0.20874977,-0.21112832,-0.20637122,2
BRD-K24681473,YM-155,1,-0.20824626,-0.20824626,-0.20824626,-0.20824626,1
BRD-K62289640,lylamine,3,-0.20788348,-0.21293780666666665,-0.27568477,-0.15524517,3
BRD-A47342814,naltrindole,1,-0.20773375,-0.20773375,-0.20773375,-0.20773375,1
BRD-K86882815,cabergoline,2,-0.20752406,-0.20752406,-0.23973307,-0.17531505,2
BRD-A39415247,norethisterone,3,-0.20700487,-0.24490771666666666,-0.3529743,-0.17474398,3
BRD-K47539947,tetradecylthioacetic-acid,3,-0.20694253,-0.22165669666666665,-0.2580998,-0.19992776,3
BRD-K70792160,10-DEBC,2,-0.206416875,-0.206416875,-0.24085507,-0.17197868,2
BRD-A52193669,withaferin-a,1,-0.20623016,-0.20623016,-0.20623016,-0.20623016,1
BRD-K55344148,BU-224,3,-0.20594831,-0.28106975333333334,-0.44746482,-0.18979613,3
BRD-A18279961,BRD-A18279961,4,-0.205879415,-0.2490000075,-0.38487953,-0.19936167,4
BRD-A81795050,U-18666A,3,-0.20565903,-0.2070239833333333,-0.249802,-0.16561092,3
BRD-A13650332,flucloxacillin,4,-0.205585215,-0.21110619749999998,-0.24711576,-0.1861386,4
BRD-K12002134,megestrol,3,-0.20534234,-0.27724943333333335,-0.43527377,-0.19113219,3
BRD-K08619574,thioproperazine,5,-0.20432505,-0.23297747200000002,-0.33617246,-0.1773644,5
BRD-A82656074,naltrindole,2,-0.20360328500000002,-0.20360328500000002,-0.21150947,-0.1956971,2
BRD-K52080565,nandrolone,1,-0.20343435,-0.20343435,-0.20343435,-0.20343435,1
BRD-A16934955,nalbuphine,3,-0.20313704,-0.22692953000000002,-0.28024995,-0.1974016,3
BRD-K15616905,CCCP,3,-0.20278308,-0.21565103666666666,-0.26017118,-0.18399885,3
BRD-K37392901,NSC-632839,1,-0.20248982,-0.20248982,-0.20248982,-0.20248982,1
BRD-K87947369,tozasertib,5,-0.20243391,-0.220886212,-0.28256083,-0.18009081,5
BRD-A35989968,megestrol-acetate,1,-0.20242478,-0.20242478,-0.20242478,-0.20242478,1
BRD-K04887706,AKT-inhibitor-1-2,1,-0.2021419,-0.2021419,-0.2021419,-0.2021419,1
BRD-K84595254,strophanthidin,3,-0.20182395,-0.23341469333333334,-0.30262035,-0.19579978,3
BRD-K04389336,labetalol,2,-0.20179913500000002,-0.20179913500000002,-0.22584397,-0.1777543,2
BRD-A10355991,norketamine,4,-0.201651155,-0.21181082750000002,-0.25209582,-0.19184518,4
BRD-K68392338,ZK-93426,2,-0.201233465,-0.201233465,-0.22826347,-0.17420346,2
BRD-K92301463,"16,16-dimethylprostaglandin-e2",3,-0.20116082,-0.2680346333333333,-0.41850302,-0.18444006,3
BRD-K80348542,cephaeline,4,-0.19997226,-0.2178931475,-0.3220849,-0.14954317,4
BRD-A12633378,BRD-A12633378,2,-0.199782335,-0.199782335,-0.20264709,-0.19691758,2
BRD-K28120222,parthenolide-(alternate-stereo),2,-0.19944562,-0.19944562,-0.23253351,-0.16635773,2
BRD-K15086322,JNJ-10191584,1,-0.19890514,-0.19890514,-0.19890514,-0.19890514,1
BRD-A14798026,mestranol,2,-0.197540225,-0.197540225,-0.2273414,-0.16773905,2
BRD-K82216340,medroxyprogesterone,1,-0.19728778,-0.19728778,-0.19728778,-0.19728778,1
BRD-U25771771,WZ-4-145,5,-0.19696295,-0.22109376799999997,-0.29480305,-0.18997253,5
BRD-K60219430,serdemetan,3,-0.19632092,-0.19665602333333335,-0.20138927,-0.19225788,3
BRD-A64228451,terreic-acid-(-),2,-0.19472694499999998,-0.19472694499999998,-0.20641199,-0.1830419,2
BRD-K21853356,RG-14620,1,-0.19471896,-0.19471896,-0.19471896,-0.19471896,1
BRD-A52530684,doxorubicin,2,-0.194219585,-0.194219585,-0.20917772,-0.17926145,2
BRD-A93236127,digitoxin,2,-0.19402682999999998,-0.19402682999999998,-0.1941572,-0.19389646,2
BRD-A80928489,1-monopalmitin,2,-0.192833325,-0.192833325,-0.20179845,-0.1838682,2
BRD-K64634304,tretinoin,1,-0.19143298,-0.19143298,-0.19143298,-0.19143298,1
BRD-K26818574,BIX-01294,1,-0.19003585,-0.19003585,-0.19003585,-0.19003585,1
BRD-A69512159,carbidopa,3,-0.18965153,-0.20245830666666667,-0.23358208,-0.18414131,3
BRD-A75144621,digoxin,1,-0.18846932,-0.18846932,-0.18846932,-0.18846932,1
BRD-K96471533,nitazoxanide,2,-0.18667027,-0.18667027,-0.22068784,-0.1526527,2
BRD-K68174511,torin-2,1,-0.18565333,-0.18565333,-0.18565333,-0.18565333,1
BRD-K64881305,ispinesib,3,-0.18118075,-0.20577179666666667,-0.26564628,-0.17048836,3
BRD-K17497770,butein,1,-0.17370805,-0.17370805,-0.17370805,-0.17370805,1
