consensus_rank,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau
1524,BRD-K03109492,NSC-663284,0.9161381,40.55817,-28.849209,3,1,0,4.2083664,0.9161381,-28.849209
1525,BRD-A40639672,ketorolac,0.95137423,-5.21494,2.1141648,3,1,0,-0.71646696,0.95137423,-5.21494
1526,BRD-K33882852,ZK-93423,4.193094,-3.2064834,0.95137423,3,1,0,0.6459949,0.95137423,-3.2064834
1527,BRD-A45499626,UBP-302,-4.0132084,0.9866103,1.1275547,3,1,0,-0.6330145,0.9866103,-4.0132084
1528,BRD-K04430056,7-nitroindazole,-1.2684989,0.9866103,3.382664,3,1,0,1.0335917,0.9866103,-1.2684989
1529,BRD-A24514565,warfarin,-3.5588443,1.7618041,1.0218464,3,1,0,-0.25839797,1.0218464,-3.5588443
1530,BRD-K14993104,bemegride,1.6375189,1.0570824,-25.421564,3,1,0,-7.5756545,1.0570824,-25.421564
1531,BRD-K13926615,vardenafil,1.7970402,-9.402133,1.0661073,3,1,0,-2.1796618,1.0661073,-9.402133
1532,BRD-K93460210,lamotrigine,-1.0570824,1.0923185,28.744604,3,1,0,9.59328,1.0923185,-1.0570824
1533,BRD-K60460488,nelfinavir,1.1136584,-1.6560959,9.631897,3,1,0,3.0298197,1.1136584,-1.6560959
1534,BRD-K99615199,medroxyprogesterone,1.116081,30.350113,-14.250969,3,1,0,5.7384086,1.116081,-14.250969
1535,BRD-A34817987,itraconazole,-0.025692388,19.185194,1.1359524,3,1,0,6.7651515,1.1359524,-0.025692388
1536,BRD-K00312224,PPT,1.1627907,-10.947301,8.394334,3,1,0,-0.46339214,1.1627907,-10.947301
1537,BRD-K20755323,SKI-II,-0.070472166,1.1627907,2.977932,3,1,0,1.3567501,1.1627907,-0.070472166
1538,BRD-A65671304,candesartan-cilextil,1.1627907,7.694764,-2.1141648,3,1,0,2.2477968,1.1627907,-2.1141648
1539,BRD-A98431941,ephedrine,1.1894162,-8.421424,16.065302,3,1,0,2.9444313,1.1894162,-8.421424
1540,BRD-K27316855,calcitriol,-2.0554433,2.5886211,1.1980268,3,1,0,0.57706815,1.1980268,-2.0554433
1541,BRD-K32501161,vanoxerine,-0.023364667,1.1980268,2.6779423,3,1,0,1.2842014,1.1980268,-0.023364667
1542,BRD-K71534238,GW-9508,-0.5990134,2.2551093,1.2332629,3,1,0,0.9631197,1.2332629,-0.5990134
1543,BRD-K36009368,NNC-63-0532,11.975333,-0.5637773,1.2332629,3,1,0,4.2149396,1.2332629,-0.5637773
1544,BRD-K03384561,roquinimex,1.2684989,4.5454545,-1.8675123,3,1,0,1.3154804,1.2684989,-1.8675123
1545,BRD-K01567962,pyrazolanthrone,-1.4446794,7.847188,1.2684989,3,1,0,2.5570023,1.2684989,-1.4446794
1546,BRD-K96263742,GW-7647,36.352184,1.295768,-2.149401,3,1,0,11.83285,1.295768,-2.149401
1547,BRD-K62858456,lomerizine,1.3389711,-21.42706,18.577541,3,1,0,-0.50351554,1.3389711,-21.42706
1548,BRD-A60274948,bromocriptine,-6.3084555,1.3661181,29.717703,3,1,0,8.258454,1.3661181,-6.3084555
1549,BRD-K72783841,tyrphostin-AG-555,1.3742071,-1.4094433,8.488855,3,1,0,2.817873,1.3742071,-1.4094433
1550,BRD-K82164249,andarine,-1.7618041,31.186853,1.3742071,3,1,0,10.266419,1.3742071,-1.7618041
1551,BRD-A37347161,BRL-52537,7.442082,-6.2053843,1.3777854,3,1,0,0.8714945,1.3777854,-6.2053843
1552,BRD-K12762134,XAV-939,1.3993413,-11.214052,13.758066,3,1,0,1.3144518,1.3993413,-11.214052
1553,BRD-A88254928,salbutamol,-0.66948557,15.619993,1.4094433,3,1,0,5.453317,1.4094433,-0.66948557
1554,BRD-A83255679,BRD-A83255679,1.4446794,-1.0570824,6.819906,3,1,0,2.402501,1.4446794,-1.0570824
1555,BRD-A74975734,homatropine,-2.8059072,1.5097046,20.31471,3,1,0,6.339503,1.5097046,-2.8059072
1556,BRD-K74141488,naftifine,1.5503876,-4.5454545,36.061462,3,1,0,11.022132,1.5503876,-4.5454545
1557,BRD-A39290993,cyproterone,1.5978577,40.79659,-15.237556,3,1,0,9.052297,1.5978577,-15.237556
1558,BRD-A01295252,7-hydroxy-PIPAT,30.245632,-1.1275547,1.6208597,3,1,0,10.246312,1.6208597,-1.1275547
1559,BRD-K92492521,LY-255283,-3.3121917,11.034178,1.6560959,3,1,0,3.126027,1.6560959,-3.3121917
1560,BRD-A92439610,triamcinolone-acetonide,1.691332,6.674655,-4.298802,3,1,0,1.3557283,1.691332,-4.298802
1561,BRD-K78633253,EXO-1,6.9311814,-1.3389711,1.726568,3,1,0,2.4395926,1.726568,-1.3389711
1562,BRD-A42649439,triciribine,1.726568,-10.105815,28.101902,3,1,0,6.5742183,1.726568,-10.105815
1563,BRD-K05901394,terguride,1.791849,-13.059826,7.6302624,3,1,0,-1.2125715,1.791849,-13.059826
1564,BRD-K51350053,toremifene,-0.020472659,1.8167871,6.9335003,3,1,0,2.909938,1.8167871,-0.020472659
1565,BRD-A27143604,diarylpropionitrile,1.8322762,-19.503342,18.581745,3,1,0,0.3035599,1.8322762,-19.503342
1566,BRD-K20995441,U-54494A,24.196705,-2.3960536,1.8371845,3,1,0,7.8792787,1.8371845,-2.3960536
1567,BRD-K36862742,hydroflumethiazide,-7.9515285,1.8675123,18.746283,3,1,0,4.220755,1.8675123,-7.9515285
1568,BRD-K70358946,aripiprazole,-0.2114165,1.8729384,12.584383,3,1,0,4.748635,1.8729384,-0.2114165
1569,BRD-K77175907,calcifediol,1.9089117,-1.5031481,27.312576,3,1,0,9.239448,1.9089117,-1.5031481
1570,BRD-K28143534,cyproheptadine,-27.62635,1.9379845,11.756312,3,1,0,-4.6440177,1.9379845,-27.62635
1571,BRD-K02526760,QS-11,-0.45806906,1.9660532,87.24665,3,1,0,29.584879,1.9660532,-0.45806906
1572,BRD-K53913732,SB-408124,-1.9732206,16.670393,1.9732206,3,1,0,5.5567975,1.9732206,-1.9732206
1573,BRD-A06784547,MRS-1334,6.1421313,-7.2173433,1.9737113,3,1,0,0.29949966,1.9737113,-7.2173433
1574,BRD-K89055274,alverine,-4.216251,8.082001,2.0084567,3,1,0,1.958069,2.0084567,-4.216251
1575,BRD-K78637815,LY-320135,-2.0789287,2.0148978,2.3255813,3,1,0,0.75385004,2.0148978,-2.0789287
1576,BRD-A39747742,estradiol-valerate,2.0368533,-56.931046,58.23778,3,1,0,1.1145297,2.0368533,-56.931046
1577,BRD-K08973992,linoleic-acid,-72.10065,2.0789287,9.196828,3,1,0,-20.274963,2.0789287,-72.10065
1578,BRD-K59037100,oxybenzone,2.0933492,16.473131,-4.1226215,3,1,0,4.8146195,2.0933492,-4.1226215
1579,BRD-K28029915,dolasetron,-26.302773,4.4397464,2.1141648,3,1,0,-6.582954,2.1141648,-26.302773
1580,BRD-K85518562,cilastatin,2.1303225,28.218184,-6.8678164,3,1,0,7.8268967,2.1303225,-6.8678164
1581,BRD-K36927236,glibenclamide,-0.061927624,10.528376,2.149401,3,1,0,4.2052827,2.149401,-0.061927624
1582,BRD-K24127443,BRD-K24127443,-11.951841,2.2198732,7.6814656,3,1,0,-0.68350095,2.2198732,-11.951841
1583,BRD-K53979406,ALX-5407,3.5013025,2.2538986,-0.5990134,3,1,0,1.7187294,2.2538986,-0.5990134
1584,BRD-K40255344,tyrphostin-A9,3.0655391,-4.0384865,2.2903454,3,1,0,0.4391327,2.2903454,-4.0384865
1585,BRD-K11129031,gemfibrozil,-0.5637773,7.584703,2.2903454,3,1,0,3.1037571,2.2903454,-0.5637773
1586,BRD-K87510569,RS-504393,-2.708972,2.3211386,8.985201,3,1,0,2.8657892,2.3211386,-2.708972
1587,BRD-K06712146,YM-90709,-0.10570825,2.324317,5.7749863,3,1,0,2.6645317,2.324317,-0.10570825
1588,BRD-K73391359,quinisocaine,-34.91609,36.590134,2.3255813,3,1,0,1.3332087,2.3255813,-34.91609
1589,BRD-K12502280,TG-101348,2.3608174,-5.211401,14.692788,3,1,0,3.9474018,2.3608174,-5.211401
1590,BRD-A34208323,VU-0404997-2,-62.027798,8.527132,2.3960536,3,1,0,-17.034872,2.3960536,-62.027798
1591,BRD-K74501079,azithromycin,-1.1247779,16.902063,2.3960536,3,1,0,6.0577793,2.3960536,-1.1247779
1592,BRD-K27184429,levocetirizine,2.4353337,-9.796041,15.839487,3,1,0,2.8262603,2.4353337,-9.796041
1593,BRD-K21936341,oxotremorine-sesquifumarate,-20.19683,2.4704208,5.16508,3,1,0,-4.18711,2.4704208,-20.19683
1594,BRD-K78126613,menadione,-0.070472166,6.0364537,2.5258563,3,1,0,2.830613,2.5258563,-0.070472166
1595,BRD-K43978949,PIT,2.5369978,-4.5027347,3.1712472,3,1,0,0.40183678,2.5369978,-4.5027347
1596,BRD-K92073408,norethisterone,2.60747,-15.000673,4.7972803,3,1,0,-2.5319743,2.60747,-15.000673
1597,BRD-K36258877,AZ-10417808,-2.8541226,18.185295,2.6131704,3,1,0,5.9814477,2.6131704,-2.8541226
1598,BRD-K83837640,JNJ-26481585,-11.77156,2.6779423,11.260572,3,1,0,0.72231835,2.6779423,-11.77156
1599,BRD-K59256312,gabexate,-0.88090205,9.469586,2.6779423,3,1,0,3.755542,2.6779423,-0.88090205
1600,BRD-K97514127,vinorelbine,6.6311197,-62.754456,2.7021058,3,1,0,-17.807077,2.7021058,-62.754456
1601,BRD-K57718010,pentylenetetrazol,-0.13865657,8.280479,2.7484143,3,1,0,3.630079,2.7484143,-0.13865657
1602,BRD-K44432556,VU-0418946-1,2.7484143,-5.320648,29.23923,3,1,0,8.888999,2.7484143,-5.320648
1603,BRD-K53665955,MK-5108,2.774258,-3.9464412,64.75247,3,1,0,21.19343,2.774258,-3.9464412
1604,BRD-K37516142,idebenone,2.8893588,-24.254623,13.823753,3,1,0,-2.513837,2.8893588,-24.254623
1605,BRD-A29901043,KIN001-127,-1.3749247,20.934637,2.8893588,3,1,0,7.483023,2.8893588,-1.3749247
1606,BRD-U08759356,EI-346-erlotinib-analog,2.9245949,20.093979,-3.0655391,3,1,0,6.651012,2.9245949,-3.0655391
1607,BRD-K30743633,TCPOBOP,-4.4397464,18.446648,3.030303,3,1,0,5.679068,3.030303,-4.4397464
1608,BRD-A63998256,helveticoside,-4.569541,3.1589756,21.640308,3,1,0,6.743248,3.1589756,-4.569541
1609,BRD-K47679368,bromfenac,3.7702608,-7.827222,3.211668,3,1,0,-0.28176436,3.211668,-7.827222
1610,BRD-K19309090,SR-95639A,-1.4799154,14.771221,3.2769556,3,1,0,5.5227532,3.2769556,-1.4799154
1611,BRD-A45140972,meclocycline,-1.2332629,3.3629298,7.326838,3,1,0,3.1521683,3.3629298,-1.2332629
1612,BRD-K08619574,thioproperazine,-0.5285412,3.4544368,5.1245055,3,1,0,2.683467,3.4544368,-0.5285412
1613,BRD-K02130563,panobinostat,-0.1597027,74.03336,3.5236082,3,1,0,25.799088,3.5236082,-0.1597027
1614,BRD-K43860855,iobenguane,3.911205,3.5588443,-29.17883,3,1,0,-7.23626,3.5588443,-29.17883
1615,BRD-A50764878,MDL-73005EF,-0.95137423,7.751938,3.579327,3,1,0,3.4599636,3.579327,-0.95137423
1616,BRD-K64746805,MBCQ,-5.625511,3.5951293,12.267022,3,1,0,3.4122133,3.5951293,-5.625511
1617,BRD-A13946108,sulindac,-2.3608174,5.106444,3.6293163,3,1,0,2.1249807,3.6293163,-2.3608174
1618,BRD-A04706586,bucladesine,-0.031849213,5.3525233,3.6293163,3,1,0,2.9833305,3.6293163,-0.031849213
1619,BRD-K45296539,ZD-7114,-3.574963,3.6678023,7.053278,3,1,0,2.3820393,3.6678023,-3.574963
1620,BRD-A39522003,OMDM-2,-1.1067486,3.6921637,19.634848,3,1,0,7.406754,3.6921637,-1.1067486
1621,BRD-K01436366,XMD-1150,3.7350247,4.402099,-31.397861,3,1,0,-7.7535787,3.7350247,-31.397861
1622,BRD-K08287586,butyl-paraben,-0.845666,3.86905,8.733033,3,1,0,3.9188058,3.86905,-0.845666
1623,BRD-K30563334,rifabutin,-1.3742071,3.9827685,5.5774617,3,1,0,2.7286742,3.9827685,-1.3742071
1624,BRD-K69328504,L-690488,5.1932173,4.0521493,-6.0915756,3,1,0,1.0512637,4.0521493,-6.0915756
1625,BRD-K26674531,GR-235,-8.631996,6.4661145,4.1226215,3,1,0,0.6522465,4.1226215,-8.631996
1626,BRD-A56012032,thiorphan,-5.736207,4.2828283,10.709205,3,1,0,3.0852754,4.2828283,-5.736207
1627,BRD-A66199457,asiaticoside,-0.88090205,4.2900295,4.487447,3,1,0,2.6321914,4.2900295,-0.88090205
1628,BRD-K96809896,SKF-86002,-0.95137423,17.199095,4.5560064,3,1,0,6.9345756,4.5560064,-0.95137423
1629,BRD-A87719232,naproxen,-0.3523608,4.580691,8.108566,3,1,0,4.1122985,4.580691,-0.3523608
1630,BRD-K41996876,tyrphostin-1,-0.14094433,4.721635,7.223203,3,1,0,3.934631,4.721635,-0.14094433
1631,BRD-K18742343,H-8,-0.31712472,4.726815,6.3931565,3,1,0,3.6009493,4.726815,-0.31712472
1632,BRD-M45964048,verteporfin,-0.2114165,4.791438,14.410336,3,1,0,6.3301196,4.791438,-0.2114165
1633,BRD-K74212935,ergocryptine,-11.137169,4.844303,13.746068,3,1,0,2.4844005,4.844303,-11.137169
1634,BRD-K70577657,H-9,-59.453632,4.8625793,34.392494,3,1,0,-6.732853,4.8625793,-59.453632
1635,BRD-A64977602,mirtazapine,-1.2684989,4.9330516,6.4018764,3,1,0,3.3554764,4.9330516,-1.2684989
1636,BRD-K20168442,vecuronium,-4.0169134,4.9682875,47.003574,3,1,0,15.9849825,4.9682875,-4.0169134
1637,BRD-K87024524,phenelzine,-0.3523608,5.041535,10.808001,3,1,0,5.1657248,5.041535,-0.3523608
1638,BRD-K75641298,metoclopramide,-18.738724,5.0739956,8.229088,3,1,0,-1.8118801,5.0739956,-18.738724
1639,BRD-K98530306,clonidine,-2.3608174,5.080403,12.191541,3,1,0,4.9703755,5.080403,-2.3608174
1640,BRD-K58772419,AZD-6482,5.1360574,-0.31712472,10.838478,3,1,0,5.219137,5.1360574,-0.31712472
1641,BRD-K18799075,BAY-59-3074,-1.7099358,5.502062,5.897625,3,1,0,3.2299168,5.502062,-1.7099358
1642,BRD-K21548250,moracizine,-27.150051,5.567301,38.59937,3,1,0,5.672207,5.567301,-27.150051
1643,BRD-A44448661,pentobarbital,-0.10570825,40.79742,5.573604,3,1,0,15.421772,5.573604,-0.10570825
1644,BRD-K51276371,aloisine,-1.7618041,33.691708,5.602537,3,1,0,12.510814,5.602537,-1.7618041
1645,BRD-K64314806,BRD-K64314806,5.6730094,28.232367,-27.075842,3,1,0,2.2765114,5.6730094,-27.075842
1646,BRD-A41450521,tosufloxacin,-0.007384878,5.684049,12.35308,3,1,0,6.0099144,5.684049,-0.007384878
1647,BRD-K54665485,R-59022,-19.13116,12.40317,5.992589,3,1,0,-0.24513371,5.992589,-19.13116
1648,BRD-K77925998,quipazine,-0.09235572,6.5802484,6.0379725,3,1,0,4.1752887,6.0379725,-0.09235572
1649,BRD-A42831637,tetrahydrocannabinol-7-oic-acid,-2.626916,6.1148186,8.74241,3,1,0,4.076771,6.1148186,-2.626916
1650,BRD-K15715913,fluperlapine,-0.070472166,6.156192,10.134911,3,1,0,5.406877,6.156192,-0.070472166
1651,BRD-K66874953,pifithrin-alpha,-0.020076472,6.3355036,14.413806,3,1,0,6.9097443,6.3355036,-0.020076472
1652,BRD-A06726973,dibutyrylcyclic-gmp,-0.7399577,6.3417206,19.94204,3,1,0,8.514601,6.3417206,-0.7399577
1653,BRD-A61899133,catechin,-61.24913,6.3531103,8.961661,3,1,0,-15.311452,6.3531103,-61.24913
1654,BRD-A15010982,HU-211,6.3820233,-19.786514,23.766071,3,1,0,3.45386,6.3820233,-19.786514
1655,BRD-K40919711,BAPTA-AM,-0.66948557,6.400026,7.9066176,3,1,0,4.545719,6.400026,-0.66948557
1656,BRD-A09925278,etilefrine,-15.675967,10.004815,6.4135356,3,1,0,0.247461,6.4135356,-15.675967
1657,BRD-K47983010,BX-795,-0.3523608,6.4560556,25.334702,3,1,0,10.479465,6.4560556,-0.3523608
1658,BRD-A80928489,1-monopalmitin,-20.007776,16.072855,6.457367,3,1,0,0.84081525,6.457367,-20.007776
1659,BRD-K99063460,didanosine,-2.7484143,12.961865,6.600071,3,1,0,5.604507,6.600071,-2.7484143
1660,BRD-K53414658,tivozanib,-1.2332629,10.26399,6.7300916,3,1,0,5.2536063,6.7300916,-1.2332629
1661,BRD-A36217750,sulfinpyrazone,-2.8893588,6.747149,17.111385,3,1,0,6.989725,6.747149,-2.8893588
1662,BRD-A75368507,demeclocycline,-19.300869,23.045828,6.79477,3,1,0,3.5132427,6.79477,-19.300869
1663,BRD-A72703248,SKF-96365,7.799859,-2.2320645,6.9599085,3,1,0,4.175901,6.9599085,-2.2320645
1664,BRD-K86003836,flubendazole,6.9792514,-9.055673,86.73811,3,1,0,28.220564,6.9792514,-9.055673
1665,BRD-K36965586,m-chlorophenylbiguanide,-15.503474,6.99123,8.300879,3,1,0,-0.07045523,6.99123,-15.503474
1666,BRD-K17075857,chloroxine,-0.28188866,7.0696154,16.698763,3,1,0,7.8288302,7.0696154,-0.28188866
1667,BRD-A43974499,reboxetine,-1.6208597,21.89494,7.1529245,3,1,0,9.142335,7.1529245,-1.6208597
1668,BRD-K98143437,SB-239063,-3.9464412,7.3615193,13.776866,3,1,0,5.730648,7.3615193,-3.9464412
1669,BRD-K50384076,"7,4'-dihydroxyflavone",20.508255,7.384945,-7.554082,3,1,0,6.7797065,7.384945,-7.554082
1670,BRD-K41868777,W-5,7.5144367,-20.939075,11.580974,3,1,0,-0.61455506,7.5144367,-20.939075
1671,BRD-A61856038,tremulacin,-1.4799154,7.5889435,9.113768,3,1,0,5.074265,7.5889435,-1.4799154
1672,BRD-K93332168,isocarboxazid,-1.6208597,20.7551,7.760642,3,1,0,8.964961,7.760642,-1.6208597
1673,BRD-K54987996,CAY-10578,7.804648,-31.30797,33.192955,3,1,0,3.2298775,7.804648,-31.30797
1674,BRD-K16336526,capsaicin,7.865531,-3.5673401,15.606114,3,1,0,6.634768,7.865531,-3.5673401
1675,BRD-A63346720,rimcazole,-16.512949,7.8821955,8.333829,3,1,0,-0.09897486,7.8821955,-16.512949
1676,BRD-K21283037,riluzole,-0.9866103,8.107633,16.472849,3,1,0,7.864624,8.107633,-0.9866103
1677,BRD-K95901403,XL-147,-2.34811,8.809493,8.138752,3,1,0,4.866712,8.138752,-2.34811
1678,BRD-K77771411,moxonidine,-0.066403314,15.254639,8.399403,3,1,0,7.8625464,8.399403,-0.066403314
1679,BRD-K07325606,hispidin,-1.1627907,8.650913,14.153927,3,1,0,7.2140164,8.650913,-1.1627907
1680,BRD-K49111258,prazosin,-0.0075403387,8.654278,20.581604,3,1,0,9.742781,8.654278,-0.0075403387
1681,BRD-K13544237,r(-)-propylnorapomorphine,-0.070472166,8.672297,23.23481,3,1,0,10.612211,8.672297,-0.070472166
1682,BRD-K66788707,fludarabine,-15.436663,14.655455,8.738548,3,1,0,2.6524467,8.738548,-15.436663
1683,BRD-K91301684,noscapine,-21.073896,8.8229475,19.01582,3,1,0,2.2549572,8.8229475,-21.073896
1684,BRD-K81272440,dantrolene,-0.7047216,21.643755,8.910502,3,1,0,9.949845,8.910502,-0.7047216
1685,BRD-K89595132,chlorphenamine,-2.4312897,8.947096,9.417028,3,1,0,5.310945,8.947096,-2.4312897
1686,BRD-K46678324,RHO-kinase-inhibitor-II,-5.6730094,23.144753,8.98619,3,1,0,8.819311,8.98619,-5.6730094
1687,BRD-K64157027,ZD-2079,-2.3608174,9.121145,14.818721,3,1,0,7.193016,9.121145,-2.3608174
1688,BRD-A01826957,xanthinol,-3.1007752,35.584896,9.125843,3,1,0,13.8699875,9.125843,-3.1007752
1689,BRD-K23383398,T-0901317,-0.02110169,9.161382,49.728386,3,1,0,19.622889,9.161382,-0.02110169
1690,BRD-A59303141,quinethazone,-0.422833,9.328825,12.031386,3,1,0,6.979126,9.328825,-0.422833
1691,BRD-A84189516,baccatin-III,-0.3875969,22.662453,9.330641,3,1,0,10.535166,9.330641,-0.3875969
1692,BRD-A85472596,L-670596,-4.1226215,9.501084,38.792145,3,1,0,14.7235365,9.501084,-4.1226215
1693,BRD-A69512159,carbidopa,-3.0904856,10.150555,12.61379,3,1,0,6.557953,10.150555,-3.0904856
1694,BRD-K39621635,artemether,-0.8104299,16.326223,10.228869,3,1,0,8.581553,10.228869,-0.8104299
1695,BRD-K47105409,AG-490,-0.2114165,10.369073,47.16039,3,1,0,19.106014,10.369073,-0.2114165
1696,BRD-K89402695,L-655240,-0.66948557,10.513257,19.494234,3,1,0,9.779336,10.513257,-0.66948557
1697,BRD-K32164935,tolazamide,-6.3666553,10.528284,11.641811,3,1,0,5.267813,10.528284,-6.3666553
1698,BRD-K09790412,H-9,-22.359806,10.60752,40.05979,3,1,0,9.435836,10.60752,-22.359806
1699,BRD-A87125127,3-matida,-32.812042,10.702262,13.040359,3,1,0,-3.0231407,10.702262,-32.812042
1700,BRD-A62021152,WAY-161503,-0.6276579,10.821315,27.131733,3,1,0,12.441796,10.821315,-0.6276579
1701,BRD-K94887716,TFMPP,25.562857,-12.006098,10.902482,3,1,0,8.15308,10.902482,-12.006098
1702,BRD-K00234327,RU-24969,-3.911205,11.077289,13.716144,3,1,0,6.9607425,11.077289,-3.911205
1703,BRD-K51465424,ritodrine,-3.829783,11.560943,17.240185,3,1,0,8.323782,11.560943,-3.829783
1704,BRD-A32349859,methyl-angolensate,11.709373,55.13793,-4.8963547,3,1,0,20.650316,11.709373,-4.8963547
1705,BRD-K29950728,clomifene,-0.070472166,28.007252,12.365902,3,1,0,13.434227,12.365902,-0.070472166
1706,BRD-A54487287,cortisone-acetate,-1.0570824,17.520718,12.414333,3,1,0,9.625989,12.414333,-1.0570824
1707,BRD-K80315159,DPPE,20.195004,12.475451,-10.883019,3,1,0,7.2624784,12.475451,-10.883019
1708,BRD-K37561857,zardaverine,-0.7047216,20.345295,12.481403,3,1,0,10.707325,12.481403,-0.7047216
1709,BRD-A58048407,nimodipine,-0.5285412,12.572415,27.16492,3,1,0,13.069598,12.572415,-0.5285412
1710,BRD-A96882008,L-732138,-3.2417195,12.762732,28.852169,3,1,0,12.79106,12.762732,-3.2417195
1711,BRD-K73589401,corticosterone,-2.2551093,12.983782,14.911485,3,1,0,8.54672,12.983782,-2.2551093
1712,BRD-K75532464,FTI-276,-1.4446794,14.88031,13.117397,3,1,0,8.851009,13.117397,-1.4446794
1713,BRD-A36471396,biperiden,13.322994,-6.548071,25.57633,3,1,0,10.7837515,13.322994,-6.548071
1714,BRD-K55191674,benzylpenicillin,-1.3389711,25.519897,13.714516,3,1,0,12.631814,13.714516,-1.3389711
1715,BRD-K32906660,bis-tyrphostin,-1.9027485,35.497696,13.7739525,3,1,0,15.789634,13.7739525,-1.9027485
1716,BRD-K80970344,pyrrolidine-dithiocarbamate,65.93393,13.857103,-1.6570648,3,1,0,26.044657,13.857103,-1.6570648
1717,BRD-A70449690,forskolin,-32.30391,46.48454,13.878733,3,1,0,9.353122,13.878733,-32.30391
1718,BRD-K76587808,fraxetin,-6.317528,13.939706,24.678932,3,1,0,10.767036,13.939706,-6.317528
1719,BRD-K52989797,clomipramine,-0.2114165,38.948135,13.984621,3,1,0,17.573778,13.984621,-0.2114165
1720,BRD-A08709697,heliotrine,-1.0923185,14.141226,27.5596,3,1,0,13.53617,14.141226,-1.0923185
1721,BRD-K03981224,ethisterone,-29.872257,31.177483,14.451266,3,1,0,5.2521644,14.451266,-29.872257
1722,BRD-K00532621,midazolam,-0.422833,55.292656,14.604107,3,1,0,23.157974,14.604107,-0.422833
1723,BRD-A37492983,iocetamic-acid,-41.05834,14.796625,22.002594,3,1,0,-1.419707,14.796625,-41.05834
1724,BRD-K96084870,DMBI,-0.14094433,26.960697,14.963331,3,1,0,13.927693,14.963331,-0.14094433
1725,BRD-K12219985,glipizide,-0.10570825,16.699696,15.158441,3,1,0,10.584142,15.158441,-0.10570825
1726,BRD-K56429665,calcipotriol,-0.030148637,15.431152,46.43157,3,1,0,20.610857,15.431152,-0.030148637
1727,BRD-K64994968,progesterone,-0.7751938,24.944958,15.534517,3,1,0,13.234761,15.534517,-0.7751938
1728,BRD-K89162000,tandutinib,-17.12805,15.869639,24.585335,3,1,0,7.775642,15.869639,-17.12805
1729,BRD-K93080877,Ala-Ala-Phe-CMK,15.89094,73.53767,-25.772346,3,1,0,21.218752,15.89094,-25.772346
1730,BRD-K91781484,BRD-K91781484,17.873634,-8.247793,16.295135,3,1,0,8.640326,16.295135,-8.247793
1731,BRD-K26548821,quinpirol-(-),-7.434813,39.334263,16.349844,3,1,0,16.083097,16.349844,-7.434813
1732,BRD-K62353524,DY-131,-4.6922846,16.494987,24.461958,3,1,0,12.088222,16.494987,-4.6922846
1733,BRD-K10974103,diloxanide,16.703625,-4.115307,17.118458,3,1,0,9.902259,16.703625,-4.115307
1734,BRD-K08890269,CO-102862,-0.5285412,34.669174,17.081451,3,1,0,17.074028,17.081451,-0.5285412
1735,BRD-K25311561,KU-55933,41.19262,17.302792,-9.392183,3,1,0,16.367743,17.302792,-9.392183
1736,BRD-K15108141,gemcitabine,-0.04165677,17.333858,31.457869,3,1,0,16.250023,17.333858,-0.04165677
1737,BRD-A36151937,genistein,-0.7399577,17.387342,38.43474,3,1,0,18.360708,17.387342,-0.7399577
1738,BRD-K76133116,benzydamine,-10.579682,18.643478,17.807243,3,1,0,8.62368,17.807243,-10.579682
1739,BRD-A72758037,asiatic-acid,-0.24665257,22.45792,18.140451,3,1,0,13.450574,18.140451,-0.24665257
1740,BRD-K15107389,BRD-K15107389,-2.6659064,18.47464,71.23752,3,1,0,29.015417,18.47464,-2.6659064
1741,BRD-A54880345,etomidate,-1.6281624,21.867249,19.128286,3,1,0,13.122458,19.128286,-1.6281624
1742,BRD-K77830450,forskolin,-2.570825,19.257961,20.938223,3,1,0,12.541786,19.257961,-2.570825
1743,BRD-K86191271,cytosporone-b,-0.3875969,19.324753,26.027359,3,1,0,14.988172,19.324753,-0.3875969
1744,BRD-K25991148,warfarin,-6.7300916,19.415348,27.213917,3,1,0,13.299725,19.415348,-6.7300916
1745,BRD-A46747628,ouabain,-0.95137423,23.201422,19.430412,3,1,0,13.893487,19.430412,-0.95137423
1746,BRD-K12867552,PCI-24781,-1.0311748,71.10031,19.461924,3,1,0,29.843687,19.461924,-1.0311748
1747,BRD-K41337261,ZM-306416,-2.2903454,20.630163,20.005981,3,1,0,12.781934,20.005981,-2.2903454
1748,BRD-K94919853,10H-phenothiazin-10-yl)(p-tolyl)methanone,-15.768282,25.398825,20.279013,3,1,0,9.9698515,20.279013,-15.768282
1749,BRD-A15530910,SDZ-21009,-0.66948557,36.04365,20.298985,3,1,0,18.557716,20.298985,-0.66948557
1750,BRD-A17664363,BRD-A17664363,-1.7618041,20.401152,38.315376,3,1,0,18.98491,20.401152,-1.7618041
1751,BRD-K31238592,devazepide,-1.6208597,20.478567,32.096806,3,1,0,16.984837,20.478567,-1.6208597
1752,BRD-A16311756,profenamine,-0.14094433,36.44782,20.844536,3,1,0,19.05047,20.844536,-0.14094433
1753,BRD-K47192521,icosapent,-5.901442,23.746574,20.953571,3,1,0,12.9329,20.953571,-5.901442
1754,BRD-K26241953,piceatannol,-1.7179899,20.962809,21.652721,3,1,0,13.632514,20.962809,-1.7179899
