query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP100,CGS001-51160,VPS28,trt_sh.cgs,-2.9736843
ATLAS_SIG_B_TOP100,CGS001-6944,VPS72,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-23355,VPS8,trt_sh.cgs,25.97084
ATLAS_SIG_B_TOP100,CGS001-7443,VRK1,trt_sh.cgs,16.511215
ATLAS_SIG_B_TOP100,CGS001-7444,VRK2,trt_sh.cgs,46.39169
ATLAS_SIG_B_TOP100,CGS001-51231,VRK3,trt_sh.cgs,7.3141317
ATLAS_SIG_B_TOP100,CGS001-143187,VTI1A,trt_sh.cgs,12.218288
ATLAS_SIG_B_TOP100,CGS001-7453,WARS,trt_sh.cgs,-80.5156
ATLAS_SIG_B_TOP100,CGS001-10352,WARS2,trt_sh.cgs,56.38334
ATLAS_SIG_B_TOP100,CGS001-10810,WASF3,trt_sh.cgs,-20.849192
ATLAS_SIG_B_TOP100,CGS001-11180,WDR6,trt_sh.cgs,12.437347
ATLAS_SIG_B_TOP100,CGS001-80349,WDR61,trt_sh.cgs,73.395935
ATLAS_SIG_B_TOP100,CGS001-93594,WDR67,trt_sh.cgs,34.666794
ATLAS_SIG_B_TOP100,CGS001-23335,WDR7,trt_sh.cgs,-12.421053
ATLAS_SIG_B_TOP100,CGS001-23038,WDTC1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7465,WEE1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-10406,WFDC2,trt_sh.cgs,41.900723
ATLAS_SIG_B_TOP100,CGS001-7466,WFS1,trt_sh.cgs,-64.62731
ATLAS_SIG_B_TOP100,CGS001-7468,WHSC1,trt_sh.cgs,23.532333
ATLAS_SIG_B_TOP100,CGS001-147179,WIPF2,trt_sh.cgs,-2.8157895
ATLAS_SIG_B_TOP100,CGS001-7471,WNT1,trt_sh.cgs,7.9306927
ATLAS_SIG_B_TOP100,CGS001-7480,WNT10B,trt_sh.cgs,23.315475
ATLAS_SIG_B_TOP100,CGS001-7481,WNT11,trt_sh.cgs,-77.91084
ATLAS_SIG_B_TOP100,CGS001-7474,WNT5A,trt_sh.cgs,5.5866995
ATLAS_SIG_B_TOP100,CGS001-7477,WNT7B,trt_sh.cgs,-13.805677
ATLAS_SIG_B_TOP100,CGS001-7483,WNT9A,trt_sh.cgs,-16.363836
ATLAS_SIG_B_TOP100,CGS001-7484,WNT9B,trt_sh.cgs,-14.026316
ATLAS_SIG_B_TOP100,CGS001-7485,WRB,trt_sh.cgs,-2.1578948
ATLAS_SIG_B_TOP100,CGS001-7486,WRN,trt_sh.cgs,57.57316
ATLAS_SIG_B_TOP100,CGS001-7490,WT1,trt_sh.cgs,8.596162
ATLAS_SIG_B_TOP100,CGS001-9589,WTAP,trt_sh.cgs,88.07489
ATLAS_SIG_B_TOP100,CGS001-51741,WWOX,trt_sh.cgs,53.277767
ATLAS_SIG_B_TOP100,CGS001-25937,WWTR1,trt_sh.cgs,27.063353
ATLAS_SIG_B_TOP100,CGS001-7494,XBP1,trt_sh.cgs,16.089577
ATLAS_SIG_B_TOP100,CGS001-7504,XK,trt_sh.cgs,-81.22777
ATLAS_SIG_B_TOP100,CGS001-7508,XPC,trt_sh.cgs,-30.525177
ATLAS_SIG_B_TOP100,CGS001-7511,XPNPEP1,trt_sh.cgs,47.38521
ATLAS_SIG_B_TOP100,CGS001-63929,XPNPEP3,trt_sh.cgs,4.425734
ATLAS_SIG_B_TOP100,CGS001-23039,XPO7,trt_sh.cgs,-62.03198
ATLAS_SIG_B_TOP100,CGS001-9213,XPR1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7518,XRCC4,trt_sh.cgs,-52.370396
ATLAS_SIG_B_TOP100,CGS001-7520,XRCC5,trt_sh.cgs,0.65789473
ATLAS_SIG_B_TOP100,CGS001-2547,XRCC6,trt_sh.cgs,-0.7105263
ATLAS_SIG_B_TOP100,CGS001-10413,YAP1,trt_sh.cgs,68.25557
ATLAS_SIG_B_TOP100,CGS001-4904,YBX1,trt_sh.cgs,-79.046234
ATLAS_SIG_B_TOP100,CGS001-7525,YES1,trt_sh.cgs,42.778336
ATLAS_SIG_B_TOP100,CGS001-10652,YKT6,trt_sh.cgs,-33.733074
ATLAS_SIG_B_TOP100,CGS001-10730,YME1L1,trt_sh.cgs,40.489147
ATLAS_SIG_B_TOP100,CGS001-54915,YTHDF1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-51441,YTHDF2,trt_sh.cgs,16.259071
ATLAS_SIG_B_TOP100,CGS001-7533,YWHAH,trt_sh.cgs,30.053349
ATLAS_SIG_B_TOP100,CGS001-10971,YWHAQ,trt_sh.cgs,-4.623224
ATLAS_SIG_B_TOP100,CGS001-7528,YY1,trt_sh.cgs,74.988235
ATLAS_SIG_B_TOP100,CGS001-51776,ZAK,trt_sh.cgs,14.386153
ATLAS_SIG_B_TOP100,CGS001-7535,ZAP70,trt_sh.cgs,-34.64559
ATLAS_SIG_B_TOP100,CGS001-9189,ZBED1,trt_sh.cgs,-7.679332
ATLAS_SIG_B_TOP100,CGS001-9841,ZBTB24,trt_sh.cgs,-53.22622
ATLAS_SIG_B_TOP100,CGS001-7597,ZBTB25,trt_sh.cgs,29.639677
ATLAS_SIG_B_TOP100,CGS001-57684,ZBTB26,trt_sh.cgs,33.060555
ATLAS_SIG_B_TOP100,CGS001-360023,ZBTB41,trt_sh.cgs,4.0230165
ATLAS_SIG_B_TOP100,CGS001-84878,ZBTB45,trt_sh.cgs,13.676205
ATLAS_SIG_B_TOP100,CGS001-140685,ZBTB46,trt_sh.cgs,8.1018915
ATLAS_SIG_B_TOP100,CGS001-3104,ZBTB48,trt_sh.cgs,42.17929
ATLAS_SIG_B_TOP100,CGS001-166793,ZBTB49,trt_sh.cgs,39.906578
ATLAS_SIG_B_TOP100,CGS001-9925,ZBTB5,trt_sh.cgs,-10.747334
ATLAS_SIG_B_TOP100,CGS001-23211,ZC3H4,trt_sh.cgs,-53.189384
ATLAS_SIG_B_TOP100,CGS001-51530,ZC3HC1,trt_sh.cgs,-9.611979
ATLAS_SIG_B_TOP100,CGS001-64429,ZDHHC6,trt_sh.cgs,33.148148
ATLAS_SIG_B_TOP100,CGS001-6935,ZEB1,trt_sh.cgs,20.014925
ATLAS_SIG_B_TOP100,CGS001-10444,ZER1,trt_sh.cgs,92.979355
ATLAS_SIG_B_TOP100,CGS001-54469,ZFAND6,trt_sh.cgs,68.8311
ATLAS_SIG_B_TOP100,CGS001-162239,ZFP1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7771,ZFP112,trt_sh.cgs,6.48526
ATLAS_SIG_B_TOP100,CGS001-7541,ZFP161,trt_sh.cgs,-5.9736843
ATLAS_SIG_B_TOP100,CGS001-124961,ZFP3,trt_sh.cgs,2.3421052
ATLAS_SIG_B_TOP100,CGS001-7538,ZFP36,trt_sh.cgs,33.559944
ATLAS_SIG_B_TOP100,CGS001-677,ZFP36L1,trt_sh.cgs,73.11732
ATLAS_SIG_B_TOP100,CGS001-678,ZFP36L2,trt_sh.cgs,8.682339
ATLAS_SIG_B_TOP100,CGS001-7543,ZFX,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-84936,ZFYVE19,trt_sh.cgs,33.648163
ATLAS_SIG_B_TOP100,CGS001-84619,ZGPAT,trt_sh.cgs,74.52577
ATLAS_SIG_B_TOP100,CGS001-7546,ZIC2,trt_sh.cgs,38.29289
ATLAS_SIG_B_TOP100,CGS001-114026,ZIM3,trt_sh.cgs,37.007473
ATLAS_SIG_B_TOP100,CGS001-342357,ZKSCAN2,trt_sh.cgs,-72.240326
ATLAS_SIG_B_TOP100,CGS001-57178,ZMIZ1,trt_sh.cgs,80.41585
ATLAS_SIG_B_TOP100,CGS001-83637,ZMIZ2,trt_sh.cgs,13.922101
ATLAS_SIG_B_TOP100,CGS001-10269,ZMPSTE24,trt_sh.cgs,-67.91
ATLAS_SIG_B_TOP100,CGS001-7750,ZMYM2,trt_sh.cgs,2.5789473
ATLAS_SIG_B_TOP100,CGS001-10771,ZMYND11,trt_sh.cgs,93.293304
ATLAS_SIG_B_TOP100,CGS001-163071,ZNF114,trt_sh.cgs,-47.352802
ATLAS_SIG_B_TOP100,CGS001-7690,ZNF131,trt_sh.cgs,64.268394
ATLAS_SIG_B_TOP100,CGS001-7692,ZNF133,trt_sh.cgs,-43.92513
ATLAS_SIG_B_TOP100,CGS001-7693,ZNF134,trt_sh.cgs,42.643707
ATLAS_SIG_B_TOP100,CGS001-7697,ZNF138,trt_sh.cgs,-48.205513
ATLAS_SIG_B_TOP100,CGS001-7702,ZNF143,trt_sh.cgs,35.40306
ATLAS_SIG_B_TOP100,CGS001-7727,ZNF174,trt_sh.cgs,-4.9071884
ATLAS_SIG_B_TOP100,CGS001-7728,ZNF175,trt_sh.cgs,-65.19738
ATLAS_SIG_B_TOP100,CGS001-7569,ZNF182,trt_sh.cgs,13.438706
ATLAS_SIG_B_TOP100,CGS001-7748,ZNF195,trt_sh.cgs,-40.691463
ATLAS_SIG_B_TOP100,CGS001-7752,ZNF200,trt_sh.cgs,-77.661064
ATLAS_SIG_B_TOP100,CGS001-7753,ZNF202,trt_sh.cgs,20.012665
ATLAS_SIG_B_TOP100,CGS001-7756,ZNF207,trt_sh.cgs,-3.0
ATLAS_SIG_B_TOP100,CGS001-7988,ZNF212,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7760,ZNF213,trt_sh.cgs,6.5
ATLAS_SIG_B_TOP100,CGS001-7764,ZNF217,trt_sh.cgs,86.430466
ATLAS_SIG_B_TOP100,CGS001-51222,ZNF219,trt_sh.cgs,4.105263
ATLAS_SIG_B_TOP100,CGS001-7775,ZNF232,trt_sh.cgs,6.9115477
ATLAS_SIG_B_TOP100,CGS001-10472,ZNF238,trt_sh.cgs,-53.271187
ATLAS_SIG_B_TOP100,CGS001-7572,ZNF24,trt_sh.cgs,-28.84577
ATLAS_SIG_B_TOP100,CGS001-10127,ZNF263,trt_sh.cgs,29.396534
ATLAS_SIG_B_TOP100,CGS001-10781,ZNF266,trt_sh.cgs,-86.50313
ATLAS_SIG_B_TOP100,CGS001-10308,ZNF267,trt_sh.cgs,-75.309135
ATLAS_SIG_B_TOP100,CGS001-10795,ZNF268,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-10793,ZNF273,trt_sh.cgs,-0.9736842
ATLAS_SIG_B_TOP100,CGS001-10782,ZNF274,trt_sh.cgs,-53.250217
ATLAS_SIG_B_TOP100,CGS001-11179,ZNF277,trt_sh.cgs,-40.24021
ATLAS_SIG_B_TOP100,CGS001-23528,ZNF281,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-162979,ZNF296,trt_sh.cgs,16.527784
ATLAS_SIG_B_TOP100,CGS001-91975,ZNF300,trt_sh.cgs,27.117353
ATLAS_SIG_B_TOP100,CGS001-57693,ZNF317,trt_sh.cgs,22.006721
ATLAS_SIG_B_TOP100,CGS001-24149,ZNF318,trt_sh.cgs,59.05777
ATLAS_SIG_B_TOP100,CGS001-7580,ZNF32,trt_sh.cgs,19.7565
ATLAS_SIG_B_TOP100,CGS001-25799,ZNF324,trt_sh.cgs,13.415937
ATLAS_SIG_B_TOP100,CGS001-55422,ZNF331,trt_sh.cgs,69.56531
ATLAS_SIG_B_TOP100,CGS001-84449,ZNF333,trt_sh.cgs,22.021938
ATLAS_SIG_B_TOP100,CGS001-59348,ZNF350,trt_sh.cgs,1.5789474
ATLAS_SIG_B_TOP100,CGS001-117608,ZNF354B,trt_sh.cgs,-56.101162
ATLAS_SIG_B_TOP100,CGS001-22891,ZNF365,trt_sh.cgs,35.825764
ATLAS_SIG_B_TOP100,CGS001-167465,ZNF366,trt_sh.cgs,75.47043
ATLAS_SIG_B_TOP100,CGS001-171017,ZNF384,trt_sh.cgs,-46.414257
ATLAS_SIG_B_TOP100,CGS001-151126,ZNF385B,trt_sh.cgs,-30.07433
ATLAS_SIG_B_TOP100,CGS001-55893,ZNF395,trt_sh.cgs,-31.394485
ATLAS_SIG_B_TOP100,CGS001-147686,ZNF418,trt_sh.cgs,13.77221
ATLAS_SIG_B_TOP100,CGS001-79088,ZNF426,trt_sh.cgs,17.777153
ATLAS_SIG_B_TOP100,CGS001-9668,ZNF432,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-163059,ZNF433,trt_sh.cgs,-13.163636
ATLAS_SIG_B_TOP100,CGS001-54925,ZNF434,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-80818,ZNF436,trt_sh.cgs,-33.494755
ATLAS_SIG_B_TOP100,CGS001-55311,ZNF444,trt_sh.cgs,-54.092255
ATLAS_SIG_B_TOP100,CGS001-203523,ZNF449,trt_sh.cgs,42.303078
ATLAS_SIG_B_TOP100,CGS001-26036,ZNF451,trt_sh.cgs,4.1467657
ATLAS_SIG_B_TOP100,CGS001-285676,ZNF454,trt_sh.cgs,-17.028759
ATLAS_SIG_B_TOP100,CGS001-58499,ZNF462,trt_sh.cgs,-27.607792
ATLAS_SIG_B_TOP100,CGS001-25888,ZNF473,trt_sh.cgs,16.169544
ATLAS_SIG_B_TOP100,CGS001-90649,ZNF486,trt_sh.cgs,23.031128
ATLAS_SIG_B_TOP100,CGS001-118738,ZNF488,trt_sh.cgs,-58.450363
ATLAS_SIG_B_TOP100,CGS001-57474,ZNF490,trt_sh.cgs,-58.346706
ATLAS_SIG_B_TOP100,CGS001-115560,ZNF501,trt_sh.cgs,32.208447
ATLAS_SIG_B_TOP100,CGS001-91392,ZNF502,trt_sh.cgs,-57.854042
ATLAS_SIG_B_TOP100,CGS001-340385,ZNF517,trt_sh.cgs,17.50987
ATLAS_SIG_B_TOP100,CGS001-162655,ZNF519,trt_sh.cgs,-75.42255
ATLAS_SIG_B_TOP100,CGS001-25925,ZNF521,trt_sh.cgs,-59.93199
ATLAS_SIG_B_TOP100,CGS001-147807,ZNF524,trt_sh.cgs,16.417923
ATLAS_SIG_B_TOP100,CGS001-125919,ZNF543,trt_sh.cgs,13.308807
ATLAS_SIG_B_TOP100,CGS001-339327,ZNF546,trt_sh.cgs,-14.64189
ATLAS_SIG_B_TOP100,CGS001-147694,ZNF548,trt_sh.cgs,-41.84254
ATLAS_SIG_B_TOP100,CGS001-90233,ZNF551,trt_sh.cgs,-38.440376
ATLAS_SIG_B_TOP100,CGS001-115196,ZNF554,trt_sh.cgs,28.077343
ATLAS_SIG_B_TOP100,CGS001-148156,ZNF558,trt_sh.cgs,-23.05492
ATLAS_SIG_B_TOP100,CGS001-84527,ZNF559,trt_sh.cgs,5.3849306
ATLAS_SIG_B_TOP100,CGS001-93134,ZNF561,trt_sh.cgs,29.4038
ATLAS_SIG_B_TOP100,CGS001-54811,ZNF562,trt_sh.cgs,19.76964
ATLAS_SIG_B_TOP100,CGS001-147837,ZNF563,trt_sh.cgs,-58.70156
ATLAS_SIG_B_TOP100,CGS001-163081,ZNF567,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-126295,ZNF57,trt_sh.cgs,-53.238533
ATLAS_SIG_B_TOP100,CGS001-79177,ZNF576,trt_sh.cgs,-78.644196
ATLAS_SIG_B_TOP100,CGS001-84765,ZNF577,trt_sh.cgs,-20.458664
ATLAS_SIG_B_TOP100,CGS001-147948,ZNF582,trt_sh.cgs,-33.112602
ATLAS_SIG_B_TOP100,CGS001-147949,ZNF583,trt_sh.cgs,-28.760632
ATLAS_SIG_B_TOP100,CGS001-199704,ZNF585A,trt_sh.cgs,-82.81697
ATLAS_SIG_B_TOP100,CGS001-54807,ZNF586,trt_sh.cgs,-68.45682
ATLAS_SIG_B_TOP100,CGS001-51385,ZNF589,trt_sh.cgs,44.478996
ATLAS_SIG_B_TOP100,CGS001-169270,ZNF596,trt_sh.cgs,-11.011624
ATLAS_SIG_B_TOP100,CGS001-146434,ZNF597,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-84775,ZNF607,trt_sh.cgs,6.0812216
ATLAS_SIG_B_TOP100,CGS001-162963,ZNF610,trt_sh.cgs,5.0263157
ATLAS_SIG_B_TOP100,CGS001-81856,ZNF611,trt_sh.cgs,74.23631
ATLAS_SIG_B_TOP100,CGS001-285267,ZNF619,trt_sh.cgs,-70.110344
ATLAS_SIG_B_TOP100,CGS001-285268,ZNF621,trt_sh.cgs,10.897499
ATLAS_SIG_B_TOP100,CGS001-9831,ZNF623,trt_sh.cgs,-3.0526316
ATLAS_SIG_B_TOP100,CGS001-57547,ZNF624,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-90589,ZNF625,trt_sh.cgs,-3.131579
ATLAS_SIG_B_TOP100,CGS001-199777,ZNF626,trt_sh.cgs,12.373078
ATLAS_SIG_B_TOP100,CGS001-23361,ZNF629,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-115950,ZNF653,trt_sh.cgs,-45.463135
ATLAS_SIG_B_TOP100,CGS001-26149,ZNF658,trt_sh.cgs,16.666954
ATLAS_SIG_B_TOP100,CGS001-389114,ZNF662,trt_sh.cgs,-26.418192
ATLAS_SIG_B_TOP100,CGS001-79862,ZNF669,trt_sh.cgs,-56.085114
ATLAS_SIG_B_TOP100,CGS001-79891,ZNF671,trt_sh.cgs,-5.8157897
ATLAS_SIG_B_TOP100,CGS001-79894,ZNF672,trt_sh.cgs,-19.552792
ATLAS_SIG_B_TOP100,CGS001-55634,ZNF673,trt_sh.cgs,2.7894738
ATLAS_SIG_B_TOP100,CGS001-342926,ZNF677,trt_sh.cgs,5.885384
ATLAS_SIG_B_TOP100,CGS001-339500,ZNF678,trt_sh.cgs,21.927494
ATLAS_SIG_B_TOP100,CGS001-127396,ZNF684,trt_sh.cgs,78.96141
ATLAS_SIG_B_TOP100,CGS001-55657,ZNF692,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-286075,ZNF707,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7625,ZNF74,trt_sh.cgs,-65.49861
ATLAS_SIG_B_TOP100,CGS001-92595,ZNF764,trt_sh.cgs,-5.868265
ATLAS_SIG_B_TOP100,CGS001-79724,ZNF768,trt_sh.cgs,74.82682
ATLAS_SIG_B_TOP100,CGS001-58492,ZNF77,trt_sh.cgs,-21.135063
ATLAS_SIG_B_TOP100,CGS001-146540,ZNF785,trt_sh.cgs,18.382206
ATLAS_SIG_B_TOP100,CGS001-136051,ZNF786,trt_sh.cgs,-3.0963774
ATLAS_SIG_B_TOP100,CGS001-126208,ZNF787,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-163049,ZNF791,trt_sh.cgs,-32.6695
ATLAS_SIG_B_TOP100,CGS001-126375,ZNF792,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7554,ZNF8,trt_sh.cgs,22.100628
ATLAS_SIG_B_TOP100,CGS001-390980,ZNF805,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-7639,ZNF85,trt_sh.cgs,-6.1948504
ATLAS_SIG_B_TOP100,CGS001-168374,ZNF92,trt_sh.cgs,-45.74674
ATLAS_SIG_B_TOP100,CGS001-9326,ZNHIT3,trt_sh.cgs,57.450134
ATLAS_SIG_B_TOP100,CGS001-124626,ZPBP2,trt_sh.cgs,34.83655
ATLAS_SIG_B_TOP100,CGS001-9406,ZRANB2,trt_sh.cgs,65.77978
ATLAS_SIG_B_TOP100,CGS001-8233,ZRSR2,trt_sh.cgs,-77.16138
ATLAS_SIG_B_TOP100,CGS001-284312,ZSCAN1,trt_sh.cgs,47.004948
ATLAS_SIG_B_TOP100,CGS001-146050,ZSCAN29,trt_sh.cgs,-20.989779
ATLAS_SIG_B_TOP100,CGS001-201516,ZSCAN4,trt_sh.cgs,-29.457924
ATLAS_SIG_B_TOP100,CGS001-151112,ZSWIM2,trt_sh.cgs,-69.082375
ATLAS_SIG_B_TOP100,CGS001-9183,ZW10,trt_sh.cgs,-85.25687
ATLAS_SIG_B_TOP100,CGS001-340273,ABCB5,trt_sh.cgs,-16.618938
ATLAS_SIG_B_TOP100,CGS001-22,ABCB7,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-113451,ADC,trt_sh.cgs,52.776955
ATLAS_SIG_B_TOP100,CGS001-156,ADRBK1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-196,AHR,trt_sh.cgs,58.472733
ATLAS_SIG_B_TOP100,CGS001-205,AK4,trt_sh.cgs,4.1830564
ATLAS_SIG_B_TOP100,CGS001-8644,AKR1C3,trt_sh.cgs,80.821785
ATLAS_SIG_B_TOP100,CGS001-10000,AKT3,trt_sh.cgs,18.879484
ATLAS_SIG_B_TOP100,CGS001-219,ALDH1B1,trt_sh.cgs,-65.24446
ATLAS_SIG_B_TOP100,CGS001-224,ALDH3A2,trt_sh.cgs,-82.731476
ATLAS_SIG_B_TOP100,CGS001-222,ALDH3B2,trt_sh.cgs,-41.07607
ATLAS_SIG_B_TOP100,CGS001-226,ALDOA,trt_sh.cgs,17.32383
ATLAS_SIG_B_TOP100,CGS001-283,ANG,trt_sh.cgs,5.753192
ATLAS_SIG_B_TOP100,CGS001-301,ANXA1,trt_sh.cgs,-2.1578948
ATLAS_SIG_B_TOP100,CGS001-8905,AP1S2,trt_sh.cgs,-5.131579
ATLAS_SIG_B_TOP100,CGS001-11154,AP4S1,trt_sh.cgs,-6.5263157
ATLAS_SIG_B_TOP100,CGS001-9826,ARHGEF11,trt_sh.cgs,-57.634186
ATLAS_SIG_B_TOP100,CGS001-121549,ASCL4,trt_sh.cgs,1.9864857
ATLAS_SIG_B_TOP100,CGS001-476,ATP1A1,trt_sh.cgs,-81.887596
ATLAS_SIG_B_TOP100,CGS001-516,ATP5G1,trt_sh.cgs,-2.6578948
ATLAS_SIG_B_TOP100,CGS001-527,ATP6V0C,trt_sh.cgs,76.6484
ATLAS_SIG_B_TOP100,CGS001-64343,AZI2,trt_sh.cgs,61.167557
ATLAS_SIG_B_TOP100,CGS001-572,BAD,trt_sh.cgs,-23.621502
ATLAS_SIG_B_TOP100,CGS001-10538,BATF,trt_sh.cgs,-1.9736842
ATLAS_SIG_B_TOP100,CGS001-55509,BATF3,trt_sh.cgs,-33.69615
ATLAS_SIG_B_TOP100,CGS001-645,BLVRB,trt_sh.cgs,-80.13295
ATLAS_SIG_B_TOP100,CGS001-8315,BRAP,trt_sh.cgs,35.218525
ATLAS_SIG_B_TOP100,CGS001-10902,BRD8,trt_sh.cgs,-2.0016072
ATLAS_SIG_B_TOP100,CGS001-91304,C19ORF6,trt_sh.cgs,28.702564
ATLAS_SIG_B_TOP100,CGS001-805,CALM2,trt_sh.cgs,0.84210527
ATLAS_SIG_B_TOP100,CGS001-84290,CAPNS2,trt_sh.cgs,21.824244
ATLAS_SIG_B_TOP100,CGS001-833,CARS,trt_sh.cgs,1.8947369
ATLAS_SIG_B_TOP100,CGS001-9134,CCNE2,trt_sh.cgs,43.30788
ATLAS_SIG_B_TOP100,CGS001-1019,CDK4,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-81620,CDT1,trt_sh.cgs,14.125208
ATLAS_SIG_B_TOP100,CGS001-4680,CEACAM6,trt_sh.cgs,65.53848
ATLAS_SIG_B_TOP100,CGS001-1072,CFL1,trt_sh.cgs,-16.07736
ATLAS_SIG_B_TOP100,CGS001-1119,CHKA,trt_sh.cgs,24.030212
ATLAS_SIG_B_TOP100,CGS001-9541,CIR1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-11113,CIT,trt_sh.cgs,-69.22101
ATLAS_SIG_B_TOP100,CGS001-22883,CLSTN1,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-54805,CNNM2,trt_sh.cgs,-68.13069
ATLAS_SIG_B_TOP100,CGS001-1314,COPA,trt_sh.cgs,59.177246
ATLAS_SIG_B_TOP100,CGS001-9318,COPS2,trt_sh.cgs,7.6710596
ATLAS_SIG_B_TOP100,CGS001-27297,CRCP,trt_sh.cgs,-13.332902
ATLAS_SIG_B_TOP100,CGS001-1455,CSNK1G2,trt_sh.cgs,31.64846
ATLAS_SIG_B_TOP100,CGS001-1456,CSNK1G3,trt_sh.cgs,14.179959
ATLAS_SIG_B_TOP100,CGS001-1487,CTBP1,trt_sh.cgs,1.4473684
ATLAS_SIG_B_TOP100,CGS001-1512,CTSH,trt_sh.cgs,27.028902
ATLAS_SIG_B_TOP100,CGS001-3579,CXCR2,trt_sh.cgs,-31.289782
ATLAS_SIG_B_TOP100,CGS001-1528,CYB5A,trt_sh.cgs,26.101992
ATLAS_SIG_B_TOP100,CGS001-80777,CYB5B,trt_sh.cgs,37.59845
ATLAS_SIG_B_TOP100,CGS001-54205,CYCS,trt_sh.cgs,57.969254
ATLAS_SIG_B_TOP100,CGS001-1543,CYP1A1,trt_sh.cgs,18.250687
ATLAS_SIG_B_TOP100,CGS001-1613,DAPK3,trt_sh.cgs,12.203117
ATLAS_SIG_B_TOP100,CGS001-160851,DGKH,trt_sh.cgs,-68.303085
ATLAS_SIG_B_TOP100,CGS001-10901,DHRS4,trt_sh.cgs,63.69693
ATLAS_SIG_B_TOP100,CGS001-22894,DIS3,trt_sh.cgs,-39.928482
ATLAS_SIG_B_TOP100,CGS001-1871,E2F3,trt_sh.cgs,17.957878
ATLAS_SIG_B_TOP100,CGS001-79733,E2F8,trt_sh.cgs,-40.325752
ATLAS_SIG_B_TOP100,CGS001-2004,ELK3,trt_sh.cgs,-83.6085
ATLAS_SIG_B_TOP100,CGS001-64123,ELTD1,trt_sh.cgs,6.3157897
ATLAS_SIG_B_TOP100,CGS001-54749,EPDR1,trt_sh.cgs,-30.978271
ATLAS_SIG_B_TOP100,CGS001-2064,ERBB2,trt_sh.cgs,40.656227
ATLAS_SIG_B_TOP100,CGS001-2099,ESR1,trt_sh.cgs,0.36842105
ATLAS_SIG_B_TOP100,CGS001-54536,EXOC6,trt_sh.cgs,-30.607067
ATLAS_SIG_B_TOP100,CGS001-2160,F11,trt_sh.cgs,83.426834
ATLAS_SIG_B_TOP100,CGS001-2322,FLT3,trt_sh.cgs,-29.063358
ATLAS_SIG_B_TOP100,CGS001-286380,FOXD4L3,trt_sh.cgs,36.565514
ATLAS_SIG_B_TOP100,CGS001-116113,FOXP4,trt_sh.cgs,-14.3818655
ATLAS_SIG_B_TOP100,CGS001-10841,FTCD,trt_sh.cgs,75.1034
ATLAS_SIG_B_TOP100,CGS001-2539,G6PD,trt_sh.cgs,19.18307
ATLAS_SIG_B_TOP100,CGS001-2558,GABRA5,trt_sh.cgs,-11.045584
ATLAS_SIG_B_TOP100,CGS001-57798,GATAD1,trt_sh.cgs,62.37676
ATLAS_SIG_B_TOP100,CGS001-2645,GCK,trt_sh.cgs,46.8968
ATLAS_SIG_B_TOP100,CGS001-2697,GJA1,trt_sh.cgs,-21.856518
ATLAS_SIG_B_TOP100,CGS001-2781,GNAZ,trt_sh.cgs,0.0
ATLAS_SIG_B_TOP100,CGS001-10020,GNE,trt_sh.cgs,23.079187
ATLAS_SIG_B_TOP100,CGS001-2821,GPI,trt_sh.cgs,38.149235
ATLAS_SIG_B_TOP100,CGS001-266977,GPR110,trt_sh.cgs,21.784079
ATLAS_SIG_B_TOP100,CGS001-221188,GPR114,trt_sh.cgs,11.549859
ATLAS_SIG_B_TOP100,CGS001-344561,GPR148,trt_sh.cgs,-2.2368422
ATLAS_SIG_B_TOP100,CGS001-27197,GPR82,trt_sh.cgs,-21.007425
