query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP100,BRD-K96862998,pirfenidone,trt_cp,-23.281265
ATLAS_SIG_B_TOP100,BRD-K64857848,XMD-885,trt_cp,-23.223192
ATLAS_SIG_B_TOP100,BRD-A63445921,nicardipine,trt_cp,-23.158182
ATLAS_SIG_B_TOP100,BRD-K16664969,GTP-14564,trt_cp,-23.005817
ATLAS_SIG_B_TOP100,BRD-K00662280,CL-218872,trt_cp,-22.977943
ATLAS_SIG_B_TOP100,BRD-K88568253,iproniazid,trt_cp,-22.940119
ATLAS_SIG_B_TOP100,BRD-K10098805,rhapontin,trt_cp,-22.798767
ATLAS_SIG_B_TOP100,BRD-K67844266,pevonedistat,trt_cp,-22.674932
ATLAS_SIG_B_TOP100,BRD-K73290745,ICI-199441,trt_cp,-22.577028
ATLAS_SIG_B_TOP100,BRD-K85119730,tolbutamide,trt_cp,-22.513252
ATLAS_SIG_B_TOP100,BRD-K40887525,ritanserin,trt_cp,-22.351492
ATLAS_SIG_B_TOP100,BRD-K81062487,taurocholic-acid,trt_cp,-22.325144
ATLAS_SIG_B_TOP100,BRD-K34995470,SU-1498,trt_cp,-22.293472
ATLAS_SIG_B_TOP100,BRD-K15522385,cinanserin,trt_cp,-22.269226
ATLAS_SIG_B_TOP100,BRD-K54790157,trioxsalen,trt_cp,-22.244423
ATLAS_SIG_B_TOP100,BRD-K50018155,RS-67506,trt_cp,-22.194489
ATLAS_SIG_B_TOP100,BRD-K28168037,fenretinide,trt_cp,-22.161076
ATLAS_SIG_B_TOP100,BRD-A42571354,cetirizine,trt_cp,-22.151243
ATLAS_SIG_B_TOP100,BRD-K75089421,procainamide,trt_cp,-21.946564
ATLAS_SIG_B_TOP100,BRD-K84085265,CG-930,trt_cp,-21.909416
ATLAS_SIG_B_TOP100,BRD-K94841585,emodic-acid,trt_cp,-21.892303
ATLAS_SIG_B_TOP100,BRD-A67862938,naftidrofuryl,trt_cp,-21.86107
ATLAS_SIG_B_TOP100,BRD-K51918615,iodophenpropit,trt_cp,-21.826702
ATLAS_SIG_B_TOP100,BRD-K21009077,BRD-K21009077,trt_cp,-21.81854
ATLAS_SIG_B_TOP100,BRD-K97181089,amiloride,trt_cp,-21.814112
ATLAS_SIG_B_TOP100,BRD-K51730347,diphencyprone,trt_cp,-21.77451
ATLAS_SIG_B_TOP100,BRD-K18678457,ZD-7288,trt_cp,-21.758482
ATLAS_SIG_B_TOP100,BRD-K80396088,gliquidone,trt_cp,-21.724623
ATLAS_SIG_B_TOP100,BRD-K69556541,ryanodine,trt_cp,-21.66518
ATLAS_SIG_B_TOP100,BRD-K72093121,vidarabine,trt_cp,-21.591793
ATLAS_SIG_B_TOP100,BRD-A64092382,mexiletine,trt_cp,-21.536064
ATLAS_SIG_B_TOP100,BRD-K19605405,ZM-241385,trt_cp,-21.482311
ATLAS_SIG_B_TOP100,BRD-K62858456,lomerizine,trt_cp,-21.42706
ATLAS_SIG_B_TOP100,BRD-K91691979,BRD-K91691979,trt_cp,-21.41692
ATLAS_SIG_B_TOP100,BRD-K93034159,cladribine,trt_cp,-21.410267
ATLAS_SIG_B_TOP100,BRD-K02265150,amoxapine,trt_cp,-21.397915
ATLAS_SIG_B_TOP100,BRD-A63836183,PD-123319,trt_cp,-21.306643
ATLAS_SIG_B_TOP100,BRD-A62434282,goserelin,trt_cp,-21.244648
ATLAS_SIG_B_TOP100,BRD-K72034655,peucedanin,trt_cp,-21.231285
ATLAS_SIG_B_TOP100,BRD-A56245458,reichstein,trt_cp,-21.196735
ATLAS_SIG_B_TOP100,BRD-K08703257,3-amino-benzamide,trt_cp,-21.064146
ATLAS_SIG_B_TOP100,BRD-A07029265,ipratropium,trt_cp,-21.025028
ATLAS_SIG_B_TOP100,BRD-K93176058,AC-55649,trt_cp,-21.009426
ATLAS_SIG_B_TOP100,BRD-K41868777,W-5,trt_cp,-20.939075
ATLAS_SIG_B_TOP100,BRD-A41995253,brucine,trt_cp,-20.868662
ATLAS_SIG_B_TOP100,BRD-K20986251,lithocholic-acid,trt_cp,-20.823095
ATLAS_SIG_B_TOP100,BRD-K09436313,prostaglandin,trt_cp,-20.770996
ATLAS_SIG_B_TOP100,BRD-A05680309,BRD-A05680309,trt_cp,-20.738321
ATLAS_SIG_B_TOP100,BRD-K54416256,methimazole,trt_cp,-20.664387
ATLAS_SIG_B_TOP100,BRD-K14550461,doxercalciferol,trt_cp,-20.646107
ATLAS_SIG_B_TOP100,BRD-K64402243,ivachtin,trt_cp,-20.589695
ATLAS_SIG_B_TOP100,BRD-K18787491,U-0126,trt_cp,-20.46073
ATLAS_SIG_B_TOP100,BRD-A98283014,calmidazolium,trt_cp,-20.366596
ATLAS_SIG_B_TOP100,BRD-A29082194,gitoxigenin,trt_cp,-20.355946
ATLAS_SIG_B_TOP100,BRD-K76908866,CP-724714,trt_cp,-20.32433
ATLAS_SIG_B_TOP100,BRD-K68867920,quetiapine,trt_cp,-20.120665
ATLAS_SIG_B_TOP100,BRD-A60571864,budesonide,trt_cp,-20.022762
ATLAS_SIG_B_TOP100,BRD-A13133631,fluorometholone,trt_cp,-19.840298
ATLAS_SIG_B_TOP100,BRD-K96670504,lonidamine,trt_cp,-19.838577
ATLAS_SIG_B_TOP100,BRD-A93255169,thalidomide,trt_cp,-19.807978
ATLAS_SIG_B_TOP100,BRD-A15010982,HU-211,trt_cp,-19.786514
ATLAS_SIG_B_TOP100,BRD-K10852020,tolcapone,trt_cp,-19.783361
ATLAS_SIG_B_TOP100,BRD-K32107296,temozolomide,trt_cp,-19.772045
ATLAS_SIG_B_TOP100,BRD-K06817181,"1,2,3,4,5,6-hexabromocyclohexane",trt_cp,-19.706755
ATLAS_SIG_B_TOP100,BRD-K71289571,zafirlukast,trt_cp,-19.616613
ATLAS_SIG_B_TOP100,BRD-K37848908,ceforanide,trt_cp,-19.586256
ATLAS_SIG_B_TOP100,BRD-A65440446,cimaterol,trt_cp,-19.553513
ATLAS_SIG_B_TOP100,BRD-K10176267,L-701252,trt_cp,-19.549429
ATLAS_SIG_B_TOP100,BRD-A27143604,diarylpropionitrile,trt_cp,-19.503342
ATLAS_SIG_B_TOP100,BRD-K46435977,valaciclovir,trt_cp,-19.488544
ATLAS_SIG_B_TOP100,BRD-K54462405,doxepin,trt_cp,-19.363598
ATLAS_SIG_B_TOP100,BRD-K61737877,VEGF-receptor-2-kinase-inhibitor-IV,trt_cp,-19.329592
ATLAS_SIG_B_TOP100,BRD-K32696739,noreleagnine,trt_cp,-19.274137
ATLAS_SIG_B_TOP100,BRD-K67013324,luzindole,trt_cp,-19.20387
ATLAS_SIG_B_TOP100,BRD-K26373640,IKK-2-inhibitor,trt_cp,-19.180298
ATLAS_SIG_B_TOP100,BRD-K51033547,tramadol,trt_cp,-19.17813
ATLAS_SIG_B_TOP100,BRD-K19136521,indirubin-3-monoxime,trt_cp,-19.154495
ATLAS_SIG_B_TOP100,BRD-K52930707,rescinnamine,trt_cp,-19.123558
ATLAS_SIG_B_TOP100,BRD-A43974575,tranylcypromine,trt_cp,-19.11801
ATLAS_SIG_B_TOP100,BRD-K68103045,CGS-20625,trt_cp,-19.064957
ATLAS_SIG_B_TOP100,BRD-K83289131,CAY-10618,trt_cp,-19.009396
ATLAS_SIG_B_TOP100,BRD-K09485525,GANT-61,trt_cp,-18.975803
ATLAS_SIG_B_TOP100,BRD-K97061094,azacyclonol,trt_cp,-18.948906
ATLAS_SIG_B_TOP100,BRD-A79981887,midodrine,trt_cp,-18.945356
ATLAS_SIG_B_TOP100,BRD-K86682249,BRD-K86682249,trt_cp,-18.802755
ATLAS_SIG_B_TOP100,BRD-K69470111,montelukast,trt_cp,-18.616861
ATLAS_SIG_B_TOP100,BRD-K61097567,SB-218795,trt_cp,-18.610065
ATLAS_SIG_B_TOP100,BRD-K18135438,chenodeoxycholic-acid,trt_cp,-18.583965
ATLAS_SIG_B_TOP100,BRD-K61192372,capecitabine,trt_cp,-18.568151
ATLAS_SIG_B_TOP100,BRD-K07691486,roscovitine,trt_cp,-18.553024
ATLAS_SIG_B_TOP100,BRD-K02965346,SU-11274,trt_cp,-18.51052
ATLAS_SIG_B_TOP100,BRD-K16444452,ibudilast,trt_cp,-18.393906
ATLAS_SIG_B_TOP100,BRD-A95939040,sertaconazole,trt_cp,-18.393246
ATLAS_SIG_B_TOP100,BRD-K24053527,dextromethorphan,trt_cp,-18.38425
ATLAS_SIG_B_TOP100,BRD-K09635134,L-erythro-MAPP,trt_cp,-18.328423
ATLAS_SIG_B_TOP100,BRD-K78959463,FPL-64176,trt_cp,-18.324192
ATLAS_SIG_B_TOP100,BRD-K56658166,BRD-K56658166,trt_cp,-18.27004
ATLAS_SIG_B_TOP100,BRD-K64514229,toltrazuril,trt_cp,-18.241253
ATLAS_SIG_B_TOP100,BRD-A61392169,eliprodil,trt_cp,-18.237556
ATLAS_SIG_B_TOP100,BRD-K70976396,cefoxitin,trt_cp,-18.23487
ATLAS_SIG_B_TOP100,BRD-K84175871,pseudoephedrine,trt_cp,-18.180683
ATLAS_SIG_B_TOP100,BRD-A65597028,RX-821002,trt_cp,-18.120504
ATLAS_SIG_B_TOP100,BRD-K72222507,quinapril,trt_cp,-18.01059
ATLAS_SIG_B_TOP100,BRD-K16977723,PP-3,trt_cp,-17.984653
ATLAS_SIG_B_TOP100,BRD-K87991767,umbelliferone,trt_cp,-17.899122
ATLAS_SIG_B_TOP100,BRD-K23623876,decafluorobutane,trt_cp,-17.83717
ATLAS_SIG_B_TOP100,BRD-K17693482,BRD-K17693482,trt_cp,-17.823586
ATLAS_SIG_B_TOP100,BRD-A72441487,stiripentol,trt_cp,-17.8194
ATLAS_SIG_B_TOP100,BRD-A56987319,SQ-22536,trt_cp,-17.77659
ATLAS_SIG_B_TOP100,BRD-K39569857,avrainvillamide-analog-3,trt_cp,-17.7158
ATLAS_SIG_B_TOP100,BRD-A35588707,teniposide,trt_cp,-17.689169
ATLAS_SIG_B_TOP100,BRD-K68144790,glycodeoxycholic-acid,trt_cp,-17.64504
ATLAS_SIG_B_TOP100,BRD-K16233984,eriochrome-black-t,trt_cp,-17.544893
ATLAS_SIG_B_TOP100,BRD-A68631409,evodiamine,trt_cp,-17.494099
ATLAS_SIG_B_TOP100,BRD-K43796186,benzyl-quinazolin-4-yl-amine,trt_cp,-17.422342
ATLAS_SIG_B_TOP100,BRD-K48367671,febuxostat,trt_cp,-17.332972
ATLAS_SIG_B_TOP100,BRD-K81528515,nilotinib,trt_cp,-17.297497
ATLAS_SIG_B_TOP100,BRD-A24429032,BE-2254,trt_cp,-17.184492
ATLAS_SIG_B_TOP100,BRD-K64610608,EMF-BCA1-57,trt_cp,-17.123022
ATLAS_SIG_B_TOP100,BRD-K47780086,penciclovir,trt_cp,-17.100494
ATLAS_SIG_B_TOP100,BRD-K94270326,ecopipam,trt_cp,-17.089115
ATLAS_SIG_B_TOP100,BRD-A69917777,aminopentamide,trt_cp,-17.044273
ATLAS_SIG_B_TOP100,BRD-K03319035,maprotiline,trt_cp,-16.991045
ATLAS_SIG_B_TOP100,BRD-A24381660,zeranol,trt_cp,-16.861103
ATLAS_SIG_B_TOP100,BRD-K11399644,phenformin,trt_cp,-16.837622
ATLAS_SIG_B_TOP100,BRD-K92778217,mefenamic-acid,trt_cp,-16.796932
ATLAS_SIG_B_TOP100,BRD-A10303790,talampicillin,trt_cp,-16.734034
ATLAS_SIG_B_TOP100,BRD-K91701654,U-0126,trt_cp,-16.664555
ATLAS_SIG_B_TOP100,BRD-K14048378,BRD-K14048378,trt_cp,-16.62006
ATLAS_SIG_B_TOP100,BRD-K79759031,artesunate,trt_cp,-16.553577
ATLAS_SIG_B_TOP100,BRD-K50325075,UCL-2077,trt_cp,-16.402695
ATLAS_SIG_B_TOP100,BRD-K41445866,alfaxalone,trt_cp,-16.301176
ATLAS_SIG_B_TOP100,BRD-A87387433,cefpodoxime,trt_cp,-16.166328
ATLAS_SIG_B_TOP100,BRD-K75295174,alisertib,trt_cp,-16.137636
ATLAS_SIG_B_TOP100,BRD-K61463582,BRD-K61463582,trt_cp,-16.121506
ATLAS_SIG_B_TOP100,BRD-K87696786,LY-456236,trt_cp,-16.076168
ATLAS_SIG_B_TOP100,BRD-K59753975,vindesine,trt_cp,-15.930811
ATLAS_SIG_B_TOP100,BRD-A26199074,calmidazolium,trt_cp,-15.833775
ATLAS_SIG_B_TOP100,BRD-A94543220,bifonazole,trt_cp,-15.827907
ATLAS_SIG_B_TOP100,BRD-K46652470,nizatidine,trt_cp,-15.810411
ATLAS_SIG_B_TOP100,BRD-A03359064,ICI-89406,trt_cp,-15.774468
ATLAS_SIG_B_TOP100,BRD-K44442813,pidotimod,trt_cp,-15.7680855
ATLAS_SIG_B_TOP100,BRD-K55454768,TAS-301,trt_cp,-15.746198
ATLAS_SIG_B_TOP100,BRD-A04327189,synephrine,trt_cp,-15.672896
ATLAS_SIG_B_TOP100,BRD-K83023055,GR-135531,trt_cp,-15.657171
ATLAS_SIG_B_TOP100,BRD-K63150726,JTE-907,trt_cp,-15.621337
ATLAS_SIG_B_TOP100,BRD-K17705806,JTC-801,trt_cp,-15.610649
ATLAS_SIG_B_TOP100,BRD-K00675675,CL-82198,trt_cp,-15.564301
ATLAS_SIG_B_TOP100,BRD-K70883034,nimetazepam,trt_cp,-15.535405
ATLAS_SIG_B_TOP100,BRD-K97810537,beclomethasone-dipropionate,trt_cp,-15.490071
ATLAS_SIG_B_TOP100,BRD-A58564983,selamectin,trt_cp,-15.47992
ATLAS_SIG_B_TOP100,BRD-A74269027,isoxsuprine,trt_cp,-15.47002
ATLAS_SIG_B_TOP100,BRD-K04853698,LDN-193189,trt_cp,-15.436676
ATLAS_SIG_B_TOP100,BRD-K20313525,rosmarinic-acid,trt_cp,-15.409084
ATLAS_SIG_B_TOP100,BRD-K11540476,EMF-BCA1-64,trt_cp,-15.317196
ATLAS_SIG_B_TOP100,BRD-A87445400,yohimbine,trt_cp,-15.291097
ATLAS_SIG_B_TOP100,BRD-K31920458,mestranol,trt_cp,-15.287923
ATLAS_SIG_B_TOP100,BRD-K42260897,ezetimibe,trt_cp,-15.270478
ATLAS_SIG_B_TOP100,BRD-K83063356,RS-102895,trt_cp,-15.178069
ATLAS_SIG_B_TOP100,BRD-A29644307,nomifensine,trt_cp,-15.169184
ATLAS_SIG_B_TOP100,BRD-K37456065,VU-0365114-2,trt_cp,-15.150288
ATLAS_SIG_B_TOP100,BRD-K10573841,tunicamycin,trt_cp,-15.148933
ATLAS_SIG_B_TOP100,BRD-K26521938,dinoprostone,trt_cp,-15.081528
ATLAS_SIG_B_TOP100,BRD-K11696279,BU-239,trt_cp,-15.061994
ATLAS_SIG_B_TOP100,BRD-K92073408,norethisterone,trt_cp,-15.000673
ATLAS_SIG_B_TOP100,BRD-A75455249,kavain,trt_cp,-14.973498
ATLAS_SIG_B_TOP100,BRD-K39823328,VU-0366037-2,trt_cp,-14.964619
ATLAS_SIG_B_TOP100,BRD-A09467419,mebeverine,trt_cp,-14.946643
ATLAS_SIG_B_TOP100,BRD-A48237631,mitomycin-c,trt_cp,-14.9456
ATLAS_SIG_B_TOP100,BRD-K81709173,halcinonide,trt_cp,-14.737691
ATLAS_SIG_B_TOP100,BRD-K72726508,arcyriaflavin-a,trt_cp,-14.720276
ATLAS_SIG_B_TOP100,BRD-K70241288,L-692585,trt_cp,-14.556169
ATLAS_SIG_B_TOP100,BRD-K48059230,YM-298198,trt_cp,-14.460903
ATLAS_SIG_B_TOP100,BRD-K07859598,GW-5074,trt_cp,-14.430531
ATLAS_SIG_B_TOP100,BRD-K91243525,SR-142948,trt_cp,-14.385587
ATLAS_SIG_B_TOP100,BRD-K32292990,CGP-53353,trt_cp,-14.274622
ATLAS_SIG_B_TOP100,BRD-K90733503,cephalexin,trt_cp,-14.2624235
ATLAS_SIG_B_TOP100,BRD-K71003802,hippeastrine,trt_cp,-14.250825
ATLAS_SIG_B_TOP100,BRD-A84493640,atovaquone,trt_cp,-14.250115
ATLAS_SIG_B_TOP100,BRD-A25775766,securinine,trt_cp,-14.203725
ATLAS_SIG_B_TOP100,BRD-K33193182,methylnorlichexanthone,trt_cp,-14.184134
ATLAS_SIG_B_TOP100,BRD-K38775274,dexamethasone,trt_cp,-14.158325
ATLAS_SIG_B_TOP100,BRD-A37704979,SB-203580,trt_cp,-13.9990835
ATLAS_SIG_B_TOP100,BRD-A85424553,thioperamide,trt_cp,-13.879182
ATLAS_SIG_B_TOP100,BRD-K47278471,diphenhydramine,trt_cp,-13.859527
ATLAS_SIG_B_TOP100,BRD-K46937689,phenazone,trt_cp,-13.856799
ATLAS_SIG_B_TOP100,BRD-K18574842,nafcillin,trt_cp,-13.832986
ATLAS_SIG_B_TOP100,BRD-K23922020,arecaidine-propargyl-ester,trt_cp,-13.829285
ATLAS_SIG_B_TOP100,BRD-K92428153,mycophenolate-mofetil,trt_cp,-13.803356
ATLAS_SIG_B_TOP100,BRD-K69032158,diprotin-a,trt_cp,-13.800956
ATLAS_SIG_B_TOP100,BRD-K63923597,barasertib-HQPA,trt_cp,-13.783743
ATLAS_SIG_B_TOP100,BRD-K68507560,dicycloverine,trt_cp,-13.759909
ATLAS_SIG_B_TOP100,BRD-K18816859,L-694247,trt_cp,-13.702893
ATLAS_SIG_B_TOP100,BRD-K32330832,VER-155008,trt_cp,-13.693678
ATLAS_SIG_B_TOP100,BRD-A07000685,hydrocortisone-hemisuccinate,trt_cp,-13.6574745
ATLAS_SIG_B_TOP100,BRD-A55962179,omeprazole,trt_cp,-13.573585
ATLAS_SIG_B_TOP100,BRD-A10523515,GSK-429286A,trt_cp,-13.516853
ATLAS_SIG_B_TOP100,BRD-K53123955,niridazole,trt_cp,-13.515702
ATLAS_SIG_B_TOP100,BRD-K59522102,piperine,trt_cp,-13.437392
ATLAS_SIG_B_TOP100,BRD-A54490543,pirlindole,trt_cp,-13.417249
ATLAS_SIG_B_TOP100,BRD-K72903603,zidovudine,trt_cp,-13.382148
ATLAS_SIG_B_TOP100,BRD-A87606379,nadolol,trt_cp,-13.381566
ATLAS_SIG_B_TOP100,BRD-K07117950,imperatorin,trt_cp,-13.379837
ATLAS_SIG_B_TOP100,BRD-K35723520,darinaparsin,trt_cp,-13.327713
ATLAS_SIG_B_TOP100,BRD-A10420615,cyclopiazonic-acid,trt_cp,-13.317424
ATLAS_SIG_B_TOP100,BRD-K03015355,forskolin,trt_cp,-13.284973
ATLAS_SIG_B_TOP100,BRD-A58157837,butabindide,trt_cp,-13.2571125
ATLAS_SIG_B_TOP100,BRD-K98948170,BRD-K98948170,trt_cp,-13.201563
ATLAS_SIG_B_TOP100,BRD-K68341547,W-9,trt_cp,-13.177183
ATLAS_SIG_B_TOP100,BRD-K89014967,AS-703026,trt_cp,-13.138687
ATLAS_SIG_B_TOP100,BRD-A79314293,cephalosporanic-acid,trt_cp,-13.107523
ATLAS_SIG_B_TOP100,BRD-K71731651,PNU-120596,trt_cp,-13.077063
ATLAS_SIG_B_TOP100,BRD-K89626439,sirolimus,trt_cp,-13.069743
ATLAS_SIG_B_TOP100,BRD-K05901394,terguride,trt_cp,-13.059826
ATLAS_SIG_B_TOP100,BRD-A23359898,sibutramine,trt_cp,-13.056316
ATLAS_SIG_B_TOP100,BRD-K00313977,BRD-K00313977,trt_cp,-13.046007
ATLAS_SIG_B_TOP100,BRD-K57080016,selumetinib,trt_cp,-13.033357
ATLAS_SIG_B_TOP100,BRD-K59632282,quinidine,trt_cp,-12.996459
ATLAS_SIG_B_TOP100,BRD-K63195589,tipifarnib,trt_cp,-12.970555
ATLAS_SIG_B_TOP100,BRD-K83010055,VU-0415374-1,trt_cp,-12.876731
ATLAS_SIG_B_TOP100,BRD-K73838513,cinacalcet,trt_cp,-12.868229
ATLAS_SIG_B_TOP100,BRD-A80641450,FR-139317,trt_cp,-12.818225
ATLAS_SIG_B_TOP100,BRD-A97674275,ranolazine,trt_cp,-12.796988
ATLAS_SIG_B_TOP100,BRD-K24538644,KU-C104502N,trt_cp,-12.755462
ATLAS_SIG_B_TOP100,BRD-K16478699,PLX-4720,trt_cp,-12.686185
ATLAS_SIG_B_TOP100,BRD-K99621550,tubocurarine,trt_cp,-12.620192
ATLAS_SIG_B_TOP100,BRD-U01690642,acetyl-geranyl-cysteine,trt_cp,-12.54502
ATLAS_SIG_B_TOP100,BRD-K28428262,brivanib,trt_cp,-12.508809
ATLAS_SIG_B_TOP100,BRD-K93461745,buspirone,trt_cp,-12.475911
ATLAS_SIG_B_TOP100,BRD-K59633790,VU-0420363-1,trt_cp,-12.442986
ATLAS_SIG_B_TOP100,BRD-K97564742,mepyramine,trt_cp,-12.441508
ATLAS_SIG_B_TOP100,BRD-A18620900,estriol,trt_cp,-12.397411
ATLAS_SIG_B_TOP100,BRD-K04010869,prostaglandin-a1,trt_cp,-12.389999
ATLAS_SIG_B_TOP100,BRD-A54632525,BRD-A54632525,trt_cp,-12.376345
ATLAS_SIG_B_TOP100,BRD-K99818283,PIK-90,trt_cp,-12.302413
ATLAS_SIG_B_TOP100,BRD-K21520694,sulfacetamide,trt_cp,-12.260646
ATLAS_SIG_B_TOP100,BRD-K87048468,RS-102221,trt_cp,-12.222409
ATLAS_SIG_B_TOP100,BRD-K90333595,phentolamine,trt_cp,-12.187764
ATLAS_SIG_B_TOP100,BRD-K34157611,cimetidine,trt_cp,-12.151534
ATLAS_SIG_B_TOP100,BRD-A88774919,doxycycline,trt_cp,-12.144654
ATLAS_SIG_B_TOP100,BRD-A53131506,epitestosterone,trt_cp,-12.111186
ATLAS_SIG_B_TOP100,BRD-A25576662,streptozotocin,trt_cp,-12.014807
ATLAS_SIG_B_TOP100,BRD-K94887716,TFMPP,trt_cp,-12.006098
ATLAS_SIG_B_TOP100,BRD-K91485395,BRD-K91485395,trt_cp,-11.923719
ATLAS_SIG_B_TOP100,BRD-K02275692,cefotiam,trt_cp,-11.874559
ATLAS_SIG_B_TOP100,BRD-K27665173,D-64406,trt_cp,-11.862955
ATLAS_SIG_B_TOP100,BRD-K51541829,Ro-25-6981,trt_cp,-11.657699
ATLAS_SIG_B_TOP100,BRD-K95785537,PP-2,trt_cp,-11.6041975
ATLAS_SIG_B_TOP100,BRD-A70268693,PG-9,trt_cp,-11.596447
ATLAS_SIG_B_TOP100,BRD-A27887842,prednisolone,trt_cp,-11.571449
ATLAS_SIG_B_TOP100,BRD-K19277754,paroxetine,trt_cp,-11.568109
ATLAS_SIG_B_TOP100,BRD-K93658967,aloisine,trt_cp,-11.564771
ATLAS_SIG_B_TOP100,BRD-A56892734,esomeprazole,trt_cp,-11.556303
ATLAS_SIG_B_TOP100,BRD-K57569181,pentoxifylline,trt_cp,-11.528463
ATLAS_SIG_B_TOP100,BRD-K21350491,phenamil,trt_cp,-11.485888
ATLAS_SIG_B_TOP100,BRD-K63945320,dihydrosamidin,trt_cp,-11.45994
ATLAS_SIG_B_TOP100,BRD-K53318339,vinpocetine,trt_cp,-11.458682
ATLAS_SIG_B_TOP100,BRD-A00100033,nifurtimox,trt_cp,-11.371738
ATLAS_SIG_B_TOP100,BRD-K95202259,ML-3163,trt_cp,-11.362823
ATLAS_SIG_B_TOP100,BRD-A07614565,BRD-A07614565,trt_cp,-11.358015
ATLAS_SIG_B_TOP100,BRD-K56231354,triprolidine,trt_cp,-11.296581
ATLAS_SIG_B_TOP100,BRD-K36740062,GSK-1070916,trt_cp,-11.245047
ATLAS_SIG_B_TOP100,BRD-K12762134,XAV-939,trt_cp,-11.214052
ATLAS_SIG_B_TOP100,BRD-A01145011,zebularine,trt_cp,-11.189899
ATLAS_SIG_B_TOP100,BRD-A25234499,aminoglutethimide,trt_cp,-11.181035
ATLAS_SIG_B_TOP100,BRD-A73859745,glycodeoxycholic-acid,trt_cp,-11.176701
ATLAS_SIG_B_TOP100,BRD-K42095107,daidzein,trt_cp,-11.170626
ATLAS_SIG_B_TOP100,BRD-K39339537,epirizole,trt_cp,-11.102435
ATLAS_SIG_B_TOP100,BRD-K53987533,fluphenazine,trt_cp,-11.075539
ATLAS_SIG_B_TOP100,BRD-A64479082,quinidine,trt_cp,-11.069737
ATLAS_SIG_B_TOP100,BRD-K20287671,SU-4312,trt_cp,-11.037466
ATLAS_SIG_B_TOP100,BRD-K20285085,fostamatinib,trt_cp,-11.014312
ATLAS_SIG_B_TOP100,BRD-K70557564,zosuquidar,trt_cp,-11.002165
ATLAS_SIG_B_TOP100,BRD-A73368467,fexofenadine,trt_cp,-10.973228
ATLAS_SIG_B_TOP100,BRD-K00312224,PPT,trt_cp,-10.947301
ATLAS_SIG_B_TOP100,BRD-K01095011,finasteride,trt_cp,-10.893433
ATLAS_SIG_B_TOP100,BRD-K16195444,oxymetazoline,trt_cp,-10.878237
ATLAS_SIG_B_TOP100,BRD-A44827100,erythromycin,trt_cp,-10.865241
ATLAS_SIG_B_TOP100,BRD-K49456190,prima-1-met,trt_cp,-10.859811
ATLAS_SIG_B_TOP100,BRD-K20168484,BRD-K20168484,trt_cp,-10.840423
ATLAS_SIG_B_TOP100,BRD-A37780065,triamcinolone,trt_cp,-10.818613
ATLAS_SIG_B_TOP100,BRD-A90490067,fulvestrant,trt_cp,-10.81646
ATLAS_SIG_B_TOP100,BRD-K07220430,cinnarizine,trt_cp,-10.8071575
ATLAS_SIG_B_TOP100,BRD-A07440155,labetalol,trt_cp,-10.806827
ATLAS_SIG_B_TOP100,BRD-K10136726,tosyllysyl-chloromethyl-ketone,trt_cp,-10.793091
ATLAS_SIG_B_TOP100,BRD-K81209512,AG-494,trt_cp,-10.79269
ATLAS_SIG_B_TOP100,BRD-A42759514,ornidazole,trt_cp,-10.729706
ATLAS_SIG_B_TOP100,BRD-A09056319,alfuzosin,trt_cp,-10.709094
ATLAS_SIG_B_TOP100,BRD-K32830106,guanfacine,trt_cp,-10.6348295
ATLAS_SIG_B_TOP100,BRD-K10016611,pyridine-2-aldoxime,trt_cp,-10.609988
ATLAS_SIG_B_TOP100,BRD-K68191783,ALW-II-38-3,trt_cp,-10.584691
ATLAS_SIG_B_TOP100,BRD-K12401458,BRD-K12401458,trt_cp,-10.469114
ATLAS_SIG_B_TOP100,BRD-K14204120,ranitidine,trt_cp,-10.462521
ATLAS_SIG_B_TOP100,BRD-K80451230,zamifenacin,trt_cp,-10.398222
ATLAS_SIG_B_TOP100,BRD-K52721684,PCO-400,trt_cp,-10.332004
ATLAS_SIG_B_TOP100,BRD-K82688027,RG-13022,trt_cp,-10.321135
ATLAS_SIG_B_TOP100,BRD-A77722753,hydralazine,trt_cp,-10.320614
ATLAS_SIG_B_TOP100,BRD-K04218075,clomifene,trt_cp,-10.192813
ATLAS_SIG_B_TOP100,BRD-A42649439,triciribine,trt_cp,-10.105815
ATLAS_SIG_B_TOP100,BRD-A76093993,cromakalim,trt_cp,-10.105508
ATLAS_SIG_B_TOP100,BRD-K17823458,danoprevir,trt_cp,-10.097717
ATLAS_SIG_B_TOP100,BRD-K60487568,SU-4312,trt_cp,-10.012097
ATLAS_SIG_B_TOP100,BRD-A65449987,flunisolide,trt_cp,-9.925619
ATLAS_SIG_B_TOP100,BRD-A41145729,methoprene-acid,trt_cp,-9.909597
ATLAS_SIG_B_TOP100,BRD-K35708212,ouabain,trt_cp,-9.840159
ATLAS_SIG_B_TOP100,BRD-K27184429,levocetirizine,trt_cp,-9.796041
ATLAS_SIG_B_TOP100,BRD-A78322124,dobutamine,trt_cp,-9.790035
ATLAS_SIG_B_TOP100,BRD-K37798499,etoposide,trt_cp,-9.760395
ATLAS_SIG_B_TOP100,BRD-K04710043,hexamethylenebisacetamide,trt_cp,-9.75268
ATLAS_SIG_B_TOP100,BRD-A80017228,bendroflumethiazide,trt_cp,-9.727403
